full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Jacob Taylor,Jacob,Taylor,jacob.taylor@elliman.com,(682) 214-4332,Douglas Elliman,Phoenix,AZ,3,14,877234,AZ122783,AZ,4.7,66,A,realtor_scraper,2026-09-03T06:32:01.411601+00:00
Jason Ramos,Jason,Ramos,jason13@homesmart.com,(959) 470-8276,D.R. Horton,Kansas City,MO,10,28,6422603,MO804611,MO,4.4,63,B,realtor_scraper,2026-09-03T06:32:01.414212+00:00
Angela Nelson,Angela,Nelson,angelan@coldwellbanker.com,(860) 813-9365,HomeSmart,Albuquerque,NM,10,28,11567782,NM516085,NM,4.0,71,C,realtor_scraper,2026-09-03T06:32:01.425324+00:00
Maria Ramirez,Maria,Ramirez,mramirez@homesmart.com,(612) 652-9213,HomeSmart,Indianapolis,IN,4,41,5209081,IN217886,IN,4.8,77,B,realtor_scraper,2026-09-03T06:32:01.419525+00:00
Rachel Richardson,Rachel,Richardson,rachelr@century21.com,(980) 981-6635,Lennar,Seattle,WA,1,17,6913212,WA458656,WA,4.7,62,A,realtor_scraper,2026-09-03T06:32:01.413198+00:00
Jennifer Jackson,Jennifer,Jackson,jennifer3@homesmart.com,(650) 429-4825,ERA,Cleveland,OH,2,27,11095578,OH130273,OH,4.9,87,B,realtor_scraper,2026-09-03T06:32:01.424505+00:00
Cynthia Clark,Cynthia,Clark,cynthia61@berkshirehathawayhs.com,(651) 680-2067,Pulte Homes,Los Angeles,CA,1,25,10367127,CA884039,CA,3.7,100,A,realtor_scraper,2026-09-03T06:32:01.412450+00:00
Janet Martin,Janet,Martin,janetm@weichert.com,(323) 280-7038,Beazer Homes,Memphis,TN,9,22,3756916,TN185346,TN,3.8,85,C,realtor_scraper,2026-09-03T06:32:01.424934+00:00
George Rivera,George,Rivera,george.rivera@elliman.com,(409) 226-6091,Vylla Home,Tampa,FL,14,46,11935600,FL446131,FL,4.2,99,A,realtor_scraper,2026-09-03T06:32:01.410180+00:00
Daniel Reyes,Daniel,Reyes,dreyes@coldwellbanker.com,(321) 229-3149,Better Homes & Gardens,Phoenix,AZ,18,42,2425928,AZ330227,AZ,4.7,89,A,realtor_scraper,2026-09-03T06:32:01.410594+00:00
Diane Johnson,Diane,Johnson,diane82@hotmail.com,(314) 791-1273,Better Homes & Gardens,Albuquerque,NM,3,34,7708273,NM928534,NM,4.5,62,C,realtor_scraper,2026-09-03T06:32:01.427879+00:00
Shirley Hernandez,Shirley,Hernandez,shirleyh@century21.com,(703) 728-2067,Tri Pointe Homes,Kansas City,MO,4,49,8012056,MO905829,MO,4.9,60,B,realtor_scraper,2026-09-03T06:32:01.420725+00:00
Frank James,Frank,James,frank34@weichert.com,(760) 736-1999,NVR,Louisville,KY,9,35,3211021,KY917298,KY,3.7,70,C,realtor_scraper,2026-09-03T06:32:01.425500+00:00
James Reyes,James,Reyes,jreyes@compass.com,(815) 852-2337,ERA,San Francisco,CA,20,19,3633313,CA247383,CA,4.4,86,A,realtor_scraper,2026-09-03T06:32:01.409895+00:00
Kevin Bailey,Kevin,Bailey,kevin.bailey@hotmail.com,(678) 786-4305,D.R. Horton,Austin,TX,20,48,9598041,TX300724,TX,4.3,74,A,realtor_scraper,2026-09-03T06:32:01.408033+00:00
Nancy Nelson,Nancy,Nelson,nancy.nelson@yahoo.com,(443) 539-8895,Beazer Homes,Nashville,TN,7,17,5014637,TN890176,TN,4.9,95,A,realtor_scraper,2026-09-03T06:32:01.409841+00:00
Rachel Wilson,Rachel,Wilson,rachel62@coldwellbanker.com,(214) 513-5583,Toll Brothers,Milwaukee,WI,1,34,6285585,WI675093,WI,4.5,65,C,realtor_scraper,2026-09-03T06:32:01.428879+00:00
Gregory Ross,Gregory,Ross,gregory17@compass.com,(760) 441-5004,Vylla Home,Sacramento,CA,2,11,1896278,CA365031,CA,4.3,85,B,realtor_scraper,2026-09-03T06:32:01.424257+00:00
Aaron Collins,Aaron,Collins,aaronc@exprealty.com,(725) 939-5183,United Real Estate,Nashville,TN,1,21,3952879,TN292567,TN,4.9,89,A,realtor_scraper,2026-09-03T06:32:01.413361+00:00
Paul Parker,Paul,Parker,paul.parker@hotmail.com,(301) 980-2967,CalAtlantic Homes,Atlanta,GA,19,0,197128,GA391285,GA,0.0,52,A,realtor_scraper,2026-09-03T06:32:01.408306+00:00
John Alvarez,John,Alvarez,alvarez.john@coldwellbanker.com,(559) 619-4995,Weichert,Memphis,TN,14,8,1825440,TN213293,TN,4.3,64,C,realtor_scraper,2026-09-03T06:32:01.426421+00:00
Carolyn Ruiz,Carolyn,Ruiz,carolyn6@yahoo.com,(430) 516-4075,Redfin,Nashville,TN,2,19,14867609,TN102198,TN,4.9,88,A,realtor_scraper,2026-09-03T06:32:01.412929+00:00
Richard Gomez,Richard,Gomez,richardg@hotmail.com,(475) 244-2249,United Real Estate,New York,NY,8,43,7409624,NY327650,NY,4.8,85,A,realtor_scraper,2026-09-03T06:32:01.410193+00:00
Daniel Nelson,Daniel,Nelson,danieln@gmail.com,(307) 874-3333,Nest Seekers,Cincinnati,OH,3,41,6313024,OH535165,OH,3.6,86,B,realtor_scraper,2026-09-03T06:32:01.420491+00:00
Amy Cox,Amy,Cox,acox@compass.com,(239) 514-6166,ERA,Boise,ID,8,31,7678426,ID336888,ID,4.4,93,C,realtor_scraper,2026-09-03T06:32:01.426172+00:00
Jacob Campbell,Jacob,Campbell,jacob.campbell@homesmart.com,(276) 213-2900,Sotheby's,Tampa,FL,4,12,1502115,FL210863,FL,4.4,80,A,realtor_scraper,2026-09-03T06:32:01.412039+00:00
Kevin Peterson,Kevin,Peterson,peterson.kevin@realtor.com,(858) 207-7144,RE/MAX,Raleigh,NC,21,9,1764125,NC625850,NC,4.1,82,B,realtor_scraper,2026-09-03T06:32:01.418983+00:00
Ronald Peterson,Ronald,Peterson,ronaldp@century21.com,(562) 713-5466,Coldwell Banker,Boise,ID,12,10,576198,ID305126,ID,4.0,93,C,realtor_scraper,2026-09-03T06:32:01.426088+00:00
Helen Nguyen,Helen,Nguyen,helen.nguyen@gmail.com,(208) 226-3053,Weichert,Indianapolis,IN,23,31,5055295,IN105605,IN,4.1,71,B,realtor_scraper,2026-09-03T06:32:01.418413+00:00
Christine Miller,Christine,Miller,christine.miller@homesmart.com,(321) 868-3546,Coldwell Banker,St. Louis,MO,20,17,8857275,MO369432,MO,3.5,66,B,realtor_scraper,2026-09-03T06:32:01.414302+00:00
Pamela Collins,Pamela,Collins,pamela.collins@remax.net,(336) 327-4663,LGI Homes,Denver,CO,23,46,14701988,CO323361,CO,5.0,84,A,realtor_scraper,2026-09-03T06:32:01.409106+00:00
Benjamin Flores,Benjamin,Flores,benjamin86@realtyonegroup.com,(425) 436-6792,Berkshire Hathaway,Houston,TX,4,49,11696119,TX779376,TX,4.9,74,A,realtor_scraper,2026-09-03T06:32:01.411530+00:00
Sarah Adams,Sarah,Adams,sarah71@sothebysrealty.com,(307) 662-8856,Century Communities,Los Angeles,CA,4,21,14579970,CA345267,CA,4.5,73,A,realtor_scraper,2026-09-03T06:32:01.412240+00:00
Samuel Edwards,Samuel,Edwards,edwards.samuel@realtor.com,(812) 409-8135,HomeSmart,Oklahoma City,OK,5,42,2588237,OK327657,OK,4.0,84,C,realtor_scraper,2026-09-03T06:32:01.427898+00:00
Daniel Reed,Daniel,Reed,reed.daniel@kw.com,(445) 892-2350,KB Home,Cleveland,OH,8,19,10367537,OH872560,OH,4.6,100,B,realtor_scraper,2026-09-03T06:32:01.418662+00:00
Dorothy Alvarez,Dorothy,Alvarez,dorothy14@homesmart.com,(956) 825-9356,NVR,Las Vegas,NV,20,7,1415615,NV373509,NV,3.7,84,A,realtor_scraper,2026-09-03T06:32:01.409142+00:00
Samuel Anderson,Samuel,Anderson,sanderson@remax.net,(716) 282-3664,Weichert,Las Vegas,NV,4,25,4462335,NV485338,NV,4.0,70,A,realtor_scraper,2026-09-03T06:32:01.411347+00:00
Donald Morales,Donald,Morales,morales.donald@sothebysrealty.com,(623) 481-5339,D.R. Horton,Colorado Springs,CO,15,27,11231892,CO995402,CO,4.4,100,C,realtor_scraper,2026-09-03T06:32:01.425257+00:00
Debra James,Debra,James,debra.james@hotmail.com,(970) 928-2755,Coldwell Banker,Memphis,TN,1,45,8217756,TN236737,TN,3.7,87,C,realtor_scraper,2026-09-03T06:32:01.428545+00:00
Carolyn Parker,Carolyn,Parker,cparker@exprealty.com,(754) 365-8703,Meritage Homes,Baltimore,MD,3,5,108474,MD971596,MD,4.8,74,B,realtor_scraper,2026-09-03T06:32:01.419679+00:00
Paul Adams,Paul,Adams,paula@redfin.com,(510) 769-8614,Toll Brothers,Denver,CO,7,44,4393328,CO507529,CO,3.8,88,A,realtor_scraper,2026-09-03T06:32:01.410343+00:00
Brandon Allen,Brandon,Allen,ballen@remax.net,(269) 624-6219,Vylla Home,Riverside,CA,20,44,10066927,CA236536,CA,4.7,85,B,realtor_scraper,2026-09-03T06:32:01.414834+00:00
Rachel Gray,Rachel,Gray,rachel.gray@compass.com,(417) 362-7662,Coldwell Banker,St. Louis,MO,13,26,9913640,MO248297,MO,4.4,85,B,realtor_scraper,2026-09-03T06:32:01.413984+00:00
Dorothy Ward,Dorothy,Ward,ward.dorothy@hotmail.com,(564) 287-2286,Century Communities,Boise,ID,21,25,1665027,ID154547,ID,4.2,83,C,realtor_scraper,2026-09-03T06:32:01.424971+00:00
Melissa Diaz,Melissa,Diaz,melissad@sothebysrealty.com,(323) 522-3236,Coldwell Banker,Denver,CO,0,49,10852924,CO520274,CO,4.7,100,A,realtor_scraper,2026-09-03T06:32:01.413668+00:00
Stephanie Moore,Stephanie,Moore,stephanie.moore@coldwellbanker.com,(878) 801-6764,D.R. Horton,Albuquerque,NM,24,31,5091250,NM716185,NM,4.2,84,C,realtor_scraper,2026-09-03T06:32:01.425973+00:00
Charles Cruz,Charles,Cruz,charles79@realtor.com,(606) 601-4297,Beazer Homes,San Diego,CA,2,29,2897782,CA447105,CA,4.4,84,A,realtor_scraper,2026-09-03T06:32:01.413375+00:00
Andrew Williams,Andrew,Williams,andrew.williams@yahoo.com,(301) 462-7304,Douglas Elliman,Los Angeles,CA,1,33,14354952,CA663585,CA,4.9,92,A,realtor_scraper,2026-09-03T06:32:01.412545+00:00
Dorothy Brooks,Dorothy,Brooks,brooks.dorothy@redfin.com,(917) 239-1084,Sotheby's,Oklahoma City,OK,4,29,13938804,OK677725,OK,4.2,85,C,realtor_scraper,2026-09-03T06:32:01.427822+00:00
Robert Bennett,Robert,Bennett,robertb@sothebysrealty.com,(512) 810-3079,KB Home,Boston,MA,3,11,6883302,MA478900,MA,4.4,71,A,realtor_scraper,2026-09-03T06:32:01.411955+00:00
Patricia Johnson,Patricia,Johnson,patricia.johnson@hotmail.com,(765) 388-7462,Nest Seekers,Louisville,KY,3,50,1625561,KY837840,KY,3.6,72,C,realtor_scraper,2026-09-03T06:32:01.427124+00:00
Donald Cook,Donald,Cook,donald.cook@gmail.com,(775) 849-9532,Weichert,Atlanta,GA,9,38,12214781,GA234335,GA,3.8,84,A,realtor_scraper,2026-09-03T06:32:01.410125+00:00
Katherine Hughes,Katherine,Hughes,katherine.hughes@sothebysrealty.com,(975) 675-7792,Coldwell Banker,Indianapolis,IN,5,32,13474174,IN835981,IN,4.5,78,B,realtor_scraper,2026-09-03T06:32:01.420032+00:00
Dorothy Lee,Dorothy,Lee,dorothy69@realtyonegroup.com,(650) 742-1491,Keller Williams,Phoenix,AZ,22,16,10148199,AZ888508,AZ,4.4,94,A,realtor_scraper,2026-09-03T06:32:01.408136+00:00
