id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260922-00001,Ashley Peterson,Ashley Peterson,Ashley,Peterson,ashley.peterson@coldwellbanker.com,(718) 817-2010,Coldwell Banker,Coldwell Banker,Long Beach,Long Beach,CA,92751,4,23,23,20934393,4.4,A,64,Trade Show,Large (51-200 agents),2026-09-22T20:07:18Z
CREAM-20260922-00002,Olivia Wood,Olivia Wood,Olivia,Wood,oliviaw@me.com,(919) 866-8073,Berkshire Hathaway,Berkshire Hathaway,Cleveland,Cleveland,OH,43596,9,19,19,5748162,4.9,A,96,Website Lead,Independent,2026-09-22T03:09:24Z
CREAM-20260922-00003,Kathleen Powell,Kathleen Powell,Kathleen,Powell,kathleenp@me.com,(980) 728-7161,eXp Realty,eXp Realty,Oakland,Oakland,CA,91455,11,28,28,18280099,4.5,A,71,Realtor.com,Boutique (2-10 agents),2026-09-22T06:57:32Z
CREAM-20260922-00004,Judith Morales,Judith Morales,Judith,Morales,judithm@yahoo.com,(469) 266-3048,Coldwell Banker,Coldwell Banker,Denver,Denver,CO,80411,0,0,0,0,3.3,A,93,Trade Show,Large (51-200 agents),2026-09-22T19:12:46Z
CREAM-20260922-00005,Nicole Campbell,Nicole Campbell,Nicole,Campbell,nicolec@exprealty.com,(972) 268-1205,eXp Realty,eXp Realty,Cincinnati,Cincinnati,OH,44785,2,6,6,1845036,3.1,A,95,Referral Network,Large (51-200 agents),2026-09-22T04:07:05Z
CREAM-20260922-00006,Brandon Foster,Brandon Foster,Brandon,Foster,brandon.foster@pacificsothebys.com,(718) 848-1334,Pacific Sotheby's,Pacific Sotheby's,Los Angeles,Los Angeles,CA,94495,0,2,2,1582947,3.2,A,93,MLS Database,Mid-size (11-50 agents),2026-09-22T06:49:00Z
CREAM-20260922-00007,Brittany Bailey,Brittany Bailey,Brittany,Bailey,bbailey@aol.com,(214) 342-9881,RE/MAX,RE/MAX,Raleigh,Raleigh,NC,27245,0,2,2,813100,4.1,A,80,LinkedIn,Enterprise (200+ agents),2026-09-22T09:19:42Z
CREAM-20260922-00008,Roger Bailey,Roger Bailey,Roger,Bailey,roger.bailey@outlook.com,(334) 493-7527,Keller Williams,Keller Williams,Mesa,Mesa,AZ,85396,8,23,23,7258125,4.5,A,77,MLS Database,Independent,2026-09-22T00:33:53Z
CREAM-20260922-00009,David Miller,David Miller,David,Miller,davidm@gmail.com,(972) 426-7772,eXp Realty,eXp Realty,Tucson,Tucson,AZ,86288,12,59,59,20985693,3.8,A,66,Referral Network,Enterprise (200+ agents),2026-09-22T15:03:29Z
CREAM-20260922-00010,Laura Robinson,Laura Robinson,Laura,Robinson,lrobinson@compass.com,(512) 203-4679,Compass,Compass,Brooklyn,Brooklyn,NY,14634,10,31,31,23940654,3.5,A,70,Facebook,Independent,2026-09-22T23:21:11Z
CREAM-20260922-00011,Shirley Peterson,Shirley Peterson,Shirley,Peterson,shirleypeterson@hotmail.com,(704) 965-1568,Keller Williams,Keller Williams,Queens,Queens,NY,14749,1,7,7,4187492,4.1,A,70,Trade Show,Enterprise (200+ agents),2026-09-22T14:30:42Z
CREAM-20260922-00012,Rose Young,Rose Young,Rose,Young,roseyoung@aol.com,(214) 659-3301,Century 21,Century 21,Jacksonville,Jacksonville,FL,32805,5,21,21,7524092,4.5,A,92,MLS Database,Enterprise (200+ agents),2026-09-22T15:38:27Z
CREAM-20260922-00013,Catherine Ruiz,Catherine Ruiz,Catherine,Ruiz,catherine_ruiz@aol.com,(718) 501-4409,Compass,Compass,Colorado Springs,Colorado Springs,CO,81812,4,20,20,10289340,3.5,A,82,Realtor.com,Mid-size (11-50 agents),2026-09-22T09:31:17Z
CREAM-20260922-00014,Nicholas Evans,Nicholas Evans,Nicholas,Evans,nicholas.evans@aol.com,(713) 973-6378,Keller Williams,Keller Williams,Charlotte,Charlotte,NC,27645,20,46,46,15542234,3.2,A,70,Website Lead,Mid-size (11-50 agents),2026-09-22T17:03:12Z
CREAM-20260922-00015,Amy Long,Amy Long,Amy,Long,amy_long@gmail.com,(713) 490-9434,Pacific Sotheby's,Pacific Sotheby's,San Francisco,San Francisco,CA,91242,8,33,33,23574825,4.6,A,71,NAR Directory,Enterprise (200+ agents),2026-09-22T14:13:00Z
CREAM-20260922-00016,Aaron Johnson,Aaron Johnson,Aaron,Johnson,aaronj@huntingtonrealestate.com,(714) 571-6850,Huntington Real Estate,Huntington Real Estate,Cincinnati,Cincinnati,OH,43368,0,4,4,892388,4.5,A,100,Website Lead,Independent,2026-09-22T11:08:38Z
CREAM-20260922-00017,Maria Powell,Maria Powell,Maria,Powell,mariapowell@yahoo.com,(614) 770-4847,Coldwell Banker,Coldwell Banker,Cincinnati,Cincinnati,OH,45633,19,63,63,17384535,4.8,A,83,Facebook,Large (51-200 agents),2026-09-22T01:37:02Z
CREAM-20260922-00018,David Walker,David Walker,David,Walker,david_walker@me.com,(786) 821-5248,Douglas Elliman,Douglas Elliman,Tampa,Tampa,FL,32703,14,44,44,18812254,4.1,A,69,Trade Show,Mid-size (11-50 agents),2026-09-22T08:33:28Z
CREAM-20260922-00019,Margaret Long,Margaret Long,Margaret,Long,margaret_long@yahoo.com,(334) 971-3659,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,San Antonio,San Antonio,TX,79875,0,4,4,1409099,4.7,A,68,Trade Show,Independent,2026-09-22T20:33:13Z
