id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260905-00001,Juan Roberts,Juan Roberts,Juan,Roberts,juanroberts@icloud.com,(718) 805-6885,RE/MAX,RE/MAX,Denver,Denver,CO,80757,0,0,0,0,4.9,A,62,Trade Show,Independent,2026-09-05T03:12:17Z
CREAM-20260905-00002,Sarah Perez,Sarah Perez,Sarah,Perez,sarah.perez@hotmail.com,(404) 380-3599,RE/MAX,RE/MAX,Cincinnati,Cincinnati,OH,45981,15,62,62,19919429,4.4,A,99,Website Lead,Mid-size (11-50 agents),2026-09-05T08:04:26Z
CREAM-20260905-00003,Shirley Morris,Shirley Morris,Shirley,Morris,shirleym@outlook.com,(786) 701-3265,HER Realtors,HER Realtors,Columbus,Columbus,OH,45667,22,63,63,13107203,3.2,A,73,Facebook,Mid-size (11-50 agents),2026-09-05T00:58:48Z
CREAM-20260905-00004,Martha Wright,Martha Wright,Martha,Wright,marthaw@aol.com,(512) 873-2793,Halstead,Halstead,Staten Island,Staten Island,NY,11134,18,57,57,38618332,3.0,A,64,Brokerage Listings,Independent,2026-09-05T02:43:44Z
CREAM-20260905-00005,Bruce Mitchell,Bruce Mitchell,Bruce,Mitchell,bruce_mitchell@gmail.com,(972) 237-6139,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,28681,0,1,1,247766,4.8,A,84,Realtor.com,Large (51-200 agents),2026-09-05T17:32:23Z
CREAM-20260905-00006,Rose Walker,Rose Walker,Rose,Walker,rosew@me.com,(602) 392-8940,Century 21,Century 21,Miami,Miami,FL,32136,14,75,75,28498945,4.9,A,76,Trade Show,Independent,2026-09-05T17:28:59Z
CREAM-20260905-00007,Diane Turner,Diane Turner,Diane,Turner,dianet@coldwellbanker.com,(720) 207-9868,Coldwell Banker,Coldwell Banker,Columbus,Columbus,OH,43725,2,5,5,1209885,3.3,A,88,Referral Network,Large (51-200 agents),2026-09-05T08:42:15Z
CREAM-20260905-00008,Dorothy King,Dorothy King,Dorothy,King,dorothyk@gmail.com,(720) 387-7054,Huntington Real Estate,Huntington Real Estate,Cincinnati,Cincinnati,OH,43992,6,37,37,6965537,3.7,A,100,Referral Network,Boutique (2-10 agents),2026-09-05T07:01:04Z
CREAM-20260905-00009,Anna Hughes,Anna Hughes,Anna,Hughes,annah@re/max.com,(646) 678-7636,RE/MAX,RE/MAX,Greensboro,Greensboro,NC,27103,11,27,27,12146600,4.9,A,96,Realtor.com,Boutique (2-10 agents),2026-09-05T04:53:18Z
CREAM-20260905-00010,Ashley Ruiz,Ashley Ruiz,Ashley,Ruiz,ashley.ruiz@aol.com,(980) 855-8053,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Phoenix,Phoenix,AZ,86538,22,52,52,23163754,4.6,A,100,Trade Show,Large (51-200 agents),2026-09-05T12:03:15Z
CREAM-20260905-00011,Walter Parker,Walter Parker,Walter,Parker,walter.parker@outlook.com,(646) 241-4955,Berkshire Hathaway,Berkshire Hathaway,Greensboro,Greensboro,NC,27628,6,18,18,5512913,3.8,A,67,Referral Network,Enterprise (200+ agents),2026-09-05T12:17:06Z
CREAM-20260905-00012,Donna King,Donna King,Donna,King,donna.king@coldwellbanker.com,(214) 543-1900,Coldwell Banker,Coldwell Banker,Austin,Austin,TX,76212,10,37,37,16515019,4.1,A,92,Referral Network,Mid-size (11-50 agents),2026-09-05T23:25:01Z
CREAM-20260905-00013,Brenda Ruiz,Brenda Ruiz,Brenda,Ruiz,brendar@hotmail.com,(310) 263-4863,Compass,Compass,Raleigh,Raleigh,NC,28134,1,6,6,1801880,3.2,A,67,Referral Network,Enterprise (200+ agents),2026-09-05T13:58:59Z
CREAM-20260905-00014,Steven Gonzalez,Steven Gonzalez,Steven,Gonzalez,steven.gonzalez@yahoo.com,(614) 519-2299,Berkshire Hathaway,Berkshire Hathaway,Tampa,Tampa,FL,33998,17,28,28,12669875,3.9,A,60,Cold Outreach,Enterprise (200+ agents),2026-09-05T23:59:16Z
CREAM-20260905-00015,Philip Reed,Philip Reed,Philip,Reed,philipr@nestseekers.com,(972) 472-9906,Nest Seekers,Nest Seekers,Manhattan,Manhattan,NY,13122,23,40,40,23155608,4.1,A,91,Website Lead,Boutique (2-10 agents),2026-09-05T17:58:45Z
CREAM-20260905-00016,Charles Long,Charles Long,Charles,Long,charles.long@compass.com,(415) 765-1178,Compass,Compass,San Jose,San Jose,CA,95582,17,34,34,26876472,3.3,A,82,NAR Directory,Boutique (2-10 agents),2026-09-05T15:28:24Z
CREAM-20260905-00017,Ruth Kelly,Ruth Kelly,Ruth,Kelly,ruthkelly@yahoo.com,(512) 230-2113,RE/MAX,RE/MAX,Cincinnati,Cincinnati,OH,43582,1,7,7,2188705,4.0,A,74,LinkedIn,Independent,2026-09-05T23:21:09Z
CREAM-20260905-00018,Danielle Nelson,Danielle Nelson,Danielle,Nelson,danielle_nelson@hotmail.com,(256) 683-6481,Coldwell Banker,Coldwell Banker,El Paso,El Paso,TX,79347,1,9,9,2475532,4.8,A,74,Facebook,Large (51-200 agents),2026-09-05T13:59:19Z
CREAM-20260905-00019,Barbara Long,Barbara Long,Barbara,Long,barbaral@outlook.com,(212) 910-7713,Nest Seekers,Nest Seekers,Staten Island,Staten Island,NY,12721,1,6,6,4117148,4.2,A,82,Website Lead,Mid-size (11-50 agents),2026-09-05T14:17:10Z
CREAM-20260905-00020,Melissa Young,Melissa Young,Melissa,Young,melissa.young@exprealty.com,(512) 386-9951,eXp Realty,eXp Realty,Phoenix,Phoenix,AZ,85888,20,72,72,36403531,3.7,A,83,Trade Show,Mid-size (11-50 agents),2026-09-05T16:10:36Z
CREAM-20260905-00021,Roger Clark,Roger Clark,Roger,Clark,rogerc@hotmail.com,(212) 761-1095,Keller Williams,Keller Williams,Mesa,Mesa,AZ,85790,17,77,77,25600430,3.0,A,97,Cold Outreach,Enterprise (200+ agents),2026-09-05T17:15:42Z
CREAM-20260905-00022,Tyler Johnson,Tyler Johnson,Tyler,Johnson,tyler.johnson@hotmail.com,(972) 864-9887,Pacific Sotheby's,Pacific Sotheby's,Los Angeles,Los Angeles,CA,96944,18,79,79,86498091,4.2,A,79,Referral Network,Independent,2026-09-05T06:23:26Z
CREAM-20260905-00023,Linda Wright,Linda Wright,Linda,Wright,linda_wright@gmail.com,(929) 462-8475,RE/MAX,RE/MAX,Austin,Austin,TX,78407,24,45,45,18660792,4.7,A,65,Facebook,Large (51-200 agents),2026-09-05T21:06:49Z
CREAM-20260905-00024,Ralph Mendoza,Ralph Mendoza,Ralph,Mendoza,rmendoza@berkshirehathaway.com,(704) 731-3184,Berkshire Hathaway,Berkshire Hathaway,St. Petersburg,St. Petersburg,FL,34901,1,9,9,2786348,4.9,A,97,Realtor.com,Independent,2026-09-05T20:19:36Z
CREAM-20260905-00025,Natalie Lee,Natalie Lee,Natalie,Lee,natalie_lee@gmail.com,(310) 874-3769,Halstead,Halstead,Bronx,Bronx,NY,14304,18,80,80,50934041,4.6,A,89,Referral Network,Boutique (2-10 agents),2026-09-05T12:14:16Z
CREAM-20260905-00026,George Evans,George Evans,George,Evans,george.evans@exprealty.com,(512) 939-6211,eXp Realty,eXp Realty,Greensboro,Greensboro,NC,28432,2,8,8,3246386,4.6,A,82,Trade Show,Enterprise (200+ agents),2026-09-05T16:35:27Z
CREAM-20260905-00027,Theresa Powell,Theresa Powell,Theresa,Powell,theresap@berkshirehathaway.com,(929) 924-9388,Berkshire Hathaway,Berkshire Hathaway,Cincinnati,Cincinnati,OH,44861,3,22,22,6001279,4.5,A,74,LinkedIn,Mid-size (11-50 agents),2026-09-05T15:20:45Z
CREAM-20260905-00028,Philip Jenkins,Philip Jenkins,Philip,Jenkins,philipjenkins@yahoo.com,(786) 881-4795,Douglas Elliman,Douglas Elliman,Tampa,Tampa,FL,34489,2,12,12,3887187,3.2,A,94,LinkedIn,Independent,2026-09-05T11:26:45Z
CREAM-20260905-00029,Brittany Diaz,Brittany Diaz,Brittany,Diaz,brittanyd@hotmail.com,(310) 865-2232,Berkshire Hathaway,Berkshire Hathaway,Raleigh,Raleigh,NC,28438,7,23,23,7070970,4.2,A,65,Referral Network,Large (51-200 agents),2026-09-05T10:23:18Z
CREAM-20260905-00030,Margaret Wilson,Margaret Wilson,Margaret,Wilson,mwilson@outlook.com,(513) 470-2605,Nest Seekers,Nest Seekers,Brooklyn,Brooklyn,NY,11388,15,66,66,31260733,3.6,A,87,NAR Directory,Mid-size (11-50 agents),2026-09-05T12:46:46Z
CREAM-20260905-00031,Jonathan Jackson,Jonathan Jackson,Jonathan,Jackson,jonathanjackson@gmail.com,(305) 774-7314,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,27122,23,50,50,16601890,4.9,A,69,LinkedIn,Mid-size (11-50 agents),2026-09-05T09:48:14Z
CREAM-20260905-00032,Anthony Rogers,Anthony Rogers,Anthony,Rogers,anthonyrogers@icloud.com,(720) 694-8382,Coldwell Banker,Coldwell Banker,Los Angeles,Los Angeles,CA,92228,11,76,76,59308489,4.6,A,79,Website Lead,Enterprise (200+ agents),2026-09-05T21:34:32Z
CREAM-20260905-00033,Shirley Green,Shirley Green,Shirley,Green,sgreen@coldwellbanker.com,(704) 976-2085,Coldwell Banker,Coldwell Banker,Scottsdale,Scottsdale,AZ,86449,22,42,42,20559234,3.5,A,68,Referral Network,Mid-size (11-50 agents),2026-09-05T00:00:23Z
