id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260814-00001,Alexander Thomas,Alexander Thomas,Alexander,Thomas,athomas@hotmail.com,(415) 734-5738,eXp Realty,eXp Realty,Tucson,Tucson,AZ,86657,4,25,25,10416057,4.3,A,84,MLS Database,Mid-size (11-50 agents),2026-08-14T10:49:00Z
CREAM-20260814-00002,Judith Campbell,Judith Campbell,Judith,Campbell,judith.campbell@icloud.com,(305) 923-4593,Century 21,Century 21,Tampa,Tampa,FL,33311,2,7,7,2994359,3.0,A,74,Website Lead,Enterprise (200+ agents),2026-08-14T19:44:55Z
CREAM-20260814-00003,Brian King,Brian King,Brian,King,brian_king@hotmail.com,(512) 752-2494,eXp Realty,eXp Realty,Dallas,Dallas,TX,79784,6,27,27,7423766,3.7,A,80,Facebook,Independent,2026-08-14T23:22:08Z
CREAM-20260814-00004,Jeffrey Ruiz,Jeffrey Ruiz,Jeffrey,Ruiz,jeffreyruiz@gmail.com,(720) 516-1472,eXp Realty,eXp Realty,Phoenix,Phoenix,AZ,86594,16,37,37,13085821,4.0,A,87,Facebook,Large (51-200 agents),2026-08-14T00:39:26Z
CREAM-20260814-00005,Betty Campbell,Betty Campbell,Betty,Campbell,betty.campbell@icloud.com,(513) 501-1479,Pacific Sotheby's,Pacific Sotheby's,San Diego,San Diego,CA,90629,5,25,25,19474429,3.4,A,84,MLS Database,Mid-size (11-50 agents),2026-08-14T23:27:36Z
CREAM-20260814-00006,Donald Smith,Donald Smith,Donald,Smith,donald_smith@icloud.com,(512) 758-4425,Keller Williams,Keller Williams,Mesa,Mesa,AZ,85700,0,4,4,1165183,3.8,A,74,Realtor.com,Independent,2026-08-14T10:20:07Z
CREAM-20260814-00007,Gregory Perez,Gregory Perez,Gregory,Perez,gregoryperez@icloud.com,(718) 800-8566,eXp Realty,eXp Realty,Jacksonville,Jacksonville,FL,33998,24,42,42,14468490,3.2,A,76,LinkedIn,Mid-size (11-50 agents),2026-08-14T19:42:27Z
CREAM-20260814-00008,Ryan Ruiz,Ryan Ruiz,Ryan,Ruiz,ryanr@yahoo.com,(303) 613-7394,Douglas Elliman,Douglas Elliman,Jacksonville,Jacksonville,FL,33699,7,33,33,13272648,4.5,A,74,MLS Database,Independent,2026-08-14T15:16:55Z
CREAM-20260814-00009,Gregory Bailey,Gregory Bailey,Gregory,Bailey,gregoryb@yahoo.com,(980) 724-1061,Coldwell Banker,Coldwell Banker,El Paso,El Paso,TX,77753,14,60,60,16562586,3.6,A,70,Realtor.com,Independent,2026-08-14T22:45:17Z
CREAM-20260814-00010,Sarah Green,Sarah Green,Sarah,Green,sarahgreen@outlook.com,(805) 376-9990,eXp Realty,eXp Realty,Cincinnati,Cincinnati,OH,45663,18,47,47,11781252,3.3,A,89,Website Lead,Independent,2026-08-14T02:12:09Z
CREAM-20260814-00011,Tyler Kim,Tyler Kim,Tyler,Kim,tyler.kim@kellerwilliams.com,(972) 937-5533,Keller Williams,Keller Williams,Phoenix,Phoenix,AZ,86585,2,11,11,3551614,4.2,A,89,MLS Database,Large (51-200 agents),2026-08-14T14:35:12Z
CREAM-20260814-00012,Danielle Jimenez,Danielle Jimenez,Danielle,Jimenez,djimenez@kellerwilliams.com,(980) 556-5371,Keller Williams,Keller Williams,Colorado Springs,Colorado Springs,CO,80882,2,4,4,2272484,4.8,A,94,Brokerage Listings,Large (51-200 agents),2026-08-14T05:13:10Z
CREAM-20260814-00013,Gloria Cox,Gloria Cox,Gloria,Cox,gcox@howardhanna.com,(786) 710-9931,Howard Hanna,Howard Hanna,Charlotte,Charlotte,NC,28695,15,71,71,24891260,4.4,A,88,Trade Show,Mid-size (11-50 agents),2026-08-14T09:28:33Z
CREAM-20260814-00014,Jason Collins,Jason Collins,Jason,Collins,jasonc@gmail.com,(256) 779-4324,Keller Williams,Keller Williams,Mesa,Mesa,AZ,85763,1,5,5,2088135,4.8,A,98,Cold Outreach,Large (51-200 agents),2026-08-14T02:02:41Z
CREAM-20260814-00015,Donald Wilson,Donald Wilson,Donald,Wilson,dwilson@exprealty.com,(718) 577-3190,eXp Realty,eXp Realty,Austin,Austin,TX,75585,4,24,24,6525617,4.2,A,61,Website Lead,Enterprise (200+ agents),2026-08-14T07:54:33Z
CREAM-20260814-00016,Debra Thomas,Debra Thomas,Debra,Thomas,debra_thomas@icloud.com,(415) 715-2162,Berkshire Hathaway,Berkshire Hathaway,Fort Lauderdale,Fort Lauderdale,FL,33803,24,35,35,19038781,4.6,A,84,Realtor.com,Independent,2026-08-14T17:25:22Z
CREAM-20260814-00017,Donald Williams,Donald Williams,Donald,Williams,donald.williams@re/max.com,(415) 361-6060,RE/MAX,RE/MAX,Dallas,Dallas,TX,76202,20,60,60,24614531,3.3,A,86,Referral Network,Mid-size (11-50 agents),2026-08-14T12:39:38Z
CREAM-20260814-00018,Margaret Clark,Margaret Clark,Margaret,Clark,margaretclark@aol.com,(713) 576-6410,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Dallas,Dallas,TX,75306,21,53,53,16078667,3.1,A,67,LinkedIn,Boutique (2-10 agents),2026-08-14T22:11:16Z
CREAM-20260814-00019,Pamela Richardson,Pamela Richardson,Pamela,Richardson,pamelar@alliebethallman.com,(512) 659-4562,Allie Beth Allman,Allie Beth Allman,Houston,Houston,TX,76579,23,66,66,28765158,4.6,A,69,LinkedIn,Boutique (2-10 agents),2026-08-14T06:51:01Z
CREAM-20260814-00020,David Sanchez,David Sanchez,David,Sanchez,david.sanchez@me.com,(713) 748-6875,eXp Realty,eXp Realty,Fort Worth,Fort Worth,TX,75334,0,0,0,0,4.2,A,90,NAR Directory,Mid-size (11-50 agents),2026-08-14T04:39:51Z
CREAM-20260814-00021,Jonathan Parker,Jonathan Parker,Jonathan,Parker,jparker@compass.com,(512) 413-7467,Compass,Compass,Orlando,Orlando,FL,32112,4,21,21,7722329,4.6,A,91,Brokerage Listings,Large (51-200 agents),2026-08-14T06:08:26Z
CREAM-20260814-00022,Albert Thomas,Albert Thomas,Albert,Thomas,albertt@herrealtors.com,(214) 374-4740,HER Realtors,HER Realtors,Columbus,Columbus,OH,44857,4,11,11,3114546,3.5,A,68,Realtor.com,Enterprise (200+ agents),2026-08-14T12:58:06Z
CREAM-20260814-00023,Stephanie Watson,Stephanie Watson,Stephanie,Watson,stephaniew@me.com,(718) 345-1619,Keller Williams Realty,Keller Williams Realty,Orlando,Orlando,FL,34404,11,64,64,31174741,3.8,A,75,Trade Show,Large (51-200 agents),2026-08-14T13:33:35Z
CREAM-20260814-00024,Louis Mitchell,Louis Mitchell,Louis,Mitchell,louismitchell@me.com,(512) 838-9058,Coldwell Banker,Coldwell Banker,San Antonio,San Antonio,TX,78210,4,21,21,6514353,4.9,A,100,Referral Network,Large (51-200 agents),2026-08-14T22:49:08Z
CREAM-20260814-00025,Betty Ward,Betty Ward,Betty,Ward,bettyward@yahoo.com,(513) 511-3338,Pacific Sotheby's,Pacific Sotheby's,San Diego,San Diego,CA,90599,5,15,15,16291620,4.4,A,92,Trade Show,Independent,2026-08-14T14:31:51Z
CREAM-20260814-00026,Carolyn Cook,Carolyn Cook,Carolyn,Cook,carolyncook@hotmail.com,(714) 830-6817,Coldwell Banker,Coldwell Banker,Tucson,Tucson,AZ,86147,5,10,10,3925895,4.7,A,86,LinkedIn,Independent,2026-08-14T06:15:24Z
CREAM-20260814-00027,Christopher Gutierrez,Christopher Gutierrez,Christopher,Gutierrez,christopherg@pacificsothebys.com,(256) 555-1851,Pacific Sotheby's,Pacific Sotheby's,Long Beach,Long Beach,CA,94952,11,26,26,28610287,3.6,A,80,Trade Show,Mid-size (11-50 agents),2026-08-14T23:09:12Z
