full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Jack Morris,Jack,Morris,jack.morris@realtyonegroup.com,(814) 812-6238,Keller Williams,San Jose,CA,17,25,3176373,CA352973,CA,4.5,91,B,realtor_scraper,2026-04-14T07:04:21.205879+00:00
Joseph Chavez,Joseph,Chavez,joseph.chavez@compass.com,(959) 520-4425,Century 21,Los Angeles,CA,21,39,14183371,CA654823,CA,3.6,100,A,realtor_scraper,2026-04-14T07:04:21.205924+00:00
Rebecca White,Rebecca,White,rebecca.white@hotmail.com,(229) 793-8677,United Real Estate,Reno,NV,16,16,10660139,NV407134,NV,4.3,86,C,realtor_scraper,2026-04-14T07:04:21.205946+00:00
Sharon Evans,Sharon,Evans,sevans@weichert.com,(380) 609-4669,M/I Homes,Cincinnati,OH,5,33,8165623,OH717324,OH,4.9,88,B,realtor_scraper,2026-04-14T07:04:21.205975+00:00
Timothy Sanders,Timothy,Sanders,tsanders@redfin.com,(320) 552-2654,United Real Estate,Richmond,VA,14,45,4136328,VA507726,VA,4.6,91,C,realtor_scraper,2026-04-14T07:04:21.205992+00:00
Helen Kelly,Helen,Kelly,hkelly@gmail.com,(641) 273-9960,Ryan Homes,Richmond,VA,21,34,4629261,VA678301,VA,3.8,70,C,realtor_scraper,2026-04-14T07:04:21.206008+00:00
Raymond Taylor,Raymond,Taylor,raymond.taylor@kw.com,(562) 863-2115,United Real Estate,Portland,OR,12,11,7225538,OR892878,OR,3.8,65,B,realtor_scraper,2026-04-14T07:04:21.206023+00:00
Catherine Thompson,Catherine,Thompson,cthompson@sothebysrealty.com,(802) 471-4351,Coldwell Banker,Baton Rouge,LA,21,40,1811914,LA925521,LA,4.4,78,C,realtor_scraper,2026-04-14T07:04:21.206047+00:00
Linda Brooks,Linda,Brooks,linda41@compass.com,(475) 636-7202,Keller Williams,Colorado Springs,CO,16,29,14650318,CO295888,CO,4.4,93,C,realtor_scraper,2026-04-14T07:04:21.206062+00:00
Rachel Reed,Rachel,Reed,rreed@realtyonegroup.com,(218) 355-1338,LGI Homes,Chicago,IL,18,10,7275935,IL325402,IL,4.3,83,A,realtor_scraper,2026-04-14T07:04:21.206076+00:00
Gregory Howard,Gregory,Howard,howard.gregory@coldwellbanker.com,(330) 414-4741,Taylor Morrison,Riverside,CA,13,47,9765310,CA803124,CA,4.9,66,B,realtor_scraper,2026-04-14T07:04:21.206090+00:00
Patricia Johnson,Patricia,Johnson,patriciaj@outlook.com,(210) 641-5672,NVR,Kansas City,MO,16,37,7718864,MO542396,MO,3.5,69,B,realtor_scraper,2026-04-14T07:04:21.206110+00:00
Jack Price,Jack,Price,jack76@compass.com,(513) 833-2729,D.R. Horton,Boston,MA,20,22,14685622,MA394177,MA,4.7,95,A,realtor_scraper,2026-04-14T07:04:21.206138+00:00
Eric Collins,Eric,Collins,ericc@compass.com,(405) 726-7601,Nest Seekers,Oklahoma City,OK,18,47,7382864,OK157093,OK,4.5,64,C,realtor_scraper,2026-04-14T07:04:21.206304+00:00
Sarah Roberts,Sarah,Roberts,sroberts@sothebysrealty.com,(734) 238-4954,Zillow Premier,Cleveland,OH,24,21,4440064,OH777376,OH,3.7,65,B,realtor_scraper,2026-04-14T07:04:21.206326+00:00
Ashley Robinson,Ashley,Robinson,ashley66@kw.com,(475) 607-8641,Century 21,Louisville,KY,0,2,68982,KY268860,KY,4.3,40,C,realtor_scraper,2026-04-14T07:04:21.206343+00:00
Ronald Jackson,Ronald,Jackson,ronald.jackson@gmail.com,(858) 856-9096,Tri Pointe Homes,Chicago,IL,0,4,301065,IL791214,IL,4.6,77,A,realtor_scraper,2026-04-14T07:04:21.206358+00:00
Jeffrey Patel,Jeffrey,Patel,jeffreyp@redfin.com,(646) 305-7943,Century Communities,Albuquerque,NM,10,12,10321631,NM164632,NM,5.0,100,C,realtor_scraper,2026-04-14T07:04:21.206373+00:00
Christine Mendoza,Christine,Mendoza,cmendoza@elliman.com,(269) 821-3111,Zillow Premier,Cleveland,OH,24,48,5901108,OH384458,OH,4.1,77,B,realtor_scraper,2026-04-14T07:04:21.206386+00:00
George Moore,George,Moore,george34@outlook.com,(719) 447-2128,LGI Homes,Chicago,IL,4,4,1015189,IL118313,IL,3.8,63,A,realtor_scraper,2026-04-14T07:04:21.206401+00:00
Linda Rogers,Linda,Rogers,linda62@coldwellbanker.com,(502) 324-3124,United Real Estate,Philadelphia,PA,7,39,8109350,PA841599,PA,4.6,78,A,realtor_scraper,2026-04-14T07:04:21.206414+00:00
Anna Thompson,Anna,Thompson,anna.thompson@homesmart.com,(602) 240-5404,Redfin,Columbus,OH,2,6,534525,OH861719,OH,4.7,65,B,realtor_scraper,2026-04-14T07:04:21.206428+00:00
Jack Chavez,Jack,Chavez,jchavez@redfin.com,(830) 970-4254,Lennar,Atlanta,GA,16,17,13799508,GA844147,GA,3.5,100,A,realtor_scraper,2026-04-14T07:04:21.206443+00:00
Carol Peterson,Carol,Peterson,cpeterson@elliman.com,(435) 637-4430,Nest Seekers,Las Vegas,NV,15,36,4708806,NV114142,NV,4.0,81,A,realtor_scraper,2026-04-14T07:04:21.206462+00:00
Timothy Patel,Timothy,Patel,patel.timothy@gmail.com,(228) 817-5799,HomeSmart,Indianapolis,IN,24,12,13231157,IN538225,IN,3.8,84,B,realtor_scraper,2026-04-14T07:04:21.206475+00:00
Eric Rodriguez,Eric,Rodriguez,ericr@outlook.com,(305) 359-2855,KB Home,San Jose,CA,22,10,9799755,CA386463,CA,4.2,72,B,realtor_scraper,2026-04-14T07:04:21.206488+00:00
Frank Torres,Frank,Torres,frankt@realtyonegroup.com,(240) 837-9265,Berkshire Hathaway,San Diego,CA,23,41,8313425,CA183697,CA,5.0,76,A,realtor_scraper,2026-04-14T07:04:21.206506+00:00
John Morgan,John,Morgan,johnm@kw.com,(940) 213-8917,Douglas Elliman,Virginia Beach,VA,7,26,3873633,VA810325,VA,4.2,72,C,realtor_scraper,2026-04-14T07:04:21.206519+00:00
Helen Morris,Helen,Morris,helen11@realtyonegroup.com,(775) 434-6700,Coldwell Banker,Jacksonville,FL,25,33,13183091,FL586836,FL,4.9,81,B,realtor_scraper,2026-04-14T07:04:21.206532+00:00
Carolyn Baker,Carolyn,Baker,carolyn.baker@century21.com,(260) 469-2543,Vylla Home,Indianapolis,IN,8,46,12797401,IN428432,IN,4.9,81,B,realtor_scraper,2026-04-14T07:04:21.206545+00:00
Aaron Rodriguez,Aaron,Rodriguez,aaronr@outlook.com,(229) 505-7800,Century Communities,San Antonio,TX,3,6,1406147,TX979830,TX,3.6,77,B,realtor_scraper,2026-04-14T07:04:21.206559+00:00
Jason Turner,Jason,Turner,jturner@realtor.com,(224) 741-9793,HomeSmart,New York,NY,13,23,12982976,NY621167,NY,4.3,73,A,realtor_scraper,2026-04-14T07:04:21.206572+00:00
Donald Harris,Donald,Harris,donald.harris@sothebysrealty.com,(919) 775-7384,Sotheby's,Austin,TX,7,20,12256862,TX875654,TX,4.5,100,A,realtor_scraper,2026-04-14T07:04:21.206586+00:00
Brian Martin,Brian,Martin,brian.martin@realtor.com,(925) 633-5821,LGI Homes,San Jose,CA,12,38,11637993,CA581394,CA,4.6,82,B,realtor_scraper,2026-04-14T07:04:21.206606+00:00
Charles Sanders,Charles,Sanders,charless@weichert.com,(220) 434-5657,NVR,Las Vegas,NV,4,7,1530500,NV583919,NV,3.6,71,A,realtor_scraper,2026-04-14T07:04:21.206619+00:00
Donna Garcia,Donna,Garcia,donna53@redfin.com,(603) 521-7372,Ryan Homes,Miami,FL,3,12,1642239,FL191279,FL,4.1,61,A,realtor_scraper,2026-04-14T07:04:21.206632+00:00
Mark Richardson,Mark,Richardson,mark.richardson@yahoo.com,(409) 628-9982,The Agency,Nashville,TN,25,18,10217730,TN510840,TN,4.5,87,A,realtor_scraper,2026-04-14T07:04:21.206645+00:00
Kimberly Thomas,Kimberly,Thomas,kimberlyt@remax.net,(606) 859-4284,M/I Homes,New York,NY,21,31,14692633,NY403934,NY,4.6,70,A,realtor_scraper,2026-04-14T07:04:21.206658+00:00
Brandon Alvarez,Brandon,Alvarez,brandon.alvarez@hotmail.com,(864) 331-3721,Nest Seekers,Denver,CO,0,4,153547,CO664213,CO,3.6,84,A,realtor_scraper,2026-04-14T07:04:21.206675+00:00
Patrick Ross,Patrick,Ross,patrickr@compass.com,(878) 702-5625,Beazer Homes,Philadelphia,PA,12,49,14884489,PA714896,PA,4.9,100,A,realtor_scraper,2026-04-14T07:04:21.206688+00:00
Eric Cruz,Eric,Cruz,ecruz@coldwellbanker.com,(860) 453-1246,CalAtlantic Homes,Salt Lake City,UT,5,43,14630981,UT153173,UT,4.0,92,B,realtor_scraper,2026-04-14T07:04:21.206702+00:00
Justin White,Justin,White,justin31@gmail.com,(815) 929-2373,Realty One Group,Cleveland,OH,25,31,4753020,OH145733,OH,4.4,69,B,realtor_scraper,2026-04-14T07:04:21.206719+00:00
Samantha Kim,Samantha,Kim,skim@hotmail.com,(762) 432-8093,Ryan Homes,Reno,NV,19,20,12378088,NV481791,NV,4.0,70,C,realtor_scraper,2026-04-14T07:04:21.206733+00:00
Janet Howard,Janet,Howard,janet.howard@compass.com,(715) 301-1528,Keller Williams,Cleveland,OH,15,32,7946656,OH193436,OH,3.7,93,B,realtor_scraper,2026-04-14T07:04:21.206749+00:00
Edward Mendoza,Edward,Mendoza,mendoza.edward@elliman.com,(563) 782-9216,Douglas Elliman,Sacramento,CA,22,39,2699826,CA321831,CA,4.8,93,B,realtor_scraper,2026-04-14T07:04:21.206763+00:00
