full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Karen Rogers,Karen,Rogers,krogers@gmail.com,(572) 278-7960,Ryan Homes,Phoenix,AZ,6,27,12098372,AZ928706,AZ,3.9,84,A,realtor_scraper,2026-04-06T06:20:49.474105+00:00
Emma Bennett,Emma,Bennett,emmab@outlook.com,(863) 713-9452,Taylor Morrison,Raleigh,NC,15,19,14603352,NC741326,NC,4.8,88,B,realtor_scraper,2026-04-06T06:20:49.474142+00:00
Kimberly Flores,Kimberly,Flores,kimberlyf@homesmart.com,(917) 323-1507,Pulte Homes,Detroit,MI,10,48,4605935,MI195465,MI,4.5,89,B,realtor_scraper,2026-04-06T06:20:49.474163+00:00
Karen Cook,Karen,Cook,karen97@coldwellbanker.com,(975) 692-3503,Zillow Premier,Atlanta,GA,5,49,6562778,GA697373,GA,4.5,82,A,realtor_scraper,2026-04-06T06:20:49.474188+00:00
Sandra Davis,Sandra,Davis,sdavis@weichert.com,(628) 926-7802,Sotheby's,Indianapolis,IN,15,21,1910076,IN182949,IN,4.3,91,B,realtor_scraper,2026-04-06T06:20:49.474203+00:00
Brian Anderson,Brian,Anderson,banderson@kw.com,(660) 985-1949,Better Homes & Gardens,Louisville,KY,21,34,6804662,KY683081,KY,3.9,89,C,realtor_scraper,2026-04-06T06:20:49.474219+00:00
Thomas Watson,Thomas,Watson,thomasw@hotmail.com,(773) 576-1344,RE/MAX,Virginia Beach,VA,15,42,3700255,VA691133,VA,3.8,67,C,realtor_scraper,2026-04-06T06:20:49.474233+00:00
Rebecca Thomas,Rebecca,Thomas,rebecca33@berkshirehathawayhs.com,(351) 245-9949,eXp Realty,Philadelphia,PA,8,12,10932027,PA740170,PA,4.6,89,A,realtor_scraper,2026-04-06T06:20:49.474247+00:00
Scott Ramos,Scott,Ramos,scott.ramos@coldwellbanker.com,(971) 541-6732,Douglas Elliman,Virginia Beach,VA,4,15,1415264,VA466535,VA,3.9,77,C,realtor_scraper,2026-04-06T06:20:49.474262+00:00
Betty Davis,Betty,Davis,bettyd@compass.com,(308) 641-1437,Coldwell Banker,Columbus,OH,5,49,5770587,OH105751,OH,4.3,74,B,realtor_scraper,2026-04-06T06:20:49.474276+00:00
Elizabeth Gomez,Elizabeth,Gomez,elizabeth13@realtyonegroup.com,(321) 253-1063,CalAtlantic Homes,Louisville,KY,20,44,10180652,KY529784,KY,3.6,98,C,realtor_scraper,2026-04-06T06:20:49.474290+00:00
Gary Mendoza,Gary,Mendoza,mendoza.gary@sothebysrealty.com,(919) 215-6006,Realty One Group,Nashville,TN,25,10,4334431,TN277804,TN,4.2,63,A,realtor_scraper,2026-04-06T06:20:49.474304+00:00
Brian Torres,Brian,Torres,brian.torres@berkshirehathawayhs.com,(816) 580-5754,ERA,Denver,CO,6,49,9785567,CO735274,CO,4.1,93,A,realtor_scraper,2026-04-06T06:20:49.474321+00:00
Benjamin Kim,Benjamin,Kim,kim.benjamin@remax.net,(323) 425-4911,Ryan Homes,Nashville,TN,11,28,9394589,TN661879,TN,4.7,63,A,realtor_scraper,2026-04-06T06:20:49.474338+00:00
Steven Williams,Steven,Williams,swilliams@redfin.com,(650) 758-3774,Beazer Homes,Virginia Beach,VA,19,44,13068105,VA534084,VA,3.7,79,C,realtor_scraper,2026-04-06T06:20:49.474352+00:00
Angela Wilson,Angela,Wilson,wilson.angela@elliman.com,(585) 829-7051,D.R. Horton,Virginia Beach,VA,19,17,6918095,VA458164,VA,4.3,72,C,realtor_scraper,2026-04-06T06:20:49.474365+00:00
Christopher James,Christopher,James,christopherj@hotmail.com,(541) 436-4776,Vylla Home,San Antonio,TX,15,40,12052616,TX617695,TX,4.6,100,B,realtor_scraper,2026-04-06T06:20:49.474379+00:00
