full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Justin Reed,Justin,Reed,reed.justin@century21.com,(607) 981-4736,The Agency,Oklahoma City,OK,24,16,5660460,OK699433,OK,4.3,85,C,realtor_scraper,2026-06-10T07:10:45.070012+00:00
Timothy Ward,Timothy,Ward,tward@remax.net,(785) 262-8192,RE/MAX,San Francisco,CA,7,23,8660890,CA203422,CA,3.6,62,A,realtor_scraper,2026-06-10T07:10:44.671049+00:00
Edward Garcia,Edward,Garcia,edwardg@exprealty.com,(678) 539-4374,Coldwell Banker,Baltimore,MD,16,5,262278,MD786067,MD,3.7,76,B,realtor_scraper,2026-06-10T07:10:44.872813+00:00
John Rodriguez,John,Rodriguez,jrodriguez@coldwellbanker.com,(404) 548-2217,Ryan Homes,Cleveland,OH,3,41,5203600,OH825765,OH,4.5,89,B,realtor_scraper,2026-06-10T07:10:44.874889+00:00
Jack Clark,Jack,Clark,jack62@realtor.com,(534) 909-9255,Coldwell Banker,Boston,MA,18,11,1039007,MA882633,MA,4.3,67,A,realtor_scraper,2026-06-10T07:10:44.671633+00:00
Carol Allen,Carol,Allen,carol.allen@exprealty.com,(989) 748-6132,KB Home,Reno,NV,11,41,3603707,NV426998,NV,4.7,80,C,realtor_scraper,2026-06-10T07:10:45.070632+00:00
Laura Young,Laura,Young,laura.young@gmail.com,(509) 447-2798,Pulte Homes,New York,NY,0,37,14611433,NY346652,NY,4.8,79,A,realtor_scraper,2026-06-10T07:10:44.771299+00:00
Andrew Moore,Andrew,Moore,andrew.moore@realtor.com,(251) 760-7431,United Real Estate,Chicago,IL,17,27,5470840,IL562806,IL,4.4,82,A,realtor_scraper,2026-06-10T07:10:44.676739+00:00
Stephanie Kelly,Stephanie,Kelly,stephanie.kelly@outlook.com,(786) 872-7156,eXp Realty,Boise,ID,1,6,1300912,ID313566,ID,4.1,62,C,realtor_scraper,2026-06-10T07:10:45.170982+00:00
Kimberly Mitchell,Kimberly,Mitchell,kmitchell@berkshirehathawayhs.com,(336) 726-2946,M/I Homes,Chicago,IL,21,42,4243959,IL251281,IL,4.0,88,A,realtor_scraper,2026-06-10T07:10:44.670968+00:00
Daniel Collins,Daniel,Collins,daniel48@kw.com,(551) 773-9699,NVR,Indianapolis,IN,22,50,8073450,IN638731,IN,3.8,84,B,realtor_scraper,2026-06-10T07:10:44.872079+00:00
Jessica Ward,Jessica,Ward,jward@hotmail.com,(785) 261-6800,HomeSmart,Cincinnati,OH,3,5,70763,OH145005,OH,4.4,84,B,realtor_scraper,2026-06-10T07:10:44.874840+00:00
Scott Cox,Scott,Cox,scox@sothebysrealty.com,(859) 742-3353,Sotheby's,Louisville,KY,16,24,9923972,KY958847,KY,4.0,77,C,realtor_scraper,2026-06-10T07:10:45.069792+00:00
Christine Murphy,Christine,Murphy,murphy.christine@elliman.com,(847) 506-3975,Century 21,Baltimore,MD,17,32,9686559,MD774097,MD,4.2,95,B,realtor_scraper,2026-06-10T07:10:44.872471+00:00
Timothy James,Timothy,James,tjames@coldwellbanker.com,(979) 242-2579,KB Home,Raleigh,NC,4,31,6297419,NC473773,NC,5.0,60,B,realtor_scraper,2026-06-10T07:10:44.874017+00:00
Jack Sanchez,Jack,Sanchez,jack48@redfin.com,(769) 224-8431,Pulte Homes,Houston,TX,3,35,13617987,TX593679,TX,4.6,96,A,realtor_scraper,2026-06-10T07:10:44.677310+00:00
Larry Green,Larry,Green,larryg@hotmail.com,(214) 520-9423,LGI Homes,Oklahoma City,OK,2,25,4894513,OK447572,OK,3.8,60,C,realtor_scraper,2026-06-10T07:10:45.074369+00:00
Nancy Turner,Nancy,Turner,nancyt@yahoo.com,(551) 263-7042,HomeSmart,Austin,TX,1,22,9996496,TX993922,TX,3.8,95,A,realtor_scraper,2026-06-10T07:10:44.770848+00:00
Sandra Smith,Sandra,Smith,sandras@realtor.com,(352) 958-1172,D.R. Horton,Portland,OR,25,4,364337,OR999687,OR,3.7,74,B,realtor_scraper,2026-06-10T07:10:44.873758+00:00
Katherine Reed,Katherine,Reed,katheriner@homesmart.com,(210) 610-2084,D.R. Horton,Raleigh,NC,19,29,10575902,NC224511,NC,4.0,100,B,realtor_scraper,2026-06-10T07:10:44.872444+00:00
Frank White,Frank,White,fwhite@kw.com,(406) 685-5879,Better Homes & Gardens,Indianapolis,IN,12,40,11682167,IN341947,IN,4.2,80,B,realtor_scraper,2026-06-10T07:10:44.873991+00:00
Ruth Price,Ruth,Price,ruth28@gmail.com,(762) 798-1959,Sotheby's,Sacramento,CA,0,14,7346002,CA338736,CA,4.0,89,B,realtor_scraper,2026-06-10T07:10:44.973914+00:00
Frank Bennett,Frank,Bennett,bennett.frank@exprealty.com,(731) 827-8652,Century 21,Dallas-Fort Worth,TX,10,2,133585,TX489015,TX,4.6,49,A,realtor_scraper,2026-06-10T07:10:44.670444+00:00
Linda Carter,Linda,Carter,lindac@yahoo.com,(217) 767-4837,NVR,Baltimore,MD,7,3,63575,MD245352,MD,3.9,66,B,realtor_scraper,2026-06-10T07:10:44.873010+00:00
George Reed,George,Reed,reed.george@homesmart.com,(352) 730-6520,HomeSmart,Riverside,CA,17,33,12040907,CA851143,CA,3.5,90,B,realtor_scraper,2026-06-10T07:10:44.872501+00:00
Donna Moore,Donna,Moore,donnam@compass.com,(337) 591-8807,Douglas Elliman,Richmond,VA,3,41,11500962,VA129022,VA,4.7,70,C,realtor_scraper,2026-06-10T07:10:45.073774+00:00
Ronald Parker,Ronald,Parker,ronaldp@gmail.com,(364) 368-3298,LGI Homes,Seattle,WA,8,30,10663171,WA188036,WA,3.5,100,A,realtor_scraper,2026-06-10T07:10:44.672062+00:00
Emma Young,Emma,Young,emma.young@homesmart.com,(276) 966-9239,Nest Seekers,Salt Lake City,UT,12,48,8130732,UT200405,UT,4.0,77,B,realtor_scraper,2026-06-10T07:10:44.872549+00:00
Anthony Long,Anthony,Long,along@realtor.com,(810) 680-8329,Taylor Morrison,Boston,MA,24,34,1612507,MA478863,MA,4.6,87,A,realtor_scraper,2026-06-10T07:10:44.676047+00:00
Cynthia Evans,Cynthia,Evans,cynthiae@kw.com,(321) 405-1876,Realty One Group,Phoenix,AZ,9,29,12100904,AZ976679,AZ,4.4,86,A,realtor_scraper,2026-06-10T07:10:44.674245+00:00
Kenneth Wilson,Kenneth,Wilson,kenneth14@kw.com,(413) 558-8270,Better Homes & Gardens,Dallas-Fort Worth,TX,2,25,11361005,TX550760,TX,3.6,78,A,realtor_scraper,2026-06-10T07:10:44.770920+00:00
Jason Ramirez,Jason,Ramirez,jramirez@century21.com,(214) 596-5250,Century 21,Milwaukee,WI,3,21,6526767,WI544629,WI,4.8,76,C,realtor_scraper,2026-06-10T07:10:45.071028+00:00
Daniel Green,Daniel,Green,danielg@century21.com,(773) 346-1112,Taylor Morrison,Tampa,FL,2,39,12884132,FL490867,FL,4.4,85,A,realtor_scraper,2026-06-10T07:10:44.771436+00:00
Deborah Morales,Deborah,Morales,morales.deborah@berkshirehathawayhs.com,(212) 574-9409,Better Homes & Gardens,Boise,ID,4,7,759366,ID517975,ID,3.9,90,C,realtor_scraper,2026-06-10T07:10:45.071086+00:00
Diane Martinez,Diane,Martinez,dianem@homesmart.com,(925) 344-6744,Douglas Elliman,St. Louis,MO,9,46,6507974,MO789799,MO,4.8,91,B,realtor_scraper,2026-06-10T07:10:44.873208+00:00
Mark Adams,Mark,Adams,madams@realtyonegroup.com,(409) 208-8326,Berkshire Hathaway,Louisville,KY,2,10,2110127,KY587315,KY,3.5,79,C,realtor_scraper,2026-06-10T07:10:45.170775+00:00
Mark Murphy,Mark,Murphy,murphy.mark@redfin.com,(274) 816-4707,Taylor Morrison,Cleveland,OH,23,21,3561139,OH959045,OH,4.8,87,B,realtor_scraper,2026-06-10T07:10:44.872142+00:00
Richard Garcia,Richard,Garcia,richardg@sothebysrealty.com,(445) 703-8042,Toll Brothers,Atlanta,GA,14,15,8831208,GA196763,GA,4.0,72,A,realtor_scraper,2026-06-10T07:10:44.675975+00:00
David Rodriguez,David,Rodriguez,drodriguez@realtor.com,(562) 557-2083,Taylor Morrison,Phoenix,AZ,2,11,3265400,AZ561134,AZ,5.0,89,A,realtor_scraper,2026-06-10T07:10:44.771254+00:00
Katherine Ramirez,Katherine,Ramirez,katheriner@weichert.com,(224) 382-7220,Douglas Elliman,Jacksonville,FL,3,26,6331994,FL995479,FL,3.6,91,B,realtor_scraper,2026-06-10T07:10:44.874849+00:00
Stephanie Rivera,Stephanie,Rivera,stephanie.rivera@realtor.com,(210) 848-5254,eXp Realty,Albuquerque,NM,13,11,9208826,NM323074,NM,4.0,83,C,realtor_scraper,2026-06-10T07:10:45.070692+00:00
Diane Gutierrez,Diane,Gutierrez,diane91@sothebysrealty.com,(980) 463-9476,Keller Williams,Boise,ID,0,12,10369394,ID968122,ID,3.7,76,C,realtor_scraper,2026-06-10T07:10:45.074077+00:00
Edward Harris,Edward,Harris,edwardh@weichert.com,(281) 240-2109,The Agency,Richmond,VA,20,22,10464545,VA498089,VA,3.7,86,C,realtor_scraper,2026-06-10T07:10:45.070781+00:00
