full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Charles Ruiz,Charles,Ruiz,charles49@realtor.com,(762) 982-1725,The Agency,New Orleans,LA,2,49,6500841,LA102177,LA,3.9,74,C,realtor_scraper,2026-05-05T07:06:57.753972+00:00
Helen Diaz,Helen,Diaz,diaz.helen@weichert.com,(406) 874-3096,Weichert,Boston,MA,5,13,1960003,MA987678,MA,4.2,82,A,realtor_scraper,2026-05-05T07:06:57.744197+00:00
Carolyn Campbell,Carolyn,Campbell,carolync@century21.com,(310) 318-8545,eXp Realty,Miami,FL,1,3,329633,FL211796,FL,3.6,94,A,realtor_scraper,2026-05-05T07:06:57.744373+00:00
Carolyn King,Carolyn,King,carolynk@compass.com,(361) 306-5394,Lennar,Minneapolis,MN,21,49,9721261,MN276284,MN,3.6,93,B,realtor_scraper,2026-05-05T07:06:57.745926+00:00
Diane White,Diane,White,dianew@remax.net,(417) 867-8232,RE/MAX,Miami,FL,5,45,7764042,FL967415,FL,4.4,72,A,realtor_scraper,2026-05-05T07:06:57.743453+00:00
Samuel Perez,Samuel,Perez,samuel.perez@elliman.com,(386) 791-4447,Zillow Premier,San Antonio,TX,3,26,13327537,TX571484,TX,4.2,89,B,realtor_scraper,2026-05-05T07:06:57.748359+00:00
Amanda Davis,Amanda,Davis,amandad@realtor.com,(502) 629-7866,Better Homes & Gardens,Seattle,WA,23,45,11655276,WA151036,WA,3.6,100,A,realtor_scraper,2026-05-05T07:06:57.740363+00:00
Patricia Gray,Patricia,Gray,pgray@redfin.com,(650) 947-3921,NVR,San Jose,CA,11,20,8902203,CA813435,CA,4.3,62,B,realtor_scraper,2026-05-05T07:06:57.745551+00:00
Brian Martin,Brian,Martin,brian43@hotmail.com,(770) 628-5592,Nest Seekers,San Francisco,CA,16,5,1359326,CA717365,CA,3.9,79,A,realtor_scraper,2026-05-05T07:06:57.742419+00:00
Donna Myers,Donna,Myers,dmyers@sothebysrealty.com,(414) 281-4054,Nest Seekers,Baton Rouge,LA,4,16,11854689,LA725431,LA,4.7,82,C,realtor_scraper,2026-05-05T07:06:57.753431+00:00
Michelle Brown,Michelle,Brown,brown.michelle@sothebysrealty.com,(920) 462-2576,Berkshire Hathaway,Minneapolis,MN,9,11,6331972,MN185528,MN,3.7,92,B,realtor_scraper,2026-05-05T07:06:57.746307+00:00
Patrick Cooper,Patrick,Cooper,patrickc@compass.com,(515) 740-6116,Realty One Group,Baltimore,MD,9,34,2001706,MD246574,MD,3.8,75,B,realtor_scraper,2026-05-05T07:06:57.745482+00:00
Carolyn Kim,Carolyn,Kim,ckim@homesmart.com,(215) 282-8033,Century Communities,Seattle,WA,0,37,8975943,WA125060,WA,4.5,79,A,realtor_scraper,2026-05-05T07:06:57.744621+00:00
Michael Evans,Michael,Evans,michaele@elliman.com,(313) 405-8082,Pulte Homes,Seattle,WA,1,44,9805595,WA956517,WA,4.3,82,A,realtor_scraper,2026-05-05T07:06:57.744323+00:00
Thomas Mendoza,Thomas,Mendoza,thomasm@hotmail.com,(870) 642-2801,Better Homes & Gardens,Sacramento,CA,9,44,3340421,CA431549,CA,3.9,76,B,realtor_scraper,2026-05-05T07:06:57.746334+00:00
Diane Nelson,Diane,Nelson,diane.nelson@sothebysrealty.com,(917) 289-4434,Pulte Homes,Orlando,FL,13,24,7558762,FL380971,FL,4.9,67,A,realtor_scraper,2026-05-05T07:06:57.741902+00:00
Barbara Myers,Barbara,Myers,bmyers@century21.com,(774) 306-8941,United Real Estate,New York,NY,18,40,2933495,NY698681,NY,5.0,88,A,realtor_scraper,2026-05-05T07:06:57.741987+00:00
Steven Cooper,Steven,Cooper,steven91@redfin.com,(606) 647-7225,HomeSmart,Atlanta,GA,4,39,9483348,GA668543,GA,4.8,71,A,realtor_scraper,2026-05-05T07:06:57.744215+00:00
Ronald Cooper,Ronald,Cooper,rcooper@redfin.com,(218) 305-8666,CalAtlantic Homes,Colorado Springs,CO,18,9,833033,CO656085,CO,5.0,83,C,realtor_scraper,2026-05-05T07:06:57.750391+00:00
Catherine Hernandez,Catherine,Hernandez,chernandez@yahoo.com,(339) 346-7099,Vylla Home,Detroit,MI,25,15,9148489,MI370794,MI,4.9,94,B,realtor_scraper,2026-05-05T07:06:57.746819+00:00
Eric Castillo,Eric,Castillo,eric.castillo@hotmail.com,(702) 674-1392,Tri Pointe Homes,Albuquerque,NM,16,2,251474,NM566794,NM,4.2,54,C,realtor_scraper,2026-05-05T07:06:57.751064+00:00
John Sanchez,John,Sanchez,john77@sothebysrealty.com,(959) 642-4355,Lennar,Denver,CO,19,21,4603120,CO860571,CO,4.5,67,A,realtor_scraper,2026-05-05T07:06:57.742621+00:00
