id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260816-00001,Megan Myers,Megan Myers,Megan,Myers,megan_myers@me.com,(212) 466-7714,HomeSmart,HomeSmart,Mesa,Mesa,AZ,85571,3,25,25,9003009,4.2,A,63,Referral Network,Enterprise (200+ agents),2026-08-16T20:56:13Z
CREAM-20260816-00002,Catherine Jenkins,Catherine Jenkins,Catherine,Jenkins,catherine_jenkins@gmail.com,(720) 616-8473,Compass,Compass,Sacramento,Sacramento,CA,93879,23,80,80,86419239,3.0,A,65,LinkedIn,Large (51-200 agents),2026-08-16T10:07:51Z
CREAM-20260816-00003,Joshua Watson,Joshua Watson,Joshua,Watson,jwatson@outlook.com,(214) 224-1405,Coldwell Banker,Coldwell Banker,Raleigh,Raleigh,NC,27300,15,62,62,25512059,4.0,A,100,Referral Network,Enterprise (200+ agents),2026-08-16T11:12:26Z
CREAM-20260816-00004,Scott Thompson,Scott Thompson,Scott,Thompson,scott_thompson@yahoo.com,(980) 472-5620,Sotheby's International,Sotheby's International,San Francisco,San Francisco,CA,91514,7,21,21,21109602,3.2,A,68,LinkedIn,Boutique (2-10 agents),2026-08-16T05:42:01Z
CREAM-20260816-00005,Nancy Collins,Nancy Collins,Nancy,Collins,nancy.collins@aol.com,(919) 306-9975,eXp Realty,eXp Realty,Phoenix,Phoenix,AZ,85534,3,18,18,8176211,3.8,A,90,LinkedIn,Large (51-200 agents),2026-08-16T03:47:51Z
CREAM-20260816-00006,Kenneth Allen,Kenneth Allen,Kenneth,Allen,kenneth.allen@yahoo.com,(614) 806-6154,eXp Realty,eXp Realty,Columbus,Columbus,OH,43913,4,22,22,5761863,4.2,A,98,Referral Network,Enterprise (200+ agents),2026-08-16T05:52:33Z
CREAM-20260816-00007,Ashley Torres,Ashley Torres,Ashley,Torres,ashley.torres@aol.com,(234) 391-1857,Howard Hanna,Howard Hanna,Greensboro,Greensboro,NC,27526,1,7,7,3146387,4.4,A,98,Trade Show,Enterprise (200+ agents),2026-08-16T15:47:25Z
CREAM-20260816-00008,Michelle Edwards,Michelle Edwards,Michelle,Edwards,medwards@coldwellbanker.com,(805) 516-1792,Coldwell Banker,Coldwell Banker,El Paso,El Paso,TX,76993,24,78,78,34076855,3.9,A,73,Facebook,Independent,2026-08-16T16:16:32Z
CREAM-20260816-00009,David Hill,David Hill,David,Hill,david.hill@hotmail.com,(720) 243-4338,Keller Williams Realty,Keller Williams Realty,Orlando,Orlando,FL,33661,25,65,65,23204016,3.1,A,64,Trade Show,Large (51-200 agents),2026-08-16T05:33:17Z
CREAM-20260816-00010,Linda Chavez,Linda Chavez,Linda,Chavez,linda.chavez@icloud.com,(310) 687-3379,Pacific Sotheby's,Pacific Sotheby's,Long Beach,Long Beach,CA,96437,2,3,3,2228578,4.0,A,69,Brokerage Listings,Independent,2026-08-16T11:57:13Z
CREAM-20260816-00011,Susan Williams,Susan Williams,Susan,Williams,swilliams@kellerwilliams.com,(407) 993-5921,Keller Williams,Keller Williams,Cincinnati,Cincinnati,OH,43678,22,60,60,11604148,3.4,A,96,LinkedIn,Boutique (2-10 agents),2026-08-16T12:40:57Z
CREAM-20260816-00012,Carol Ramirez,Carol Ramirez,Carol,Ramirez,cramirez@icloud.com,(980) 573-9987,Douglas Elliman,Douglas Elliman,Fort Lauderdale,Fort Lauderdale,FL,33312,11,58,58,26272716,4.5,A,64,NAR Directory,Mid-size (11-50 agents),2026-08-16T13:55:51Z
CREAM-20260816-00013,Diane Sullivan,Diane Sullivan,Diane,Sullivan,dianes@icloud.com,(713) 414-3190,eXp Realty,eXp Realty,El Paso,El Paso,TX,75693,3,15,15,4218153,5.0,A,77,Trade Show,Large (51-200 agents),2026-08-16T05:51:42Z
CREAM-20260816-00014,Laura Nelson,Laura Nelson,Laura,Nelson,laura.nelson@exprealty.com,(805) 878-7043,eXp Realty,eXp Realty,Aurora,Aurora,CO,80577,15,28,28,11684954,4.1,A,65,Realtor.com,Independent,2026-08-16T12:15:08Z
CREAM-20260816-00015,Betty Hill,Betty Hill,Betty,Hill,betty.hill@homesmart.com,(919) 345-3193,HomeSmart,HomeSmart,Tucson,Tucson,AZ,86283,21,37,37,14616883,4.8,A,88,MLS Database,Boutique (2-10 agents),2026-08-16T17:34:31Z
CREAM-20260816-00016,Megan Scott,Megan Scott,Megan,Scott,megans@longrealty.com,(513) 714-2943,Long Realty,Long Realty,Mesa,Mesa,AZ,86170,18,34,34,16162862,4.7,A,67,Website Lead,Enterprise (200+ agents),2026-08-16T07:34:59Z
CREAM-20260816-00017,Nicole Hughes,Nicole Hughes,Nicole,Hughes,nicole_hughes@aol.com,(513) 860-8918,Douglas Elliman,Douglas Elliman,Manhattan,Manhattan,NY,14563,5,22,22,10966056,4.9,A,76,Trade Show,Boutique (2-10 agents),2026-08-16T13:56:17Z
CREAM-20260816-00018,Brenda Ramirez,Brenda Ramirez,Brenda,Ramirez,brenda_ramirez@icloud.com,(713) 789-1218,eXp Realty,eXp Realty,Tucson,Tucson,AZ,86799,5,18,18,7777742,3.2,A,71,Trade Show,Boutique (2-10 agents),2026-08-16T08:03:24Z
CREAM-20260816-00019,Dennis Adams,Dennis Adams,Dennis,Adams,dennisa@century21.com,(256) 296-6314,Century 21,Century 21,Tampa,Tampa,FL,33247,14,55,55,17037267,3.5,A,99,MLS Database,Independent,2026-08-16T23:37:26Z
CREAM-20260816-00020,Katherine Collins,Katherine Collins,Katherine,Collins,katherinec@gmail.com,(805) 820-6049,Pacific Sotheby's,Pacific Sotheby's,San Jose,San Jose,CA,94282,3,24,24,14471619,4.6,A,73,Facebook,Enterprise (200+ agents),2026-08-16T18:09:23Z
