full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Anthony Brooks,Anthony,Brooks,abrooks@yahoo.com,(505) 661-1992,Engel & Volkers,Syracuse,NY,5,16,4768064,NY708572,NY,4.7,88,B,realtor_scraper,2026-07-27T06:22:28.724152+00:00
Gary Holmes,Gary,Holmes,holmesgary@broker.com,(520) 116-1072,Berkshire Hathaway HomeServices,San Jose,CA,12,15,10743735,CA700063,CA,4.5,100,A,realtor_scraper,2026-07-27T06:22:28.713210+00:00
Joan Anderson,Joan,Anderson,joana@hotmail.com,(785) 808-2018,Real Living,Cape Coral,FL,9,10,6480050,FL909366,FL,5.0,91,B,realtor_scraper,2026-07-27T06:22:28.722746+00:00
Samantha Soto,Samantha,Soto,sotosamantha@gmail.com,(424) 245-4370,Cushman & Wakefield,Garland,TX,7,11,4331723,TX246838,TX,3.3,90,A,realtor_scraper,2026-07-27T06:22:28.713406+00:00
Jack Dixon,Jack,Dixon,jackd@icloud.com,(501) 548-3338,HomeSmart,Carrollton,TX,4,18,5533794,TX692618,TX,3.4,83,C,realtor_scraper,2026-07-27T06:22:28.726620+00:00
Brittany Young,Brittany,Young,brittanyyoung@bhhs.com,(978) 189-2281,John L. Scott Real Estate,Richardson,TX,7,10,6324640,TX241678,TX,3.8,84,C,realtor_scraper,2026-07-27T06:22:28.726516+00:00
Jacob Thomas,Jacob,Thomas,jacob.thomas@exp.com,(706) 587-5460,ZipRealty,High Point,NC,2,8,1715720,NC399388,NC,4.3,72,C,realtor_scraper,2026-07-27T06:22:28.728511+00:00
Roger Sullivan,Roger,Sullivan,rsullivan@icloud.com,(929) 279-8174,ZipRealty,Santa Maria,CA,6,30,15246120,CA216661,CA,3.3,87,C,realtor_scraper,2026-07-27T06:22:28.728016+00:00
Dennis Hawkins,Dennis,Hawkins,dennish@realtor.com,(765) 677-9166,AvalonBay Communities,Miami,FL,7,34,15394078,FL951204,FL,4.4,94,A,realtor_scraper,2026-07-27T06:22:28.712652+00:00
Olivia Murray,Olivia,Murray,oliviamurray@remax.net,(661) 737-3344,CBRE,Aurora,CO,15,12,7519068,CO375993,CO,4.2,97,A,realtor_scraper,2026-07-27T06:22:28.714899+00:00
