id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260906-00001,Samuel Mendoza,Samuel Mendoza,Samuel,Mendoza,samuelmendoza@hotmail.com,(310) 276-1286,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Phoenix,Phoenix,AZ,85934,3,13,13,6725728,4.7,A,80,LinkedIn,Independent,2026-09-06T02:31:37Z
CREAM-20260906-00002,Benjamin Reed,Benjamin Reed,Benjamin,Reed,benjaminr@re/max.com,(305) 302-5027,RE/MAX,RE/MAX,Aurora,Aurora,CO,80612,11,46,46,19128285,3.5,A,81,Facebook,Boutique (2-10 agents),2026-09-06T18:55:34Z
CREAM-20260906-00003,Gregory Gomez,Gregory Gomez,Gregory,Gomez,gregorygomez@outlook.com,(718) 286-7802,eXp Realty,eXp Realty,Tucson,Tucson,AZ,85618,7,27,27,10186765,3.0,A,61,Website Lead,Large (51-200 agents),2026-09-06T21:37:15Z
CREAM-20260906-00004,Alexander Adams,Alexander Adams,Alexander,Adams,aadams@me.com,(718) 815-8834,Sotheby's International,Sotheby's International,Bronx,Bronx,NY,10859,3,24,24,11188417,3.0,A,72,Brokerage Listings,Independent,2026-09-06T02:21:35Z
CREAM-20260906-00005,Scott Taylor,Scott Taylor,Scott,Taylor,staylor@hotmail.com,(303) 361-1272,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Mesa,Mesa,AZ,85182,7,36,36,18072359,5.0,A,99,LinkedIn,Mid-size (11-50 agents),2026-09-06T17:38:36Z
CREAM-20260906-00006,Elizabeth Ward,Elizabeth Ward,Elizabeth,Ward,elizabeth.ward@aol.com,(980) 706-4955,Huntington Real Estate,Huntington Real Estate,Cleveland,Cleveland,OH,45580,25,40,40,12300165,3.9,A,90,Facebook,Large (51-200 agents),2026-09-06T09:04:19Z
CREAM-20260906-00007,Ralph Flores,Ralph Flores,Ralph,Flores,rflores@me.com,(513) 383-9520,RE/MAX,RE/MAX,Tampa,Tampa,FL,33670,1,10,10,3723635,4.1,A,96,Trade Show,Boutique (2-10 agents),2026-09-06T18:15:43Z
CREAM-20260906-00008,Grace Rodriguez,Grace Rodriguez,Grace,Rodriguez,gracer@aol.com,(713) 378-9037,Douglas Elliman,Douglas Elliman,Jacksonville,Jacksonville,FL,34367,16,29,29,12757174,3.2,A,92,Trade Show,Enterprise (200+ agents),2026-09-06T16:57:36Z
CREAM-20260906-00009,Sandra Campbell,Sandra Campbell,Sandra,Campbell,sandrac@gmail.com,(972) 832-8153,Keller Williams,Keller Williams,Tucson,Tucson,AZ,85840,19,68,68,24438605,4.8,A,66,Realtor.com,Large (51-200 agents),2026-09-06T10:10:03Z
CREAM-20260906-00010,Carol Moore,Carol Moore,Carol,Moore,carol_moore@gmail.com,(704) 381-4761,Coldwell Banker,Coldwell Banker,Columbus,Columbus,OH,43306,14,52,52,15004044,4.5,A,67,Website Lead,Large (51-200 agents),2026-09-06T14:59:20Z
CREAM-20260906-00011,Helen Rodriguez,Helen Rodriguez,Helen,Rodriguez,helenrodriguez@hotmail.com,(713) 422-2939,Corcoran Group,Corcoran Group,Queens,Queens,NY,13104,3,16,16,7439934,4.0,A,69,NAR Directory,Independent,2026-09-06T09:37:17Z
CREAM-20260906-00012,Wayne Evans,Wayne Evans,Wayne,Evans,wevans@gmail.com,(469) 893-2276,Douglas Elliman,Douglas Elliman,Fort Lauderdale,Fort Lauderdale,FL,32162,19,51,51,23288140,4.4,A,64,Realtor.com,Enterprise (200+ agents),2026-09-06T19:11:02Z
CREAM-20260906-00013,Stephanie Gray,Stephanie Gray,Stephanie,Gray,stephanie_gray@outlook.com,(334) 948-5996,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Scottsdale,Scottsdale,AZ,86922,14,42,42,19149225,4.5,A,85,Trade Show,Large (51-200 agents),2026-09-06T00:59:53Z
CREAM-20260906-00014,Diane Fisher,Diane Fisher,Diane,Fisher,diane_fisher@icloud.com,(305) 284-4507,eXp Realty,eXp Realty,El Paso,El Paso,TX,79370,2,6,6,1807586,4.5,A,61,Referral Network,Mid-size (11-50 agents),2026-09-06T20:52:27Z
