id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260920-00001,Judith Baker,Judith Baker,Judith,Baker,judith_baker@yahoo.com,(212) 779-8897,Douglas Elliman,Douglas Elliman,El Paso,El Paso,TX,79898,14,70,70,31265449,3.9,A,97,Trade Show,Enterprise (200+ agents),2026-09-20T03:13:32Z
CREAM-20260920-00002,Carolyn Alexander,Carolyn Alexander,Carolyn,Alexander,carolyna@compass.com,(614) 698-2684,Compass,Compass,San Francisco,San Francisco,CA,93722,13,70,70,53420237,4.3,A,62,NAR Directory,Boutique (2-10 agents),2026-09-20T13:29:49Z
CREAM-20260920-00003,Anna Smith,Anna Smith,Anna,Smith,anna.smith@pacificsothebys.com,(646) 423-6665,Pacific Sotheby's,Pacific Sotheby's,San Jose,San Jose,CA,92342,6,39,39,26720386,3.7,A,98,Facebook,Enterprise (200+ agents),2026-09-20T08:59:12Z
CREAM-20260920-00004,Eric Parker,Eric Parker,Eric,Parker,eparker@russelllyonsothebys.com,(713) 298-3221,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Tucson,Tucson,AZ,85640,12,33,33,16750366,4.7,A,68,Referral Network,Enterprise (200+ agents),2026-09-20T09:42:49Z
CREAM-20260920-00005,Carol Campbell,Carol Campbell,Carol,Campbell,carolc@yahoo.com,(512) 419-1943,Coldwell Banker,Coldwell Banker,San Diego,San Diego,CA,91360,12,76,76,47093632,4.8,A,65,Trade Show,Enterprise (200+ agents),2026-09-20T03:11:10Z
CREAM-20260920-00006,Albert Hill,Albert Hill,Albert,Hill,ahill@compass.com,(713) 838-8714,Compass,Compass,Greensboro,Greensboro,NC,27869,23,28,28,7565092,3.3,A,93,Referral Network,Boutique (2-10 agents),2026-09-20T20:45:32Z
CREAM-20260920-00007,Raymond Howard,Raymond Howard,Raymond,Howard,raymond.howard@icloud.com,(972) 966-2746,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,43511,2,5,5,1156443,3.7,A,69,Realtor.com,Boutique (2-10 agents),2026-09-20T17:54:17Z
CREAM-20260920-00008,Ronald Morales,Ronald Morales,Ronald,Morales,rmorales@icloud.com,(512) 666-1662,Allen Tate,Allen Tate,Greensboro,Greensboro,NC,28106,22,50,50,15047770,4.6,A,75,Trade Show,Enterprise (200+ agents),2026-09-20T07:26:37Z
CREAM-20260920-00009,Susan Jimenez,Susan Jimenez,Susan,Jimenez,sjimenez@kellerwilliams.com,(972) 285-1888,Keller Williams,Keller Williams,Manhattan,Manhattan,NY,14761,5,14,14,7787881,3.3,A,77,LinkedIn,Boutique (2-10 agents),2026-09-20T17:05:07Z
CREAM-20260920-00010,Carolyn Wright,Carolyn Wright,Carolyn,Wright,cwright@douglaselliman.com,(916) 815-2346,Douglas Elliman,Douglas Elliman,New York City,New York City,NY,12936,21,33,33,16662129,4.9,A,98,Trade Show,Independent,2026-09-20T10:13:14Z
