full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Amy Parker,Amy,Parker,amyp@realtyonegroup.com,(619) 241-7330,Century Communities,Sacramento,CA,21,22,10810088,CA875347,CA,4.2,80,B,realtor_scraper,2026-05-20T07:04:30.108785+00:00
Ryan Brown,Ryan,Brown,rbrown@hotmail.com,(423) 887-8884,Keller Williams,New Orleans,LA,9,10,11257157,LA708569,LA,4.5,77,C,realtor_scraper,2026-05-20T07:04:30.112371+00:00
Maria Garcia,Maria,Garcia,mgarcia@homesmart.com,(847) 416-7578,LGI Homes,Philadelphia,PA,22,46,9715040,PA533063,PA,4.3,75,A,realtor_scraper,2026-05-20T07:04:30.101653+00:00
Betty Phillips,Betty,Phillips,phillips.betty@remax.net,(786) 242-3210,Toll Brothers,Colorado Springs,CO,4,36,1519492,CO349852,CO,3.8,92,C,realtor_scraper,2026-05-20T07:04:30.114494+00:00
David Evans,David,Evans,devans@redfin.com,(551) 622-7879,Realty One Group,San Antonio,TX,23,47,14057197,TX501800,TX,4.9,100,B,realtor_scraper,2026-05-20T07:04:30.109182+00:00
Joshua Wood,Joshua,Wood,joshua.wood@century21.com,(256) 494-8655,M/I Homes,Riverside,CA,21,12,7688620,CA593467,CA,3.8,93,B,realtor_scraper,2026-05-20T07:04:30.107673+00:00
Shirley Williams,Shirley,Williams,shirley22@remax.net,(315) 886-2740,Tri Pointe Homes,New York,NY,8,7,1564569,NY148370,NY,3.9,64,A,realtor_scraper,2026-05-20T07:04:30.099385+00:00
Richard Murphy,Richard,Murphy,rmurphy@kw.com,(954) 906-4372,Nest Seekers,Riverside,CA,10,25,1620320,CA924011,CA,3.7,70,B,realtor_scraper,2026-05-20T07:04:30.107307+00:00
Joshua Diaz,Joshua,Diaz,diaz.joshua@realtyonegroup.com,(252) 222-2470,Toll Brothers,Tampa,FL,24,41,13097444,FL700785,FL,4.4,100,A,realtor_scraper,2026-05-20T07:04:30.101617+00:00
Emily Gomez,Emily,Gomez,emilyg@outlook.com,(217) 313-6674,Coldwell Banker,Miami,FL,23,42,2957499,FL120577,FL,3.7,83,A,realtor_scraper,2026-05-20T07:04:30.101367+00:00
Anthony Ramirez,Anthony,Ramirez,ramirez.anthony@exprealty.com,(478) 593-1128,Century Communities,Seattle,WA,3,50,2171113,WA479106,WA,3.9,78,A,realtor_scraper,2026-05-20T07:04:30.103026+00:00
Andrew Brooks,Andrew,Brooks,andrew48@compass.com,(925) 797-8102,Ryan Homes,New Orleans,LA,3,44,2939817,LA608619,LA,4.2,73,C,realtor_scraper,2026-05-20T07:04:30.114738+00:00
Kathleen James,Kathleen,James,kathleen1@gmail.com,(725) 359-6311,Lennar,Phoenix,AZ,25,3,780885,AZ372084,AZ,3.5,85,A,realtor_scraper,2026-05-20T07:04:30.099668+00:00
Jeffrey Sanders,Jeffrey,Sanders,jeffreys@sothebysrealty.com,(217) 876-3487,HomeSmart,Seattle,WA,0,25,10484390,WA913094,WA,4.2,73,A,realtor_scraper,2026-05-20T07:04:30.106054+00:00
Catherine Phillips,Catherine,Phillips,catherine.phillips@homesmart.com,(601) 381-4667,Realty One Group,Chicago,IL,5,40,12987821,IL200084,IL,3.8,98,A,realtor_scraper,2026-05-20T07:04:30.103616+00:00
Diane Bennett,Diane,Bennett,bennett.diane@homesmart.com,(843) 667-8998,Keller Williams,Oklahoma City,OK,1,19,3276707,OK171850,OK,4.9,88,C,realtor_scraper,2026-05-20T07:04:30.115734+00:00
Jacob Evans,Jacob,Evans,jevans@yahoo.com,(760) 832-3829,Nest Seekers,Phoenix,AZ,23,22,8636132,AZ367852,AZ,3.7,91,A,realtor_scraper,2026-05-20T07:04:30.100785+00:00
