full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Nicole Collins,Nicole,Collins,nicole.collins@remax.net,(267) 997-1698,Zillow Premier,Salt Lake City,UT,3,11,9340251,UT565345,UT,4.4,89,B,realtor_scraper,2026-05-15T07:04:30.688965+00:00
Sandra Murphy,Sandra,Murphy,sandram@kw.com,(530) 929-2638,Compass,Baltimore,MD,10,30,11279142,MD166726,MD,4.0,100,B,realtor_scraper,2026-05-15T07:04:30.687658+00:00
Rebecca White,Rebecca,White,rwhite@remax.net,(608) 943-7631,KB Home,Nashville,TN,12,42,6728525,TN434813,TN,3.7,88,A,realtor_scraper,2026-05-15T07:04:30.680775+00:00
Margaret Jones,Margaret,Jones,margaret3@elliman.com,(219) 301-2283,Keller Williams,Tampa,FL,17,15,3455084,FL604186,FL,4.9,83,A,realtor_scraper,2026-05-15T07:04:30.680977+00:00
Larry Nguyen,Larry,Nguyen,larry87@weichert.com,(224) 400-2113,Nest Seekers,Oklahoma City,OK,14,4,372431,OK294450,OK,3.7,66,C,realtor_scraper,2026-05-15T07:04:30.691986+00:00
Timothy Richardson,Timothy,Richardson,timothy42@outlook.com,(954) 544-4159,Taylor Morrison,Reno,NV,0,12,10307486,NV637854,NV,4.5,94,C,realtor_scraper,2026-05-15T07:04:30.693691+00:00
Thomas Lewis,Thomas,Lewis,thomas.lewis@realtyonegroup.com,(619) 770-8931,Beazer Homes,Charlotte,NC,2,17,2357781,NC201952,NC,3.7,64,A,realtor_scraper,2026-05-15T07:04:30.683993+00:00
Pamela Hill,Pamela,Hill,hill.pamela@coldwellbanker.com,(276) 861-1605,Pulte Homes,San Antonio,TX,22,37,11534462,TX571237,TX,4.3,71,B,realtor_scraper,2026-05-15T07:04:30.687830+00:00
Michelle Alvarez,Michelle,Alvarez,michelle.alvarez@redfin.com,(531) 774-9236,Keller Williams,Denver,CO,4,20,8399135,CO537576,CO,4.9,82,A,realtor_scraper,2026-05-15T07:04:30.682726+00:00
Amy Rogers,Amy,Rogers,amy.rogers@outlook.com,(351) 393-4647,Douglas Elliman,New York,NY,16,17,14721108,NY324601,NY,3.8,99,A,realtor_scraper,2026-05-15T07:04:30.680618+00:00
James Nelson,James,Nelson,jnelson@gmail.com,(845) 672-5558,Beazer Homes,Tucson,AZ,3,24,5505721,AZ637095,AZ,3.8,63,C,realtor_scraper,2026-05-15T07:04:30.693023+00:00
Katherine Roberts,Katherine,Roberts,kroberts@sothebysrealty.com,(253) 844-7033,Redfin,Phoenix,AZ,3,16,5212636,AZ392903,AZ,4.1,82,A,realtor_scraper,2026-05-15T07:04:30.683296+00:00
Maria Ross,Maria,Ross,mross@sothebysrealty.com,(346) 895-3688,Century 21,St. Louis,MO,5,45,11774688,MO473248,MO,4.0,92,B,realtor_scraper,2026-05-15T07:04:30.687991+00:00
Lisa Martin,Lisa,Martin,lisam@realtyonegroup.com,(424) 578-7969,CalAtlantic Homes,Milwaukee,WI,5,18,12198648,WI636009,WI,4.1,82,C,realtor_scraper,2026-05-15T07:04:30.692895+00:00
Anthony Gray,Anthony,Gray,gray.anthony@realtor.com,(708) 319-6537,Century 21,Oklahoma City,OK,10,39,12242672,OK425918,OK,4.7,86,C,realtor_scraper,2026-05-15T07:04:30.690835+00:00
Benjamin Rogers,Benjamin,Rogers,benjamin.rogers@homesmart.com,(254) 765-5718,LGI Homes,Tucson,AZ,15,11,1207713,AZ295356,AZ,3.6,95,C,realtor_scraper,2026-05-15T07:04:30.692131+00:00
Emily Bailey,Emily,Bailey,emily.bailey@remax.net,(725) 742-9089,Century Communities,Tampa,FL,25,8,715845,FL336184,FL,3.9,84,A,realtor_scraper,2026-05-15T07:04:30.679776+00:00
Margaret Young,Margaret,Young,myoung@outlook.com,(239) 640-6097,Berkshire Hathaway,Oklahoma City,OK,2,35,1703283,OK669200,OK,3.6,67,C,realtor_scraper,2026-05-15T07:04:30.693711+00:00
Patricia Anderson,Patricia,Anderson,panderson@berkshirehathawayhs.com,(570) 571-6910,M/I Homes,St. Louis,MO,0,13,9433559,MO417501,MO,3.7,67,B,realtor_scraper,2026-05-15T07:04:30.689380+00:00
Nicholas Taylor,Nicholas,Taylor,nicholas.taylor@realtor.com,(484) 830-3473,Vylla Home,Dallas-Fort Worth,TX,3,11,8343240,TX220684,TX,4.5,75,A,realtor_scraper,2026-05-15T07:04:30.682752+00:00
Scott Bailey,Scott,Bailey,sbailey@remax.net,(850) 788-2825,Keller Williams,Cleveland,OH,17,41,7095438,OH240571,OH,4.3,65,B,realtor_scraper,2026-05-15T07:04:30.686561+00:00
Justin Clark,Justin,Clark,clark.justin@redfin.com,(704) 681-9958,Douglas Elliman,Seattle,WA,4,43,12593265,WA428498,WA,3.9,100,A,realtor_scraper,2026-05-15T07:04:30.683629+00:00
Joseph Wilson,Joseph,Wilson,joseph.wilson@sothebysrealty.com,(503) 802-4207,Beazer Homes,Miami,FL,20,13,11449736,FL245538,FL,3.9,81,A,realtor_scraper,2026-05-15T07:04:30.680534+00:00
George Gomez,George,Gomez,george82@coldwellbanker.com,(956) 232-1404,Zillow Premier,San Jose,CA,4,46,14702394,CA293568,CA,4.7,100,B,realtor_scraper,2026-05-15T07:04:30.688190+00:00
Shirley Nelson,Shirley,Nelson,shirleyn@realtor.com,(970) 469-7109,Nest Seekers,Boston,MA,7,4,1260906,MA578112,MA,4.8,92,A,realtor_scraper,2026-05-15T07:04:30.677889+00:00
Steven Long,Steven,Long,steven.long@redfin.com,(978) 945-1773,Sotheby's,Sacramento,CA,23,18,1826612,CA997457,CA,3.9,61,B,realtor_scraper,2026-05-15T07:04:30.686926+00:00
Tyler Walker,Tyler,Walker,tylerw@sothebysrealty.com,(959) 317-6214,Tri Pointe Homes,Minneapolis,MN,12,29,11460347,MN769952,MN,4.9,100,B,realtor_scraper,2026-05-15T07:04:30.686512+00:00
Frank Castillo,Frank,Castillo,frank78@elliman.com,(478) 985-9757,Century 21,Baton Rouge,LA,12,41,14827710,LA321330,LA,3.6,77,C,realtor_scraper,2026-05-15T07:04:30.691864+00:00
Catherine Richardson,Catherine,Richardson,richardson.catherine@berkshirehathawayhs.com,(585) 888-8971,HomeSmart,San Francisco,CA,2,40,9407792,CA598718,CA,4.6,92,A,realtor_scraper,2026-05-15T07:04:30.684122+00:00
Anna Long,Anna,Long,annal@century21.com,(580) 983-5729,Vylla Home,Los Angeles,CA,0,20,11589289,CA346317,CA,4.4,100,A,realtor_scraper,2026-05-15T07:04:30.684942+00:00
