full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Stephen Ward,Stephen,Ward,sward@homesmart.com,(708) 888-1519,Weichert,Colorado Springs,CO,3,47,14031292,CO639581,CO,4.4,100,C,realtor_scraper,2026-06-14T07:12:10.762693+00:00
Frank Smith,Frank,Smith,franks@yahoo.com,(612) 239-1619,eXp Realty,Houston,TX,17,49,14045342,TX365360,TX,4.5,100,A,realtor_scraper,2026-06-14T07:12:10.463611+00:00
Brenda Sanchez,Brenda,Sanchez,bsanchez@remax.net,(304) 420-8522,RE/MAX,Tampa,FL,19,12,14763834,FL316520,FL,3.6,90,A,realtor_scraper,2026-06-14T07:12:10.466251+00:00
Dorothy Flores,Dorothy,Flores,dorothyf@century21.com,(469) 210-3967,Berkshire Hathaway,Cincinnati,OH,13,34,7657457,OH698357,OH,4.8,95,B,realtor_scraper,2026-06-14T07:12:10.567325+00:00
James Bennett,James,Bennett,james24@gmail.com,(901) 952-3522,Redfin,Riverside,CA,14,15,1656985,CA861976,CA,3.8,66,B,realtor_scraper,2026-06-14T07:12:10.566167+00:00
Robert Patel,Robert,Patel,robert62@hotmail.com,(737) 569-7541,Weichert,Orlando,FL,23,14,1643501,FL303364,FL,4.0,69,A,realtor_scraper,2026-06-14T07:12:10.463724+00:00
Rebecca Watson,Rebecca,Watson,rebeccaw@redfin.com,(779) 919-6337,Keller Williams,Boston,MA,5,13,1033992,MA104533,MA,4.7,64,A,realtor_scraper,2026-06-14T07:12:10.563769+00:00
Karen Martin,Karen,Martin,kmartin@sothebysrealty.com,(912) 423-2828,Keller Williams,Tucson,AZ,17,1,6471,AZ135898,AZ,3.6,69,C,realtor_scraper,2026-06-14T07:12:10.667673+00:00
David Nguyen,David,Nguyen,nguyen.david@coldwellbanker.com,(979) 968-8984,Redfin,Indianapolis,IN,25,13,8418322,IN906338,IN,4.7,68,B,realtor_scraper,2026-06-14T07:12:10.566683+00:00
Ashley Baker,Ashley,Baker,ashley5@exprealty.com,(530) 647-3895,LGI Homes,Reno,NV,21,45,3284143,NV772848,NV,3.6,89,C,realtor_scraper,2026-06-14T07:12:10.667699+00:00
Aaron Jackson,Aaron,Jackson,ajackson@exprealty.com,(629) 862-7596,NVR,Kansas City,MO,5,21,13619474,MO739210,MO,4.1,89,B,realtor_scraper,2026-06-14T07:12:10.663968+00:00
Joshua Myers,Joshua,Myers,joshua93@coldwellbanker.com,(574) 382-1793,LGI Homes,Nashville,TN,1,48,7570443,TN281620,TN,3.7,84,A,realtor_scraper,2026-06-14T07:12:10.564846+00:00
Frank Peterson,Frank,Peterson,peterson.frank@redfin.com,(585) 448-2177,The Agency,Boise,ID,1,41,12208990,ID219296,ID,3.8,91,C,realtor_scraper,2026-06-14T07:12:10.763301+00:00
Nicholas Wilson,Nicholas,Wilson,nicholas.wilson@elliman.com,(352) 949-8501,United Real Estate,Oklahoma City,OK,23,42,5175132,OK416974,OK,4.7,73,C,realtor_scraper,2026-06-14T07:12:10.668513+00:00
Jack Perez,Jack,Perez,jackp@weichert.com,(817) 762-7411,Nest Seekers,Kansas City,MO,6,41,4939784,MO254713,MO,4.1,84,B,realtor_scraper,2026-06-14T07:12:10.565763+00:00
Cynthia Ross,Cynthia,Ross,cross@coldwellbanker.com,(636) 656-4006,Century 21,Milwaukee,WI,5,36,9675575,WI921676,WI,4.3,74,C,realtor_scraper,2026-06-14T07:12:10.762037+00:00
Sandra Young,Sandra,Young,sandray@outlook.com,(334) 571-3955,Better Homes & Gardens,Boise,ID,1,43,2108876,ID552089,ID,4.4,73,C,realtor_scraper,2026-06-14T07:12:10.763702+00:00
Timothy Bailey,Timothy,Bailey,timothy6@compass.com,(501) 248-7972,Meritage Homes,Memphis,TN,11,14,13946881,TN710733,TN,3.9,98,C,realtor_scraper,2026-06-14T07:12:10.668338+00:00
Patricia Morales,Patricia,Morales,morales.patricia@weichert.com,(225) 314-8442,Douglas Elliman,Houston,TX,21,12,1001067,TX101178,TX,4.4,68,A,realtor_scraper,2026-06-14T07:12:10.463902+00:00
James Watson,James,Watson,james.watson@realtyonegroup.com,(224) 402-4561,Pulte Homes,Nashville,TN,24,9,804932,TN732127,TN,5.0,95,A,realtor_scraper,2026-06-14T07:12:10.463985+00:00
