full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
James Richardson,James,Richardson,james.richardson@sothebysrealty.com,(567) 941-7492,RE/MAX,Jacksonville,FL,10,41,8002730,FL437239,FL,4.2,94,B,realtor_scraper,2026-03-31T06:22:57.047299+00:00
Ruth Gomez,Ruth,Gomez,gomez.ruth@sothebysrealty.com,(931) 624-1261,Century 21,Colorado Springs,CO,2,15,1487610,CO449298,CO,4.3,64,C,realtor_scraper,2026-03-31T06:22:57.047343+00:00
Ashley Howard,Ashley,Howard,ahoward@weichert.com,(570) 803-4496,Zillow Premier,Riverside,CA,20,40,2875484,CA659698,CA,3.9,65,B,realtor_scraper,2026-03-31T06:22:57.047363+00:00
Scott Mitchell,Scott,Mitchell,scott94@realtyonegroup.com,(213) 294-9451,Sotheby's,Boston,MA,24,29,13527225,MA255920,MA,4.4,76,A,realtor_scraper,2026-03-31T06:22:57.047387+00:00
Joshua Ruiz,Joshua,Ruiz,jruiz@kw.com,(619) 847-3425,Sotheby's,Miami,FL,1,3,433565,FL186545,FL,4.7,76,A,realtor_scraper,2026-03-31T06:22:57.047404+00:00
Nancy Lee,Nancy,Lee,nancy.lee@gmail.com,(916) 510-5828,Meritage Homes,Detroit,MI,11,30,6063275,MI704051,MI,4.8,88,B,realtor_scraper,2026-03-31T06:22:57.047418+00:00
Sarah Bennett,Sarah,Bennett,bennett.sarah@redfin.com,(307) 827-1383,ERA,Cincinnati,OH,22,10,10799579,OH679879,OH,4.7,90,B,realtor_scraper,2026-03-31T06:22:57.047432+00:00
Susan Rodriguez,Susan,Rodriguez,srodriguez@realtor.com,(206) 873-4091,Keller Williams,Baltimore,MD,19,17,11532566,MD971644,MD,4.2,82,B,realtor_scraper,2026-03-31T06:22:57.047451+00:00
Margaret Garcia,Margaret,Garcia,margaret.garcia@compass.com,(308) 762-8046,United Real Estate,Boise,ID,2,12,1708448,ID355582,ID,4.2,72,C,realtor_scraper,2026-03-31T06:22:57.047466+00:00
Charles Gonzalez,Charles,Gonzalez,charlesg@redfin.com,(229) 839-7044,Berkshire Hathaway,Houston,TX,7,23,4659644,TX818403,TX,4.5,75,A,realtor_scraper,2026-03-31T06:22:57.047482+00:00
Samantha Green,Samantha,Green,samanthag@gmail.com,(614) 312-9776,HomeSmart,Milwaukee,WI,8,49,13485738,WI378965,WI,4.0,77,C,realtor_scraper,2026-03-31T06:22:57.047497+00:00
Anna Wright,Anna,Wright,annaw@sothebysrealty.com,(440) 436-6787,Century Communities,Charlotte,NC,19,35,4034349,NC615418,NC,4.6,60,A,realtor_scraper,2026-03-31T06:22:57.047511+00:00
Michelle Ruiz,Michelle,Ruiz,michelle5@homesmart.com,(559) 352-6915,Realty One Group,Tucson,AZ,11,18,10798892,AZ496299,AZ,4.7,85,C,realtor_scraper,2026-03-31T06:22:57.047524+00:00
Frank Bennett,Frank,Bennett,fbennett@yahoo.com,(864) 726-6521,NVR,Dallas-Fort Worth,TX,15,33,4189652,TX292798,TX,3.6,90,A,realtor_scraper,2026-03-31T06:22:57.047541+00:00
Jack Price,Jack,Price,jack76@redfin.com,(860) 331-8335,D.R. Horton,San Francisco,CA,19,40,11234725,CA722379,CA,4.9,79,A,realtor_scraper,2026-03-31T06:22:57.047558+00:00
Jennifer Jones,Jennifer,Jones,jenniferj@yahoo.com,(319) 325-1742,Century 21,Charlotte,NC,12,24,13332158,NC971351,NC,4.7,100,A,realtor_scraper,2026-03-31T06:22:57.047570+00:00
Tyler Gonzalez,Tyler,Gonzalez,tyler21@compass.com,(605) 742-8102,Douglas Elliman,Albuquerque,NM,23,48,7176271,NM179098,NM,4.1,87,C,realtor_scraper,2026-03-31T06:22:57.047582+00:00
Amy Cox,Amy,Cox,amy.cox@gmail.com,(703) 258-4000,Sotheby's,Virginia Beach,VA,11,28,3056538,VA820796,VA,3.6,88,C,realtor_scraper,2026-03-31T06:22:57.047597+00:00
Amy Rogers,Amy,Rogers,arogers@realtor.com,(412) 373-9139,Zillow Premier,Riverside,CA,25,15,5506419,CA879610,CA,5.0,68,B,realtor_scraper,2026-03-31T06:22:57.047610+00:00
Gary Long,Gary,Long,long.gary@outlook.com,(708) 903-6435,The Agency,Boise,ID,5,35,13126671,ID343002,ID,5.0,90,C,realtor_scraper,2026-03-31T06:22:57.047625+00:00
Alexander Green,Alexander,Green,green.alexander@coldwellbanker.com,(747) 771-1530,Berkshire Hathaway,Tucson,AZ,9,24,12628612,AZ237706,AZ,4.0,95,C,realtor_scraper,2026-03-31T06:22:57.047638+00:00
Donald Harris,Donald,Harris,donald.harris@remax.net,(661) 995-5369,Pulte Homes,Oklahoma City,OK,8,49,8860686,OK260239,OK,3.6,75,C,realtor_scraper,2026-03-31T06:22:57.047656+00:00
Frank White,Frank,White,fwhite@weichert.com,(575) 213-8157,HomeSmart,Richmond,VA,7,23,12758685,VA567552,VA,3.9,96,C,realtor_scraper,2026-03-31T06:22:57.047681+00:00
Jacob Nelson,Jacob,Nelson,jnelson@gmail.com,(415) 527-9526,Keller Williams,Sacramento,CA,24,38,10704039,CA603325,CA,4.5,83,B,realtor_scraper,2026-03-31T06:22:57.047712+00:00
Ryan Reed,Ryan,Reed,ryan.reed@coldwellbanker.com,(779) 678-5145,Taylor Morrison,Miami,FL,23,31,8004995,FL552021,FL,4.9,87,A,realtor_scraper,2026-03-31T06:22:57.047732+00:00
Kenneth Price,Kenneth,Price,kenneth16@realtyonegroup.com,(978) 786-8565,KB Home,Sacramento,CA,13,17,14429870,CA276758,CA,4.5,72,B,realtor_scraper,2026-03-31T06:22:57.047747+00:00
Sandra Harris,Sandra,Harris,sandra.harris@redfin.com,(646) 532-5470,D.R. Horton,Nashville,TN,16,46,7898047,TN929438,TN,3.7,84,A,realtor_scraper,2026-03-31T06:22:57.047757+00:00
Sarah Lee,Sarah,Lee,sarah.lee@gmail.com,(801) 501-6054,Toll Brothers,Miami,FL,0,4,173911,FL621736,FL,4.6,71,A,realtor_scraper,2026-03-31T06:22:57.047773+00:00
Elizabeth Rogers,Elizabeth,Rogers,rogers.elizabeth@yahoo.com,(512) 620-6560,KB Home,St. Louis,MO,17,21,13738773,MO657611,MO,4.4,100,B,realtor_scraper,2026-03-31T06:22:57.047783+00:00
Debra Sanders,Debra,Sanders,dsanders@realtor.com,(858) 428-1378,Meritage Homes,Tampa,FL,23,27,11240001,FL390369,FL,4.7,74,A,realtor_scraper,2026-03-31T06:22:57.047797+00:00
