id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260822-00001,Mark Gray,Mark Gray,Mark,Gray,mark.gray@me.com,(234) 546-9258,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Fort Worth,Fort Worth,TX,76434,25,31,31,14080457,4.5,A,74,Cold Outreach,Independent,2026-08-22T21:38:29Z
CREAM-20260822-00002,Laura Ramos,Laura Ramos,Laura,Ramos,lramos@exprealty.com,(980) 448-6392,eXp Realty,eXp Realty,Cincinnati,Cincinnati,OH,44294,4,24,24,6317610,4.6,A,95,Realtor.com,Enterprise (200+ agents),2026-08-22T02:47:54Z
CREAM-20260822-00003,Ryan Flores,Ryan Flores,Ryan,Flores,ryan_flores@hotmail.com,(713) 602-5464,Keller Williams Realty,Keller Williams Realty,San Francisco,San Francisco,CA,90944,19,38,38,28512059,4.4,A,92,Brokerage Listings,Enterprise (200+ agents),2026-08-22T00:28:09Z
CREAM-20260822-00004,Stephanie Hill,Stephanie Hill,Stephanie,Hill,shill@berkshirehathaway.com,(972) 773-7865,Berkshire Hathaway,Berkshire Hathaway,Fort Worth,Fort Worth,TX,79516,2,11,11,3241338,3.8,A,67,NAR Directory,Boutique (2-10 agents),2026-08-22T09:35:16Z
CREAM-20260822-00005,Joseph Ramos,Joseph Ramos,Joseph,Ramos,jramos@berkshirehathaway.com,(305) 606-9849,Berkshire Hathaway,Berkshire Hathaway,St. Petersburg,St. Petersburg,FL,34247,22,78,78,40590450,3.4,A,78,Trade Show,Mid-size (11-50 agents),2026-08-22T09:11:06Z
CREAM-20260822-00006,Benjamin Hughes,Benjamin Hughes,Benjamin,Hughes,benjamin.hughes@gmail.com,(512) 316-5453,Pacific Sotheby's,Pacific Sotheby's,San Diego,San Diego,CA,94233,7,25,25,22455637,3.2,A,100,Website Lead,Independent,2026-08-22T07:04:46Z
CREAM-20260822-00007,Deborah Parker,Deborah Parker,Deborah,Parker,deborahp@gmail.com,(614) 208-1337,RE/MAX,RE/MAX,Scottsdale,Scottsdale,AZ,85256,0,0,0,0,3.3,A,100,LinkedIn,Independent,2026-08-22T10:35:32Z
CREAM-20260822-00008,Olivia Richardson,Olivia Richardson,Olivia,Richardson,oliviarichardson@gmail.com,(614) 643-8116,Compass,Compass,Bronx,Bronx,NY,12897,0,2,2,1410616,3.9,A,99,Realtor.com,Large (51-200 agents),2026-08-22T15:35:51Z
CREAM-20260822-00009,Albert Clark,Albert Clark,Albert,Clark,aclark@outlook.com,(929) 938-9460,Coldwell Banker,Coldwell Banker,Cincinnati,Cincinnati,OH,44250,23,31,31,8288241,3.4,A,93,Trade Show,Independent,2026-08-22T10:18:38Z
CREAM-20260822-00010,Peter Sanchez,Peter Sanchez,Peter,Sanchez,peter.sanchez@brownharrisstevens.com,(256) 754-1644,Brown Harris Stevens,Brown Harris Stevens,Queens,Queens,NY,10491,6,19,19,13795738,3.8,A,94,NAR Directory,Enterprise (200+ agents),2026-08-22T08:16:26Z
CREAM-20260822-00011,Charles Cox,Charles Cox,Charles,Cox,ccox@hotmail.com,(512) 585-8491,eXp Realty,eXp Realty,Mesa,Mesa,AZ,85720,5,20,20,8217225,3.4,A,95,Cold Outreach,Boutique (2-10 agents),2026-08-22T09:59:24Z
CREAM-20260822-00012,Steven Long,Steven Long,Steven,Long,steven.long@berkshirehathawayhomeservices.com,(919) 361-4272,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,Oakland,Oakland,CA,93672,23,57,57,36543892,3.5,A,72,Brokerage Listings,Mid-size (11-50 agents),2026-08-22T21:21:54Z
CREAM-20260822-00013,John Moore,John Moore,John,Moore,john.moore@outlook.com,(303) 587-7540,Compass,Compass,Colorado Springs,Colorado Springs,CO,80369,4,21,21,10706726,4.7,A,88,Realtor.com,Large (51-200 agents),2026-08-22T18:21:27Z
