full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Diane Morris,Diane,Morris,diane36@realtyonegroup.com,(573) 644-1454,Keller Williams,Boston,MA,0,16,6075670,MA582353,MA,4.6,92,A,realtor_scraper,2026-05-13T07:04:39.451363+00:00
Matthew Murphy,Matthew,Murphy,mmurphy@century21.com,(708) 949-8486,Better Homes & Gardens,Reno,NV,3,1,70188,NV923039,NV,4.4,72,C,realtor_scraper,2026-05-13T07:04:39.460125+00:00
Frank Stewart,Frank,Stewart,fstewart@berkshirehathawayhs.com,(603) 663-4722,KB Home,Oklahoma City,OK,13,19,2639287,OK950756,OK,4.7,73,C,realtor_scraper,2026-05-13T07:04:39.458454+00:00
Rebecca Martinez,Rebecca,Martinez,martinez.rebecca@compass.com,(812) 693-9037,Pulte Homes,Houston,TX,1,34,2516934,TX735931,TX,4.6,92,A,realtor_scraper,2026-05-13T07:04:39.450959+00:00
Michael Jones,Michael,Jones,michael.jones@hotmail.com,(810) 358-9216,LGI Homes,Baton Rouge,LA,3,13,3568759,LA406501,LA,3.9,86,C,realtor_scraper,2026-05-13T07:04:39.459557+00:00
Maria Kelly,Maria,Kelly,maria.kelly@gmail.com,(916) 471-6363,Pulte Homes,Oklahoma City,OK,12,8,1964854,OK654883,OK,5.0,66,C,realtor_scraper,2026-05-13T07:04:39.458995+00:00
Benjamin Baker,Benjamin,Baker,baker.benjamin@elliman.com,(862) 343-1348,LGI Homes,Dallas-Fort Worth,TX,2,12,530161,TX291353,TX,4.4,63,A,realtor_scraper,2026-05-13T07:04:39.450989+00:00
Jason Hall,Jason,Hall,jasonh@redfin.com,(331) 756-4840,Douglas Elliman,San Jose,CA,1,38,9755462,CA658226,CA,4.0,87,B,realtor_scraper,2026-05-13T07:04:39.456912+00:00
Kenneth Rivera,Kenneth,Rivera,kenneth23@exprealty.com,(863) 602-8411,Redfin,Charlotte,NC,5,20,11868087,NC788702,NC,4.2,100,A,realtor_scraper,2026-05-13T07:04:39.449957+00:00
Eric Ramirez,Eric,Ramirez,eric42@gmail.com,(717) 750-8001,Zillow Premier,Oklahoma City,OK,1,13,14982021,OK827116,OK,4.9,70,C,realtor_scraper,2026-05-13T07:04:39.460268+00:00
Laura Kelly,Laura,Kelly,laura.kelly@compass.com,(916) 692-8153,M/I Homes,Chicago,IL,0,8,1380205,IL776769,IL,3.7,91,A,realtor_scraper,2026-05-13T07:04:39.451385+00:00
Rebecca King,Rebecca,King,rebeccak@exprealty.com,(274) 238-3869,Meritage Homes,Philadelphia,PA,24,5,1543345,PA996613,PA,3.8,75,A,realtor_scraper,2026-05-13T07:04:39.446993+00:00
Jonathan Mendoza,Jonathan,Mendoza,mendoza.jonathan@sothebysrealty.com,(269) 941-5136,Realty One Group,Portland,OR,0,0,345639,OR426461,OR,0.0,70,B,realtor_scraper,2026-05-13T07:04:39.457185+00:00
Nicole Reed,Nicole,Reed,nicole52@exprealty.com,(240) 831-2685,Lennar,Louisville,KY,9,42,13949017,KY133454,KY,4.1,100,C,realtor_scraper,2026-05-13T07:04:39.457728+00:00
Anna Torres,Anna,Torres,anna.torres@compass.com,(805) 255-3383,CalAtlantic Homes,Los Angeles,CA,3,14,7137546,CA902293,CA,4.6,73,A,realtor_scraper,2026-05-13T07:04:39.449475+00:00
David Clark,David,Clark,davidc@hotmail.com,(413) 768-6459,Douglas Elliman,Baton Rouge,LA,3,48,9375044,LA209500,LA,4.9,84,C,realtor_scraper,2026-05-13T07:04:39.459667+00:00
Nicholas Flores,Nicholas,Flores,nicholas83@sothebysrealty.com,(434) 867-9433,Sotheby's,Houston,TX,13,1,462153,TX593176,TX,3.8,53,A,realtor_scraper,2026-05-13T07:04:39.446850+00:00
Alexander Lopez,Alexander,Lopez,alexanderl@coldwellbanker.com,(910) 490-9016,Lennar,St. Louis,MO,5,22,7465070,MO913708,MO,3.7,69,B,realtor_scraper,2026-05-13T07:04:39.455749+00:00
Donna Thomas,Donna,Thomas,donna60@sothebysrealty.com,(424) 762-2080,Pulte Homes,Reno,NV,25,16,6364116,NV469735,NV,4.4,79,C,realtor_scraper,2026-05-13T07:04:39.458630+00:00
Christine Turner,Christine,Turner,christinet@century21.com,(216) 450-6733,CalAtlantic Homes,New Orleans,LA,3,47,13510394,LA184444,LA,4.0,70,C,realtor_scraper,2026-05-13T07:04:39.459725+00:00
Donna Cooper,Donna,Cooper,donnac@redfin.com,(440) 291-2581,Nest Seekers,Sacramento,CA,3,6,880014,CA649687,CA,4.8,95,B,realtor_scraper,2026-05-13T07:04:39.455287+00:00
Jason Rodriguez,Jason,Rodriguez,jason99@compass.com,(256) 929-5408,KB Home,Portland,OR,3,22,9289066,OR318431,OR,3.6,65,B,realtor_scraper,2026-05-13T07:04:39.455105+00:00
Ruth Watson,Ruth,Watson,watson.ruth@exprealty.com,(831) 688-4023,Weichert,Oklahoma City,OK,7,34,8056051,OK964513,OK,4.7,72,C,realtor_scraper,2026-05-13T07:04:39.458198+00:00
Catherine Stewart,Catherine,Stewart,catherine77@berkshirehathawayhs.com,(714) 355-6978,Meritage Homes,Austin,TX,11,42,14855407,TX484993,TX,3.8,88,A,realtor_scraper,2026-05-13T07:04:39.446907+00:00
Patricia Brooks,Patricia,Brooks,pbrooks@berkshirehathawayhs.com,(732) 817-1992,NVR,Austin,TX,1,10,6386245,TX249492,TX,3.6,89,A,realtor_scraper,2026-05-13T07:04:39.452123+00:00
Donna Mitchell,Donna,Mitchell,donnam@realtyonegroup.com,(719) 602-7827,ERA,Sacramento,CA,1,44,9687957,CA864034,CA,4.8,83,B,realtor_scraper,2026-05-13T07:04:39.457298+00:00
Sandra Turner,Sandra,Turner,sandra31@elliman.com,(203) 585-4252,Pulte Homes,New Orleans,LA,2,3,65588,LA683037,LA,3.6,67,C,realtor_scraper,2026-05-13T07:04:39.461195+00:00
Gary Lee,Gary,Lee,garyl@kw.com,(424) 684-8860,RE/MAX,Denver,CO,19,49,11268346,CO817057,CO,4.2,80,A,realtor_scraper,2026-05-13T07:04:39.447060+00:00
Eric Young,Eric,Young,eric37@homesmart.com,(713) 870-8827,Zillow Premier,Cleveland,OH,22,27,2998039,OH380706,OH,4.1,91,B,realtor_scraper,2026-05-13T07:04:39.453435+00:00
Michelle Gutierrez,Michelle,Gutierrez,michelle46@berkshirehathawayhs.com,(661) 786-9138,ERA,Tucson,AZ,11,19,12408251,AZ646312,AZ,4.5,80,C,realtor_scraper,2026-05-13T07:04:39.458699+00:00
Tyler Jackson,Tyler,Jackson,tylerj@realtyonegroup.com,(901) 987-7475,Ryan Homes,Boise,ID,14,12,11232337,ID843346,ID,4.8,96,C,realtor_scraper,2026-05-13T07:04:39.458093+00:00
Frank Clark,Frank,Clark,frankc@realtyonegroup.com,(786) 787-2450,NVR,Boston,MA,0,31,13304176,MA267785,MA,4.3,95,A,realtor_scraper,2026-05-13T07:04:39.452196+00:00
Helen Price,Helen,Price,price.helen@homesmart.com,(386) 483-1813,Douglas Elliman,Detroit,MI,15,9,1103516,MI269370,MI,4.0,87,B,realtor_scraper,2026-05-13T07:04:39.452995+00:00
Nancy Kim,Nancy,Kim,nancy24@redfin.com,(601) 386-5970,Tri Pointe Homes,Houston,TX,12,26,8665659,TX281896,TX,4.1,62,A,realtor_scraper,2026-05-13T07:04:39.447246+00:00
Sarah Smith,Sarah,Smith,sarahs@redfin.com,(716) 976-6722,Tri Pointe Homes,Cleveland,OH,20,10,3040394,OH598298,OH,4.8,71,B,realtor_scraper,2026-05-13T07:04:39.452713+00:00
Catherine Nguyen,Catherine,Nguyen,cnguyen@remax.net,(504) 202-9898,KB Home,Dallas-Fort Worth,TX,15,15,9091212,TX284412,TX,4.9,85,A,realtor_scraper,2026-05-13T07:04:39.448162+00:00
Ryan Howard,Ryan,Howard,howard.ryan@compass.com,(773) 634-7656,KB Home,Boston,MA,2,1,235323,MA856560,MA,4.2,63,A,realtor_scraper,2026-05-13T07:04:39.451773+00:00
Jason Morris,Jason,Morris,jason.morris@sothebysrealty.com,(857) 915-1173,The Agency,Charlotte,NC,1,17,10871551,NC399633,NC,5.0,99,A,realtor_scraper,2026-05-13T07:04:39.452277+00:00
Ryan Jackson,Ryan,Jackson,ryanj@homesmart.com,(404) 749-4241,Better Homes & Gardens,Louisville,KY,3,18,13483910,KY378372,KY,4.3,91,C,realtor_scraper,2026-05-13T07:04:39.459963+00:00
Aaron Watson,Aaron,Watson,awatson@redfin.com,(380) 871-1204,Better Homes & Gardens,St. Louis,MO,3,40,11707097,MO490268,MO,4.0,100,B,realtor_scraper,2026-05-13T07:04:39.455895+00:00
Jonathan Cooper,Jonathan,Cooper,jcooper@weichert.com,(208) 224-4587,Pulte Homes,Colorado Springs,CO,14,29,12871573,CO118437,CO,3.9,78,C,realtor_scraper,2026-05-13T07:04:39.458618+00:00
Larry Davis,Larry,Davis,larryd@exprealty.com,(408) 296-9844,Sotheby's,San Antonio,TX,2,14,9363145,TX427908,TX,4.8,63,B,realtor_scraper,2026-05-13T07:04:39.456238+00:00
Jerry Edwards,Jerry,Edwards,jerry.edwards@remax.net,(618) 571-3350,Compass,Riverside,CA,0,36,6175581,CA754577,CA,3.9,76,B,realtor_scraper,2026-05-13T07:04:39.457106+00:00
Samantha Alvarez,Samantha,Alvarez,samantha25@exprealty.com,(920) 571-6965,Weichert,Albuquerque,NM,16,19,7264053,NM775467,NM,4.0,68,C,realtor_scraper,2026-05-13T07:04:39.459049+00:00
