full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Bradley McDonald,Bradley,McDonald,mcdonaldbradley@coldwellbanker.com,(785) 308-6783,Realty ONE Group,Pasadena,TX,0,8,3582872,TX660649,TX,4.2,71,B,realtor_scraper,2026-05-06T07:04:54.397429+00:00
Michelle Rose,Michelle,Rose,rosemichelle@realty.com,(816) 215-2912,Village Real Estate,Thousand Oaks,CA,9,9,3952935,CA532606,CA,3.7,90,B,realtor_scraper,2026-05-06T07:04:54.398239+00:00
Andrea Cruz,Andrea,Cruz,andreacruz@kw.com,(725) 171-5772,eXp Realty,Milwaukee,WI,13,19,9239168,WI731588,WI,4.8,100,A,realtor_scraper,2026-05-06T07:04:54.395289+00:00
Evelyn Gonzales,Evelyn,Gonzales,evelyn.gonzales@agent.com,(406) 233-7447,NVR Homes,Spokane,WA,5,18,7406460,WA525395,WA,4.0,88,B,realtor_scraper,2026-05-06T07:04:54.398188+00:00
Debra Torres,Debra,Torres,torresdebra@homes.com,(339) 366-1879,Pulte Homes,Cincinnati,OH,4,4,2036544,OH875727,OH,4.4,77,A,realtor_scraper,2026-05-06T07:04:54.395820+00:00
Abigail Hughes,Abigail,Hughes,ahughes@zillow.com,(252) 502-7165,Keller Williams,Jackson,MS,8,8,5113472,MS352846,MS,4.6,87,B,realtor_scraper,2026-05-06T07:04:54.398716+00:00
Devin Barnes,Devin,Barnes,dbarnes@yahoo.com,(707) 361-5455,David Weekley Homes,Washington,DC,10,19,7479483,DC41316,DC,4.7,100,A,realtor_scraper,2026-05-06T07:04:54.392990+00:00
Mary Alexander,Mary,Alexander,maryalexander@bhhs.com,(585) 773-9964,Zillow Premier Agent,Minneapolis,MN,5,14,5486656,MN496927,MN,3.8,89,A,realtor_scraper,2026-05-06T07:04:54.392713+00:00
Bobby Morales,Bobby,Morales,moralesbobby@nextdoor.com,(209) 633-5356,Marcus & Millichap,Milwaukee,WI,5,10,4688900,WI962597,WI,4.5,85,A,realtor_scraper,2026-05-06T07:04:54.392642+00:00
Catherine Thomas,Catherine,Thomas,thomascatherine@gmail.com,(623) 448-7237,Perry Homes,Columbia,SC,4,16,6537904,SC514686,SC,4.6,86,B,realtor_scraper,2026-05-06T07:04:54.398296+00:00
Corey Adams,Corey,Adams,coreyadams@century21.com,(501) 180-8597,Berkshire Hathaway HomeServices,Philadelphia,PA,8,8,5576344,PA920042,PA,4.7,89,A,realtor_scraper,2026-05-06T07:04:54.394295+00:00
William Webb,William,Webb,webbwilliam@realtyonegroup.com,(602) 427-1149,John L. Scott Real Estate,Abilene,TX,5,8,3025656,TX895150,TX,3.8,78,C,realtor_scraper,2026-05-06T07:04:54.401788+00:00
Roger King,Roger,King,rking@gmail.com,(860) 471-7937,Cushman & Wakefield,Louisville,KY,7,30,11000400,KY249304,KY,4.0,94,A,realtor_scraper,2026-05-06T07:04:54.392786+00:00
Ethan Smith,Ethan,Smith,ethans@zillow.com,(337) 983-2994,Cushman & Wakefield,Milwaukee,WI,5,11,2825273,WI278678,WI,4.4,86,A,realtor_scraper,2026-05-06T07:04:54.391526+00:00
Larry Stevens,Larry,Stevens,larrys@nextdoor.com,(715) 653-8287,Newmark Grubb Knight Frank,Plano,TX,6,29,14252398,TX917640,TX,3.8,92,A,realtor_scraper,2026-05-06T07:04:54.395960+00:00
Paul Moore,Paul,Moore,paul.moore@bhhs.com,(908) 195-4399,Redfin,Escondido,CA,6,20,15674060,CA444321,CA,4.8,90,B,realtor_scraper,2026-05-06T07:04:54.399514+00:00
Margaret Hayes,Margaret,Hayes,margarethayes@remax.net,(845) 340-4966,United Real Estate,Tucson,AZ,6,32,21259840,AZ322815,AZ,4.5,92,A,realtor_scraper,2026-05-06T07:04:54.394065+00:00
Hannah Wells,Hannah,Wells,hannahw@remax.net,(623) 118-1444,Real Living,Irvine,CA,2,3,964251,CA79358,CA,4.5,70,B,realtor_scraper,2026-05-06T07:04:54.397587+00:00
Russell Hernandez,Russell,Hernandez,russellhernandez@bhhs.com,(817) 863-9681,ZipRealty,Garland,TX,12,32,9917344,TX629319,TX,3.6,100,A,realtor_scraper,2026-05-06T07:04:54.392023+00:00
Aaron Hunter,Aaron,Hunter,aaronhunter@homes.com,(615) 924-2817,Zillow Premier Agent,Baton Rouge,LA,7,25,18367575,LA643819,LA,4.8,92,B,realtor_scraper,2026-05-06T07:04:54.400376+00:00
Rachel Myers,Rachel,Myers,rachelm@remax.net,(727) 868-1284,HomeSmart,Lancaster,CA,4,12,7090308,CA672054,CA,4.9,83,B,realtor_scraper,2026-05-06T07:04:54.397320+00:00
