full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Jacob Rogers,Jacob,Rogers,rogers.jacob@coldwellbanker.com,(952) 912-3656,Nest Seekers,Riverside,CA,0,29,6719546,CA300781,CA,4.8,69,B,realtor_scraper,2026-09-04T06:32:16.714880+00:00
Andrew Jones,Andrew,Jones,andrew97@kw.com,(252) 986-5966,The Agency,Philadelphia,PA,19,8,536591,PA938715,PA,4.1,69,A,realtor_scraper,2026-09-04T06:32:16.705524+00:00
Ashley Morgan,Ashley,Morgan,amorgan@homesmart.com,(561) 518-5781,KB Home,Raleigh,NC,11,25,13280241,NC697959,NC,4.1,89,B,realtor_scraper,2026-09-04T06:32:16.712286+00:00
Katherine Wood,Katherine,Wood,katherinew@redfin.com,(785) 932-8188,NVR,Detroit,MI,24,34,1777574,MI576498,MI,3.8,90,B,realtor_scraper,2026-09-04T06:32:16.711656+00:00
Stephanie Lewis,Stephanie,Lewis,lewis.stephanie@coldwellbanker.com,(818) 841-1576,Century Communities,Sacramento,CA,0,31,13820279,CA477947,CA,3.8,71,B,realtor_scraper,2026-09-04T06:32:16.713933+00:00
Pamela Williams,Pamela,Williams,pamela.williams@compass.com,(940) 786-6283,Lennar,Raleigh,NC,24,33,9957895,NC330420,NC,3.7,91,B,realtor_scraper,2026-09-04T06:32:16.710169+00:00
Dorothy Young,Dorothy,Young,dyoung@kw.com,(408) 956-6256,Sotheby's,Baltimore,MD,12,2,200040,MD854093,MD,3.6,68,B,realtor_scraper,2026-09-04T06:32:16.710223+00:00
Nancy Williams,Nancy,Williams,nancy.williams@exprealty.com,(937) 537-9805,CalAtlantic Homes,Tampa,FL,5,5,1723392,FL580854,FL,4.9,80,A,realtor_scraper,2026-09-04T06:32:16.708105+00:00
Lisa Ross,Lisa,Ross,lross@sothebysrealty.com,(220) 771-9621,Tri Pointe Homes,Richmond,VA,5,29,14882831,VA536715,VA,4.9,100,C,realtor_scraper,2026-09-04T06:32:16.716544+00:00
Frank Green,Frank,Green,frank.green@remax.net,(920) 840-9789,Zillow Premier,Baton Rouge,LA,18,14,1914471,LA217333,LA,4.1,85,C,realtor_scraper,2026-09-04T06:32:16.716109+00:00
Brian Baker,Brian,Baker,bbaker@elliman.com,(747) 795-1603,Pulte Homes,Cleveland,OH,3,39,12899226,OH288723,OH,4.9,70,B,realtor_scraper,2026-09-04T06:32:16.713685+00:00
Richard Chavez,Richard,Chavez,chavez.richard@homesmart.com,(804) 201-3202,RE/MAX,Virginia Beach,VA,1,33,10803670,VA153982,VA,4.8,78,C,realtor_scraper,2026-09-04T06:32:16.717701+00:00
Stephen Howard,Stephen,Howard,stephenh@outlook.com,(774) 962-6469,United Real Estate,San Diego,CA,13,19,6530858,CA558905,CA,3.7,69,A,realtor_scraper,2026-09-04T06:32:16.705835+00:00
Kenneth Kelly,Kenneth,Kelly,kennethk@outlook.com,(215) 928-8450,M/I Homes,San Jose,CA,2,23,8064928,CA108565,CA,4.5,91,B,realtor_scraper,2026-09-04T06:32:16.714892+00:00
Anthony Peterson,Anthony,Peterson,anthony.peterson@remax.net,(901) 207-5202,Sotheby's,Salt Lake City,UT,2,23,2035928,UT122965,UT,4.9,79,B,realtor_scraper,2026-09-04T06:32:16.714786+00:00
Christopher Hernandez,Christopher,Hernandez,christopherh@homesmart.com,(916) 247-6205,Berkshire Hathaway,Milwaukee,WI,16,50,3703117,WI227420,WI,4.5,62,C,realtor_scraper,2026-09-04T06:32:16.715119+00:00
Kenneth Murphy,Kenneth,Murphy,murphy.kenneth@weichert.com,(434) 593-6421,Keller Williams,Baton Rouge,LA,1,35,7131392,LA766806,LA,4.4,84,C,realtor_scraper,2026-09-04T06:32:16.717148+00:00
