full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Maria Rivera,Maria,Rivera,rivera.maria@realtor.com,(684) 512-2500,Better Homes & Gardens,San Antonio,TX,22,34,10594667,TX320621,TX,4.2,88,B,realtor_scraper,2026-05-10T07:04:24.491234+00:00
Heather Robinson,Heather,Robinson,heatherr@homesmart.com,(734) 845-9128,Douglas Elliman,Memphis,TN,10,12,1222301,TN356562,TN,4.1,90,C,realtor_scraper,2026-05-10T07:04:24.495138+00:00
Ronald Anderson,Ronald,Anderson,randerson@exprealty.com,(830) 916-7613,ERA,San Jose,CA,0,30,4248765,CA398527,CA,4.7,91,B,realtor_scraper,2026-05-10T07:04:24.494858+00:00
Kevin Cox,Kevin,Cox,cox.kevin@compass.com,(334) 984-2337,Redfin,St. Louis,MO,25,38,7354655,MO366334,MO,3.8,92,B,realtor_scraper,2026-05-10T07:04:24.492653+00:00
Robert Stewart,Robert,Stewart,stewart.robert@redfin.com,(727) 207-4141,LGI Homes,Nashville,TN,5,38,12860883,TN846979,TN,4.1,83,A,realtor_scraper,2026-05-10T07:04:24.489307+00:00
Emily Murphy,Emily,Murphy,emily.murphy@hotmail.com,(650) 667-9962,Beazer Homes,Milwaukee,WI,14,17,9244929,WI438706,WI,3.8,82,C,realtor_scraper,2026-05-10T07:04:24.495966+00:00
Kathleen Cox,Kathleen,Cox,kathleenc@coldwellbanker.com,(302) 268-8699,United Real Estate,Charlotte,NC,14,32,9644536,NC396672,NC,4.6,64,A,realtor_scraper,2026-05-10T07:04:24.488809+00:00
Mark Turner,Mark,Turner,mark.turner@exprealty.com,(213) 306-9281,Redfin,Kansas City,MO,19,43,3459368,MO486837,MO,4.4,81,B,realtor_scraper,2026-05-10T07:04:24.491825+00:00
Stephanie Wright,Stephanie,Wright,stephanie.wright@hotmail.com,(916) 547-3076,HomeSmart,Virginia Beach,VA,0,4,497796,VA463070,VA,3.5,65,C,realtor_scraper,2026-05-10T07:04:24.497499+00:00
Laura Ward,Laura,Ward,ward.laura@kw.com,(646) 862-5195,NVR,Salt Lake City,UT,8,10,6135721,UT384278,UT,4.6,66,B,realtor_scraper,2026-05-10T07:04:24.491576+00:00
Lisa Thomas,Lisa,Thomas,lisa.thomas@remax.net,(619) 576-1679,Pulte Homes,Nashville,TN,9,10,1270822,TN219903,TN,4.7,62,A,realtor_scraper,2026-05-10T07:04:24.487280+00:00
Emily Mendoza,Emily,Mendoza,emily.mendoza@hotmail.com,(385) 343-6915,Nest Seekers,Tampa,FL,4,46,10840335,FL308479,FL,4.6,86,A,realtor_scraper,2026-05-10T07:04:24.489040+00:00
Helen Hernandez,Helen,Hernandez,helen94@redfin.com,(972) 447-2567,Zillow Premier,Salt Lake City,UT,22,23,12814190,UT214178,UT,3.6,80,B,realtor_scraper,2026-05-10T07:04:24.492105+00:00
Scott Nguyen,Scott,Nguyen,scott.nguyen@hotmail.com,(914) 535-5607,Taylor Morrison,Philadelphia,PA,23,12,960836,PA500113,PA,4.0,69,A,realtor_scraper,2026-05-10T07:04:24.486996+00:00
John Rivera,John,Rivera,johnr@century21.com,(857) 822-6327,Beazer Homes,New Orleans,LA,14,15,1626875,LA911224,LA,4.6,81,C,realtor_scraper,2026-05-10T07:04:24.495352+00:00
