id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260911-00001,Donald Alvarez,Donald Alvarez,Donald,Alvarez,donalda@halstead.com,(720) 477-4790,Halstead,Halstead,Manhattan,Manhattan,NY,10906,3,18,18,10991761,4.0,A,67,Referral Network,Enterprise (200+ agents),2026-09-11T15:13:56Z
CREAM-20260911-00002,Margaret Williams,Margaret Williams,Margaret,Williams,margaret_williams@gmail.com,(256) 788-7542,8z Real Estate,8z Real Estate,Aurora,Aurora,CO,81336,14,39,39,19589513,3.5,A,78,MLS Database,Mid-size (11-50 agents),2026-09-11T18:14:51Z
CREAM-20260911-00003,Jonathan Robinson,Jonathan Robinson,Jonathan,Robinson,jonathanrobinson@hotmail.com,(919) 625-6895,Keller Williams,Keller Williams,San Antonio,San Antonio,TX,78356,8,15,15,4051376,3.3,A,94,NAR Directory,Mid-size (11-50 agents),2026-09-11T10:39:51Z
CREAM-20260911-00004,Amber Reed,Amber Reed,Amber,Reed,amberreed@gmail.com,(334) 723-8718,Brown Harris Stevens,Brown Harris Stevens,Manhattan,Manhattan,NY,11730,3,24,24,19706648,4.1,A,60,MLS Database,Independent,2026-09-11T14:16:34Z
CREAM-20260911-00005,Rose Mitchell,Rose Mitchell,Rose,Mitchell,rosem@me.com,(919) 507-1231,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,45277,2,4,4,830812,4.6,A,92,LinkedIn,Large (51-200 agents),2026-09-11T06:41:04Z
CREAM-20260911-00006,Shirley Morris,Shirley Morris,Shirley,Morris,smorris@gmail.com,(469) 739-5386,Douglas Elliman,Douglas Elliman,Jacksonville,Jacksonville,FL,32641,0,3,3,1633574,4.7,A,98,Facebook,Independent,2026-09-11T18:25:16Z
CREAM-20260911-00007,Alexander Ward,Alexander Ward,Alexander,Ward,alexanderward@aol.com,(310) 458-4409,Compass,Compass,Brooklyn,Brooklyn,NY,13255,17,72,72,37914070,4.2,A,83,Trade Show,Independent,2026-09-11T06:24:19Z
CREAM-20260911-00008,Lauren Ramos,Lauren Ramos,Lauren,Ramos,lauren.ramos@coldwellbanker.com,(646) 989-1820,Coldwell Banker,Coldwell Banker,St. Petersburg,St. Petersburg,FL,32765,2,10,10,3214207,3.9,A,95,Trade Show,Mid-size (11-50 agents),2026-09-11T00:36:49Z
CREAM-20260911-00009,Joshua Cox,Joshua Cox,Joshua,Cox,joshua_cox@yahoo.com,(713) 881-6097,Berkshire Hathaway,Berkshire Hathaway,Columbus,Columbus,OH,43243,22,29,29,5127191,3.8,A,88,Cold Outreach,Large (51-200 agents),2026-09-11T02:10:11Z
CREAM-20260911-00010,Brian Hill,Brian Hill,Brian,Hill,brian_hill@yahoo.com,(805) 307-4253,HomeSmart,HomeSmart,Phoenix,Phoenix,AZ,86568,19,38,38,17548884,4.1,A,69,Realtor.com,Mid-size (11-50 agents),2026-09-11T22:05:26Z
CREAM-20260911-00011,Amber Moore,Amber Moore,Amber,Moore,amoore@douglaselliman.com,(786) 768-4900,Douglas Elliman,Douglas Elliman,Fort Lauderdale,Fort Lauderdale,FL,33630,6,23,23,10933363,3.6,A,100,NAR Directory,Boutique (2-10 agents),2026-09-11T09:15:22Z
CREAM-20260911-00012,Nicole Howard,Nicole Howard,Nicole,Howard,nicoleh@homesmart.com,(407) 616-4697,HomeSmart,HomeSmart,Phoenix,Phoenix,AZ,85660,16,42,42,19270387,4.1,A,83,Trade Show,Mid-size (11-50 agents),2026-09-11T01:57:46Z
CREAM-20260911-00013,Thomas Young,Thomas Young,Thomas,Young,thomas.young@icloud.com,(234) 647-8607,Allie Beth Allman,Allie Beth Allman,El Paso,El Paso,TX,75496,23,55,55,20744303,5.0,A,73,Referral Network,Enterprise (200+ agents),2026-09-11T17:16:16Z
CREAM-20260911-00014,Timothy Howard,Timothy Howard,Timothy,Howard,thoward@re/max.com,(602) 679-8772,RE/MAX,RE/MAX,Phoenix,Phoenix,AZ,86677,5,21,21,6133426,4.4,A,96,Referral Network,Large (51-200 agents),2026-09-11T14:27:24Z
CREAM-20260911-00015,Carolyn Wilson,Carolyn Wilson,Carolyn,Wilson,carolyn_wilson@aol.com,(704) 818-9939,Keller Williams,Keller Williams,San Antonio,San Antonio,TX,78469,9,32,32,11710142,3.0,A,76,NAR Directory,Mid-size (11-50 agents),2026-09-11T18:27:35Z
CREAM-20260911-00016,Donna Nelson,Donna Nelson,Donna,Nelson,donnanelson@gmail.com,(713) 733-6749,HomeSmart,HomeSmart,Mesa,Mesa,AZ,86662,1,10,10,3949982,4.7,A,84,NAR Directory,Boutique (2-10 agents),2026-09-11T02:16:50Z
CREAM-20260911-00017,Philip Mitchell,Philip Mitchell,Philip,Mitchell,philipmitchell@gmail.com,(334) 200-2852,Cutler Real Estate,Cutler Real Estate,Cincinnati,Cincinnati,OH,44172,2,5,5,1139282,3.7,A,94,Brokerage Listings,Large (51-200 agents),2026-09-11T11:38:48Z
CREAM-20260911-00018,William Adams,William Adams,William,Adams,william_adams@hotmail.com,(512) 775-4533,Long Realty,Long Realty,Tucson,Tucson,AZ,86887,17,55,55,28765878,4.6,A,82,Website Lead,Independent,2026-09-11T01:00:40Z
CREAM-20260911-00019,Andrew Davis,Andrew Davis,Andrew,Davis,andrew.davis@gmail.com,(234) 505-9812,Allie Beth Allman,Allie Beth Allman,Fort Worth,Fort Worth,TX,79645,9,26,26,7704199,4.5,A,82,Referral Network,Boutique (2-10 agents),2026-09-11T12:04:58Z
CREAM-20260911-00020,Nicole Edwards,Nicole Edwards,Nicole,Edwards,nicolee@aol.com,(614) 982-4393,Douglas Elliman,Douglas Elliman,Queens,Queens,NY,12914,24,57,57,34324126,3.3,A,89,Cold Outreach,Large (51-200 agents),2026-09-11T22:08:48Z
CREAM-20260911-00021,Eugene Hughes,Eugene Hughes,Eugene,Hughes,ehughes@howardhanna.com,(256) 945-6572,Howard Hanna,Howard Hanna,Greensboro,Greensboro,NC,28887,23,39,39,10766663,3.1,A,76,Realtor.com,Large (51-200 agents),2026-09-11T01:44:27Z
CREAM-20260911-00022,Brandon Richardson,Brandon Richardson,Brandon,Richardson,brandonr@kellerwilliams.com,(713) 587-7258,Keller Williams,Keller Williams,Cleveland,Cleveland,OH,43278,2,12,12,3309572,3.8,A,97,NAR Directory,Mid-size (11-50 agents),2026-09-11T23:15:58Z
CREAM-20260911-00023,Christopher Miller,Christopher Miller,Christopher,Miller,christopher.miller@compass.com,(786) 434-2447,Compass,Compass,Greensboro,Greensboro,NC,27732,5,20,20,6626205,4.5,A,60,Cold Outreach,Large (51-200 agents),2026-09-11T18:41:41Z
CREAM-20260911-00024,Eugene Rodriguez,Eugene Rodriguez,Eugene,Rodriguez,eugene.rodriguez@hotmail.com,(512) 919-9747,Nest Seekers,Nest Seekers,Brooklyn,Brooklyn,NY,11648,22,76,76,40428600,3.5,A,80,Website Lead,Boutique (2-10 agents),2026-09-11T23:54:57Z
CREAM-20260911-00025,Theresa Flores,Theresa Flores,Theresa,Flores,tflores@re/max.com,(214) 699-3935,RE/MAX,RE/MAX,Fort Lauderdale,Fort Lauderdale,FL,33531,5,15,15,5646013,3.6,A,72,Facebook,Large (51-200 agents),2026-09-11T17:08:05Z
CREAM-20260911-00026,Barbara Perry,Barbara Perry,Barbara,Perry,barbara.perry@re/max.com,(720) 459-9488,RE/MAX,RE/MAX,Austin,Austin,TX,77493,0,2,2,897217,4.5,A,64,Referral Network,Large (51-200 agents),2026-09-11T19:48:33Z
CREAM-20260911-00027,Shirley Brooks,Shirley Brooks,Shirley,Brooks,shirley.brooks@re/max.com,(602) 505-1636,RE/MAX,RE/MAX,Charlotte,Charlotte,NC,28287,5,15,15,4438227,3.9,A,62,LinkedIn,Large (51-200 agents),2026-09-11T23:10:32Z
CREAM-20260911-00028,Megan Torres,Megan Torres,Megan,Torres,megan_torres@aol.com,(602) 485-3066,RE/MAX,RE/MAX,Tucson,Tucson,AZ,85746,0,5,5,2030849,3.5,A,60,Facebook,Independent,2026-09-11T14:15:16Z
CREAM-20260911-00029,Ashley Alexander,Ashley Alexander,Ashley,Alexander,ashleya@yahoo.com,(916) 967-8753,Compass,Compass,Denver,Denver,CO,81833,14,25,25,12290330,4.0,A,89,Website Lead,Mid-size (11-50 agents),2026-09-11T14:16:00Z
