full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Brenda Watson,Brenda,Watson,brenda99@berkshirehathawayhs.com,(641) 535-6612,Toll Brothers,Minneapolis,MN,4,7,1319391,MN725376,MN,4.4,72,B,realtor_scraper,2026-07-31T06:22:31.041500+00:00
Melissa Torres,Melissa,Torres,melissat@yahoo.com,(305) 910-2323,Sotheby's,Raleigh,NC,3,18,8476345,NC923994,NC,4.2,78,B,realtor_scraper,2026-07-31T06:22:31.041833+00:00
Jerry Wood,Jerry,Wood,jerryw@elliman.com,(918) 291-6465,Douglas Elliman,Philadelphia,PA,21,50,8696469,PA593688,PA,4.5,67,A,realtor_scraper,2026-07-31T06:22:31.021743+00:00
Heather Gomez,Heather,Gomez,heatherg@homesmart.com,(959) 785-7357,RE/MAX,Cleveland,OH,1,12,13790696,OH644046,OH,4.0,100,B,realtor_scraper,2026-07-31T06:22:31.042615+00:00
Gregory Thomas,Gregory,Thomas,gthomas@realtyonegroup.com,(623) 812-3191,ERA,Los Angeles,CA,3,48,14940519,CA450248,CA,3.6,72,A,realtor_scraper,2026-07-31T06:22:31.026747+00:00
Amy Ruiz,Amy,Ruiz,ruiz.amy@compass.com,(404) 976-1004,Beazer Homes,Phoenix,AZ,9,19,4014615,AZ285031,AZ,4.8,92,A,realtor_scraper,2026-07-31T06:22:31.023901+00:00
Jonathan Lee,Jonathan,Lee,jonathan17@kw.com,(681) 554-3141,HomeSmart,Milwaukee,WI,3,2,241969,WI853007,WI,4.1,75,C,realtor_scraper,2026-07-31T06:22:31.045948+00:00
Ruth Allen,Ruth,Allen,ruth.allen@outlook.com,(737) 542-3555,Keller Williams,San Francisco,CA,22,36,6254990,CA499028,CA,3.8,84,A,realtor_scraper,2026-07-31T06:22:31.023464+00:00
Diane Davis,Diane,Davis,ddavis@compass.com,(769) 743-4197,KB Home,Tucson,AZ,8,45,2255293,AZ311480,AZ,4.6,62,C,realtor_scraper,2026-07-31T06:22:31.044328+00:00
Anna Smith,Anna,Smith,asmith@yahoo.com,(830) 729-2245,Sotheby's,Charlotte,NC,2,19,4731471,NC270299,NC,3.9,80,A,realtor_scraper,2026-07-31T06:22:31.029713+00:00
Anthony Lee,Anthony,Lee,anthony64@sothebysrealty.com,(269) 663-8675,M/I Homes,Louisville,KY,14,37,13700280,KY738162,KY,3.5,87,C,realtor_scraper,2026-07-31T06:22:31.044705+00:00
Thomas Miller,Thomas,Miller,tmiller@outlook.com,(339) 752-5219,Better Homes & Gardens,Charlotte,NC,0,5,955,NC702589,NC,4.7,72,A,realtor_scraper,2026-07-31T06:22:31.027512+00:00
Susan Long,Susan,Long,long.susan@berkshirehathawayhs.com,(940) 904-3890,Better Homes & Gardens,San Francisco,CA,3,40,11302795,CA157477,CA,3.9,73,A,realtor_scraper,2026-07-31T06:22:31.026068+00:00
Amanda Cruz,Amanda,Cruz,acruz@yahoo.com,(505) 310-7264,Vylla Home,Denver,CO,3,41,12404919,CO840468,CO,4.1,100,A,realtor_scraper,2026-07-31T06:22:31.025015+00:00
Sharon Ramirez,Sharon,Ramirez,sharonr@sothebysrealty.com,(904) 755-8018,Keller Williams,Phoenix,AZ,1,29,6261173,AZ116499,AZ,4.6,78,A,realtor_scraper,2026-07-31T06:22:31.028773+00:00
Matthew Davis,Matthew,Davis,matthew.davis@homesmart.com,(508) 452-3992,Century 21,Houston,TX,15,42,14703546,TX108701,TX,4.4,96,A,realtor_scraper,2026-07-31T06:22:31.021650+00:00
Melissa Hill,Melissa,Hill,hill.melissa@hotmail.com,(339) 244-9583,Lennar,Minneapolis,MN,0,17,9737099,MN361995,MN,4.9,71,B,realtor_scraper,2026-07-31T06:22:31.042718+00:00
Michael Perez,Michael,Perez,perez.michael@redfin.com,(725) 469-6358,Pulte Homes,Los Angeles,CA,0,1,217122,CA790825,CA,4.2,47,A,realtor_scraper,2026-07-31T06:22:31.029081+00:00
