full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Christine Harris,Christine,Harris,christine.harris@exp.com,(609) 802-2154,Intero Real Estate,Albuquerque,NM,4,17,5211044,NM363196,NM,3.8,88,A,realtor_scraper,2026-07-25T06:22:24.805159+00:00
Thomas Meyer,Thomas,Meyer,tmeyer@realty.com,(424) 158-3144,D.R. Horton,Louisville,KY,6,16,11228752,KY958921,KY,4.0,92,A,realtor_scraper,2026-07-25T06:22:24.809707+00:00
Austin Stevens,Austin,Stevens,astevens@trulia.com,(678) 171-7938,Equity Residential,Denver,CO,4,7,2160851,CO208517,CO,3.8,80,A,realtor_scraper,2026-07-25T06:22:24.806604+00:00
Robert Harrison,Robert,Harrison,rharrison@zillow.com,(978) 503-6376,Village Real Estate,Lancaster,CA,2,6,2484018,CA28272,CA,3.8,73,B,realtor_scraper,2026-07-25T06:22:24.861857+00:00
Carol Burns,Carol,Burns,burnscarol@remax.net,(334) 546-3858,J.P. Morgan Real Estate,Chattanooga,TN,4,9,5170590,TN612182,TN,4.4,80,B,realtor_scraper,2026-07-25T06:22:24.858114+00:00
Jacob Anderson,Jacob,Anderson,andersonjacob@nextdoor.com,(620) 347-7150,Taylor Morrison,Roseville,CA,0,10,2698020,CA50005,CA,3.2,70,C,realtor_scraper,2026-07-25T06:22:24.862826+00:00
Helen Brown,Helen,Brown,hbrown@kw.com,(504) 777-8929,HomeSmart,Aurora,CO,15,19,9113255,CO763278,CO,3.5,100,A,realtor_scraper,2026-07-25T06:22:24.808916+00:00
Theresa Morales,Theresa,Morales,theresa.morales@hotmail.com,(713) 744-9375,Taylor Morrison,Tampa,FL,15,19,10583418,FL385388,FL,4.9,100,A,realtor_scraper,2026-07-25T06:22:24.804019+00:00
Johnny Rice,Johnny,Rice,johnnyrice@coldwellbanker.com,(757) 103-2126,D.R. Horton,Tampa,FL,14,20,15315880,FL607166,FL,3.1,100,A,realtor_scraper,2026-07-25T06:22:24.805739+00:00
Jordan Hunter,Jordan,Hunter,hunterjordan@homes.com,(412) 287-6706,HomeSmart,Albuquerque,NM,4,11,5752615,NM431854,NM,4.5,84,A,realtor_scraper,2026-07-25T06:22:24.811019+00:00
Emma Lee,Emma,Lee,leeemma@redfin.com,(336) 747-7950,Engel & Volkers,Fort Collins,CO,7,22,12330318,CO464265,CO,3.6,92,B,realtor_scraper,2026-07-25T06:22:24.861437+00:00
Gloria Rivera,Gloria,Rivera,gloria.rivera@remax.net,(405) 189-7215,Zillow Premier Agent,San Bernardino,CA,8,29,19186719,CA16747,CA,4.1,94,B,realtor_scraper,2026-07-25T06:22:24.861451+00:00
Jordan Castro,Jordan,Castro,jcastro@realty.com,(574) 906-5271,Real Living,Virginia Beach,VA,10,32,16320544,VA858905,VA,3.6,100,A,realtor_scraper,2026-07-25T06:22:24.804716+00:00
Edwin Parker,Edwin,Parker,edwinparker@coldwellbanker.com,(831) 387-1271,Ryan Homes,Denver,CO,15,18,9117828,CO470597,CO,3.4,100,A,realtor_scraper,2026-07-25T06:22:24.809362+00:00
Lauren Spencer,Lauren,Spencer,lspencer@agent.com,(651) 711-8519,Purplebricks,Portland,OR,7,8,4881288,OR711164,OR,3.0,87,A,realtor_scraper,2026-07-25T06:22:24.809347+00:00
Wayne Jordan,Wayne,Jordan,waynej@hotmail.com,(817) 130-6134,NVR Homes,Westminster,CO,1,3,1333047,CO990805,CO,4.2,65,C,realtor_scraper,2026-07-25T06:22:24.866934+00:00
Isabella Wagner,Isabella,Wagner,isabellaw@remax.net,(385) 757-4223,Baird & Warner,Irvine,CA,18,31,14965126,CA321440,CA,3.6,100,A,realtor_scraper,2026-07-25T06:22:24.808415+00:00
Amber Spencer,Amber,Spencer,amberspencer@compass.com,(629) 162-6919,AvalonBay Communities,Raleigh,NC,7,14,9923690,NC437940,NC,4.0,93,A,realtor_scraper,2026-07-25T06:22:24.807811+00:00
Joshua Moore,Joshua,Moore,joshuam@exp.com,(989) 415-1319,Engel & Volkers,Round Rock,TX,6,12,5084256,TX153574,TX,4.5,84,C,realtor_scraper,2026-07-25T06:22:24.862913+00:00
Mark Weaver,Mark,Weaver,weavermark@redfin.com,(936) 903-3670,Movoto,Plano,TX,1,1,413993,TX530830,TX,3.6,68,A,realtor_scraper,2026-07-25T06:22:24.811254+00:00
Jacob Murphy,Jacob,Murphy,jacobm@bhhs.com,(419) 755-8964,Ryan Homes,Ann Arbor,MI,3,7,3191720,MI302699,MI,4.8,73,C,realtor_scraper,2026-07-25T06:22:24.862268+00:00
Teresa Marshall,Teresa,Marshall,tmarshall@zillow.com,(201) 117-8330,Village Real Estate,Boise,ID,3,18,5156136,ID357031,ID,4.3,84,B,realtor_scraper,2026-07-25T06:22:24.862144+00:00
Martha Stewart,Martha,Stewart,marthas@agent.com,(227) 411-2395,Better Homes and Gardens Real Estate,Plano,TX,12,31,9440988,TX250785,TX,4.5,100,A,realtor_scraper,2026-07-25T06:22:24.811303+00:00
Thomas Ramirez,Thomas,Ramirez,ramirezthomas@remax.net,(502) 525-8356,John L. Scott Real Estate,Denver,CO,1,2,950108,CO482197,CO,4.3,69,A,realtor_scraper,2026-07-25T06:22:24.805457+00:00
Gerald Gibson,Gerald,Gibson,gibsongerald@exp.com,(701) 992-4950,United Real Estate,Mobile,AL,5,20,11787460,AL927692,AL,4.8,88,B,realtor_scraper,2026-07-25T06:22:24.861940+00:00
Stephanie Dixon,Stephanie,Dixon,dixonstephanie@kw.com,(234) 600-6618,Lennar,McKinney,TX,8,14,7570990,TX410053,TX,3.4,93,B,realtor_scraper,2026-07-25T06:22:24.813043+00:00
Elizabeth Mendez,Elizabeth,Mendez,mendezelizabeth@exp.com,(327) 644-1215,Realty Executives,Norman,OK,9,18,11421720,OK568411,OK,4.8,93,C,realtor_scraper,2026-07-25T06:22:24.864518+00:00
