id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260807-00001,Heather James,Heather James,Heather,James,heatherjames@yahoo.com,(713) 639-6131,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Phoenix,Phoenix,AZ,86263,11,61,61,28897446,4.7,A,63,Website Lead,Boutique (2-10 agents),2026-08-07T11:14:18Z
CREAM-20260807-00002,Nicole Price,Nicole Price,Nicole,Price,nicole_price@gmail.com,(929) 950-9038,Brown Harris Stevens,Brown Harris Stevens,Bronx,Bronx,NY,12765,4,14,14,10904110,3.6,A,93,Facebook,Independent,2026-08-07T11:19:28Z
CREAM-20260807-00003,Ruth Nguyen,Ruth Nguyen,Ruth,Nguyen,ruthnguyen@yahoo.com,(704) 916-1863,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,Los Angeles,Los Angeles,CA,91958,15,40,40,42271589,3.9,A,90,Website Lead,Large (51-200 agents),2026-08-07T05:29:50Z
CREAM-20260807-00004,Wayne Morgan,Wayne Morgan,Wayne,Morgan,wmorgan@me.com,(334) 852-2292,RE/MAX,RE/MAX,Houston,Houston,TX,76603,0,3,3,777877,3.5,A,73,Facebook,Independent,2026-08-07T09:13:04Z
CREAM-20260807-00005,Danielle Ramos,Danielle Ramos,Danielle,Ramos,danieller@douglaselliman.com,(980) 682-9775,Douglas Elliman,Douglas Elliman,Brooklyn,Brooklyn,NY,14644,9,22,22,14378457,4.7,A,61,Trade Show,Boutique (2-10 agents),2026-08-07T07:36:22Z
CREAM-20260807-00006,Louis Phillips,Louis Phillips,Louis,Phillips,louis_phillips@hotmail.com,(469) 842-8856,Coldwell Banker,Coldwell Banker,Oakland,Oakland,CA,95432,1,12,12,12040022,4.0,A,86,Trade Show,Mid-size (11-50 agents),2026-08-07T13:25:56Z
CREAM-20260807-00007,Ryan Alexander,Ryan Alexander,Ryan,Alexander,ryan_alexander@me.com,(256) 221-3292,Sotheby's International,Sotheby's International,Bronx,Bronx,NY,13977,0,3,3,1384313,4.6,A,81,LinkedIn,Enterprise (200+ agents),2026-08-07T16:51:11Z
CREAM-20260807-00008,Roger Gutierrez,Roger Gutierrez,Roger,Gutierrez,rogerg@aol.com,(303) 418-5219,Corcoran Group,Corcoran Group,Queens,Queens,NY,12242,11,72,72,47522506,4.6,A,98,Trade Show,Boutique (2-10 agents),2026-08-07T05:52:59Z
CREAM-20260807-00009,Andrew Ward,Andrew Ward,Andrew,Ward,andrewward@aol.com,(646) 842-7390,RE/MAX,RE/MAX,Cincinnati,Cincinnati,OH,44834,19,52,52,15606846,4.6,A,75,Referral Network,Boutique (2-10 agents),2026-08-07T21:49:54Z
CREAM-20260807-00010,Angela Price,Angela Price,Angela,Price,angelap@me.com,(404) 932-6299,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Scottsdale,Scottsdale,AZ,85973,9,32,32,16747546,3.5,A,73,Website Lead,Large (51-200 agents),2026-08-07T02:51:58Z
CREAM-20260807-00011,Walter Moore,Walter Moore,Walter,Moore,walterm@hotmail.com,(469) 601-4459,Coldwell Banker,Coldwell Banker,Colorado Springs,Colorado Springs,CO,80755,7,37,37,22575278,3.5,A,77,MLS Database,Enterprise (200+ agents),2026-08-07T22:19:13Z
CREAM-20260807-00012,Natalie King,Natalie King,Natalie,King,nataliek@outlook.com,(929) 983-1357,RE/MAX,RE/MAX,Tucson,Tucson,AZ,86684,10,62,62,19555537,4.6,A,77,Realtor.com,Mid-size (11-50 agents),2026-08-07T02:05:43Z
CREAM-20260807-00013,Timothy Ramos,Timothy Ramos,Timothy,Ramos,timothy_ramos@icloud.com,(714) 778-2001,Coldwell Banker,Coldwell Banker,Miami,Miami,FL,33496,6,15,15,4717164,4.0,A,95,Brokerage Listings,Independent,2026-08-07T18:50:13Z
CREAM-20260807-00014,Keith Lewis,Keith Lewis,Keith,Lewis,keithl@aol.com,(614) 229-3707,Berkshire Hathaway,Berkshire Hathaway,Raleigh,Raleigh,NC,28537,2,7,7,2072882,4.6,A,70,Cold Outreach,Large (51-200 agents),2026-08-07T19:27:28Z
CREAM-20260807-00015,Megan Johnson,Megan Johnson,Megan,Johnson,megan_johnson@hotmail.com,(512) 226-7590,Douglas Elliman,Douglas Elliman,Dallas,Dallas,TX,75410,19,72,72,18022596,5.0,A,76,LinkedIn,Boutique (2-10 agents),2026-08-07T13:44:49Z
