full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
John Taylor,John,Taylor,john.taylor@yahoo.com,(585) 644-7684,RE/MAX,Raleigh,NC,19,12,3291535,NC191021,NC,3.8,91,B,realtor_scraper,2026-05-09T07:04:45.161320+00:00
Cynthia Jones,Cynthia,Jones,cynthiaj@outlook.com,(254) 263-3346,Taylor Morrison,Nashville,TN,7,16,4011482,TN506404,TN,4.1,71,A,realtor_scraper,2026-05-09T07:04:45.155530+00:00
Stephen Sanders,Stephen,Sanders,stephens@gmail.com,(785) 384-7021,ERA,Miami,FL,0,12,1541728,FL283328,FL,4.0,75,A,realtor_scraper,2026-05-09T07:04:45.159533+00:00
Patricia Perez,Patricia,Perez,patricia.perez@century21.com,(229) 993-2284,Century 21,Phoenix,AZ,16,2,385818,AZ704757,AZ,4.7,51,A,realtor_scraper,2026-05-09T07:04:45.155191+00:00
Jonathan Ramos,Jonathan,Ramos,jonathan.ramos@compass.com,(417) 621-5203,RE/MAX,Virginia Beach,VA,4,23,13225357,VA394341,VA,3.8,76,C,realtor_scraper,2026-05-09T07:04:45.168307+00:00
Linda Castillo,Linda,Castillo,lcastillo@gmail.com,(208) 977-7950,Century Communities,Boston,MA,4,25,12807396,MA630069,MA,3.7,82,A,realtor_scraper,2026-05-09T07:04:45.158154+00:00
Paul Hall,Paul,Hall,hall.paul@gmail.com,(971) 782-9021,Compass,Detroit,MI,0,15,1780625,MI721078,MI,4.2,89,B,realtor_scraper,2026-05-09T07:04:45.165007+00:00
Donna White,Donna,White,donnaw@outlook.com,(706) 258-9627,Toll Brothers,Dallas-Fort Worth,TX,25,26,2148354,TX110203,TX,4.5,82,A,realtor_scraper,2026-05-09T07:04:45.154883+00:00
Kenneth Davis,Kenneth,Davis,kenneth.davis@century21.com,(712) 753-9159,M/I Homes,Louisville,KY,1,20,11361393,KY377303,KY,3.7,72,C,realtor_scraper,2026-05-09T07:04:45.168547+00:00
Karen Ross,Karen,Ross,ross.karen@elliman.com,(872) 790-5845,The Agency,Albuquerque,NM,3,37,7746358,NM166236,NM,4.8,66,C,realtor_scraper,2026-05-09T07:04:45.168054+00:00
Charles Chavez,Charles,Chavez,charles95@yahoo.com,(561) 774-6783,Keller Williams,San Francisco,CA,3,13,9066153,CA515298,CA,4.1,87,A,realtor_scraper,2026-05-09T07:04:45.157157+00:00
Ryan Mendoza,Ryan,Mendoza,ryan61@century21.com,(720) 850-8899,Compass,Columbus,OH,13,4,1009538,OH169469,OH,4.2,86,B,realtor_scraper,2026-05-09T07:04:45.162233+00:00
Tyler Rodriguez,Tyler,Rodriguez,trodriguez@gmail.com,(608) 410-1602,Vylla Home,Philadelphia,PA,4,41,13909400,PA543993,PA,3.8,70,A,realtor_scraper,2026-05-09T07:04:45.157208+00:00
Anna Cook,Anna,Cook,cook.anna@century21.com,(603) 487-3191,KB Home,Portland,OR,2,15,1656600,OR105707,OR,4.7,61,B,realtor_scraper,2026-05-09T07:04:45.165340+00:00
Mark Ortiz,Mark,Ortiz,ortiz.mark@weichert.com,(980) 371-7599,The Agency,Salt Lake City,UT,2,2,420847,UT228573,UT,4.1,63,B,realtor_scraper,2026-05-09T07:04:45.164415+00:00
Stephen Richardson,Stephen,Richardson,stephen5@berkshirehathawayhs.com,(414) 809-1221,Taylor Morrison,Oklahoma City,OK,3,43,13408680,OK239674,OK,4.7,78,C,realtor_scraper,2026-05-09T07:04:45.168136+00:00
Kathleen Lopez,Kathleen,Lopez,klopez@remax.net,(785) 705-6295,Tri Pointe Homes,Columbus,OH,4,12,4972744,OH919100,OH,4.1,80,B,realtor_scraper,2026-05-09T07:04:45.163576+00:00
Nicole Clark,Nicole,Clark,clark.nicole@realtor.com,(651) 547-8290,Ryan Homes,Orlando,FL,4,32,9444179,FL198644,FL,4.7,69,A,realtor_scraper,2026-05-09T07:04:45.158189+00:00
Patricia Ramos,Patricia,Ramos,patricia.ramos@yahoo.com,(256) 897-3032,Zillow Premier,Oklahoma City,OK,19,20,2693863,OK526160,OK,4.6,60,C,realtor_scraper,2026-05-09T07:04:45.165851+00:00
Eric Price,Eric,Price,eric2@outlook.com,(503) 824-6633,United Real Estate,Nashville,TN,19,17,14776783,TN164842,TN,5.0,85,A,realtor_scraper,2026-05-09T07:04:45.155038+00:00
Benjamin Harris,Benjamin,Harris,bharris@coldwellbanker.com,(914) 521-8374,Meritage Homes,Baltimore,MD,5,43,12558878,MD731252,MD,4.7,72,B,realtor_scraper,2026-05-09T07:04:45.163637+00:00
Michael Walker,Michael,Walker,michaelw@gmail.com,(949) 820-5082,Toll Brothers,New York,NY,9,34,12402566,NY581433,NY,4.6,83,A,realtor_scraper,2026-05-09T07:04:45.156144+00:00
Heather Kelly,Heather,Kelly,heatherk@gmail.com,(828) 384-5636,United Real Estate,Kansas City,MO,10,22,11907857,MO554394,MO,4.1,76,B,realtor_scraper,2026-05-09T07:04:45.160586+00:00
Jennifer Hill,Jennifer,Hill,jennifer.hill@hotmail.com,(975) 208-3433,LGI Homes,Philadelphia,PA,25,42,13691956,PA804581,PA,4.5,73,A,realtor_scraper,2026-05-09T07:04:45.156552+00:00
Elizabeth Myers,Elizabeth,Myers,elizabeth.myers@kw.com,(860) 265-3788,CalAtlantic Homes,New York,NY,20,12,11499816,NY629261,NY,4.2,75,A,realtor_scraper,2026-05-09T07:04:45.154553+00:00
Paul Roberts,Paul,Roberts,paul.roberts@weichert.com,(580) 861-2057,Century Communities,Reno,NV,8,3,161545,NV955603,NV,3.8,70,C,realtor_scraper,2026-05-09T07:04:45.166005+00:00
Donald Jackson,Donald,Jackson,donald.jackson@gmail.com,(480) 353-5536,Toll Brothers,Minneapolis,MN,4,38,1632200,MN218971,MN,3.6,77,B,realtor_scraper,2026-05-09T07:04:45.163041+00:00
Samuel Martin,Samuel,Martin,samuelm@century21.com,(272) 280-8436,Compass,Baltimore,MD,4,22,12456798,MD153501,MD,4.3,70,B,realtor_scraper,2026-05-09T07:04:45.164205+00:00
Pamela Moore,Pamela,Moore,pamelam@homesmart.com,(530) 451-3905,NVR,Baton Rouge,LA,24,11,13563713,LA706924,LA,3.6,87,C,realtor_scraper,2026-05-09T07:04:45.166471+00:00
Laura Brooks,Laura,Brooks,laura.brooks@gmail.com,(530) 510-6586,RE/MAX,Seattle,WA,0,47,5327323,WA300585,WA,4.3,69,A,realtor_scraper,2026-05-09T07:04:45.160076+00:00
Matthew Stewart,Matthew,Stewart,matthews@remax.net,(732) 524-6312,Century Communities,Sacramento,CA,1,22,14710869,CA463772,CA,4.6,76,B,realtor_scraper,2026-05-09T07:04:45.165510+00:00
Maria Jones,Maria,Jones,mjones@century21.com,(941) 720-1571,Taylor Morrison,Miami,FL,4,31,8546801,FL155821,FL,4.1,61,A,realtor_scraper,2026-05-09T07:04:45.157181+00:00
Amanda Cox,Amanda,Cox,amanda60@coldwellbanker.com,(240) 696-2426,Vylla Home,Jacksonville,FL,5,7,1935988,FL327961,FL,3.7,69,B,realtor_scraper,2026-05-09T07:04:45.163354+00:00
Ashley Garcia,Ashley,Garcia,ashleyg@weichert.com,(563) 277-1017,Lennar,Riverside,CA,4,39,4511076,CA825160,CA,3.9,75,B,realtor_scraper,2026-05-09T07:04:45.163686+00:00
Sandra Morales,Sandra,Morales,morales.sandra@remax.net,(740) 972-7527,Taylor Morrison,Memphis,TN,20,20,8490830,TN333345,TN,4.2,76,C,realtor_scraper,2026-05-09T07:04:45.166936+00:00
Betty Price,Betty,Price,bettyp@yahoo.com,(862) 255-4125,United Real Estate,Los Angeles,CA,13,16,12879603,CA156943,CA,3.6,96,A,realtor_scraper,2026-05-09T07:04:45.155617+00:00
Alexander Roberts,Alexander,Roberts,roberts.alexander@gmail.com,(779) 461-8569,Realty One Group,Salt Lake City,UT,10,28,10638374,UT629749,UT,4.0,86,B,realtor_scraper,2026-05-09T07:04:45.161004+00:00
Ryan Kim,Ryan,Kim,ryan6@berkshirehathawayhs.com,(786) 399-4081,Ryan Homes,Tampa,FL,8,24,4080562,FL948954,FL,4.5,74,A,realtor_scraper,2026-05-09T07:04:45.156591+00:00
Joseph Hall,Joseph,Hall,hall.joseph@weichert.com,(301) 207-6159,Keller Williams,Seattle,WA,20,39,11881518,WA284819,WA,4.0,76,A,realtor_scraper,2026-05-09T07:04:45.155933+00:00
Michelle Reed,Michelle,Reed,micheller@gmail.com,(773) 811-1971,ERA,Baltimore,MD,2,12,11220018,MD791367,MD,3.7,72,B,realtor_scraper,2026-05-09T07:04:45.164354+00:00
Paul Ramirez,Paul,Ramirez,paulr@realtyonegroup.com,(662) 839-9972,Coldwell Banker,St. Louis,MO,10,25,14335452,MO513977,MO,3.7,96,B,realtor_scraper,2026-05-09T07:04:45.162608+00:00
Ruth Peterson,Ruth,Peterson,rpeterson@realtyonegroup.com,(956) 229-4987,Century 21,Boston,MA,19,35,8545364,MA265992,MA,4.1,65,A,realtor_scraper,2026-05-09T07:04:45.155219+00:00
Eric Mitchell,Eric,Mitchell,emitchell@outlook.com,(779) 795-8653,Pulte Homes,Dallas-Fort Worth,TX,19,27,8608660,TX340464,TX,4.1,60,A,realtor_scraper,2026-05-09T07:04:45.156842+00:00
Joseph Sanders,Joseph,Sanders,sanders.joseph@hotmail.com,(201) 214-9461,Ryan Homes,Indianapolis,IN,20,49,7314996,IN686258,IN,4.0,68,B,realtor_scraper,2026-05-09T07:04:45.162731+00:00
Sharon Brooks,Sharon,Brooks,sharonb@exprealty.com,(218) 400-8862,Century Communities,Kansas City,MO,4,28,1617697,MO267307,MO,4.9,79,B,realtor_scraper,2026-05-09T07:04:45.163214+00:00
Ronald Johnson,Ronald,Johnson,ronald.johnson@elliman.com,(530) 503-6628,D.R. Horton,Detroit,MI,3,0,10648,MI330199,MI,0.0,45,B,realtor_scraper,2026-05-09T07:04:45.163996+00:00
Linda Rivera,Linda,Rivera,linda81@yahoo.com,(628) 785-8814,Realty One Group,Austin,TX,3,21,13387832,TX127560,TX,3.6,84,A,realtor_scraper,2026-05-09T07:04:45.157950+00:00
Susan Peterson,Susan,Peterson,susan.peterson@elliman.com,(805) 253-7649,ERA,Atlanta,GA,3,2,434829,GA687208,GA,4.3,45,A,realtor_scraper,2026-05-09T07:04:45.157532+00:00
Jerry Smith,Jerry,Smith,jsmith@hotmail.com,(225) 618-3461,Meritage Homes,Miami,FL,24,48,1851244,FL179125,FL,3.7,94,A,realtor_scraper,2026-05-09T07:04:45.155388+00:00
Benjamin Ward,Benjamin,Ward,benjaminw@hotmail.com,(808) 479-1850,M/I Homes,Nashville,TN,0,2,226503,TN898109,TN,4.3,52,A,realtor_scraper,2026-05-09T07:04:45.159186+00:00
Jeffrey Kelly,Jeffrey,Kelly,kelly.jeffrey@realtyonegroup.com,(564) 767-9976,Redfin,Denver,CO,14,47,11456967,CO709897,CO,4.2,74,A,realtor_scraper,2026-05-09T07:04:45.154491+00:00
John Williams,John,Williams,johnw@compass.com,(234) 706-1442,D.R. Horton,Richmond,VA,19,4,1271319,VA185676,VA,3.6,62,C,realtor_scraper,2026-05-09T07:04:45.167414+00:00
Samuel Jones,Samuel,Jones,sjones@berkshirehathawayhs.com,(763) 313-8750,HomeSmart,Austin,TX,18,50,10894211,TX420099,TX,3.8,100,A,realtor_scraper,2026-05-09T07:04:45.155896+00:00
Nicole Ramirez,Nicole,Ramirez,nicole90@exprealty.com,(409) 834-4705,Pulte Homes,Tucson,AZ,1,13,6135722,AZ964074,AZ,3.9,73,C,realtor_scraper,2026-05-09T07:04:45.169128+00:00
Michelle Rodriguez,Michelle,Rodriguez,michelle33@century21.com,(915) 430-5895,NVR,Memphis,TN,12,44,9726830,TN491363,TN,5.0,63,C,realtor_scraper,2026-05-09T07:04:45.166770+00:00
Steven Flores,Steven,Flores,sflores@weichert.com,(754) 347-8509,Nest Seekers,Portland,OR,2,1,328309,OR984566,OR,4.7,66,B,realtor_scraper,2026-05-09T07:04:45.164626+00:00
William Chavez,William,Chavez,william10@century21.com,(346) 257-9463,Tri Pointe Homes,Milwaukee,WI,22,32,10329160,WI792862,WI,4.2,73,C,realtor_scraper,2026-05-09T07:04:45.166081+00:00
