full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
William Gutierrez,William,Gutierrez,william.gutierrez@kw.com,(812) 788-3682,Douglas Elliman,Virginia Beach,VA,19,1,303088,VA121559,VA,4.5,40,C,realtor_scraper,2026-05-19T07:05:23.273110+00:00
Sharon Chavez,Sharon,Chavez,chavez.sharon@redfin.com,(610) 665-1690,Realty One Group,Philadelphia,PA,24,27,6341584,PA880846,PA,4.0,63,A,realtor_scraper,2026-05-19T07:05:23.075491+00:00
Michelle Morales,Michelle,Morales,morales.michelle@gmail.com,(626) 248-5519,HomeSmart,Milwaukee,WI,3,43,8638253,WI111580,WI,4.9,74,C,realtor_scraper,2026-05-19T07:05:23.274266+00:00
Dennis Mitchell,Dennis,Mitchell,dennism@kw.com,(213) 503-2675,Keller Williams,Atlanta,GA,1,2,417941,GA427647,GA,4.8,42,A,realtor_scraper,2026-05-19T07:05:23.174492+00:00
Amanda Lopez,Amanda,Lopez,amanda.lopez@weichert.com,(903) 755-6149,Realty One Group,Charlotte,NC,18,28,6128573,NC184160,NC,4.5,70,A,realtor_scraper,2026-05-19T07:05:23.075780+00:00
Tyler Morales,Tyler,Morales,tyler45@elliman.com,(346) 201-5810,LGI Homes,Baton Rouge,LA,3,20,9725198,LA578005,LA,3.9,82,C,realtor_scraper,2026-05-19T07:05:23.274681+00:00
Samuel Ramos,Samuel,Ramos,ramos.samuel@yahoo.com,(704) 645-4353,Beazer Homes,Denver,CO,5,20,5022765,CO230954,CO,4.1,82,A,realtor_scraper,2026-05-19T07:05:23.173817+00:00
Kenneth Roberts,Kenneth,Roberts,kenneth.roberts@realtyonegroup.com,(385) 829-8725,NVR,Colorado Springs,CO,9,26,4674000,CO251324,CO,3.8,76,C,realtor_scraper,2026-05-19T07:05:23.273491+00:00
Jacob Perez,Jacob,Perez,jperez@realtyonegroup.com,(830) 876-5237,Douglas Elliman,Houston,TX,5,18,1769955,TX805990,TX,4.5,76,A,realtor_scraper,2026-05-19T07:05:23.172604+00:00
Brian Watson,Brian,Watson,watson.brian@exprealty.com,(201) 588-2548,Redfin,Orlando,FL,3,29,14619567,FL895736,FL,4.7,95,A,realtor_scraper,2026-05-19T07:05:23.172715+00:00
Laura Young,Laura,Young,laura3@realtyonegroup.com,(682) 903-4283,Vylla Home,Orlando,FL,8,6,1414756,FL346033,FL,4.1,77,A,realtor_scraper,2026-05-19T07:05:23.074703+00:00
Cynthia Price,Cynthia,Price,cynthia71@remax.net,(754) 892-6149,KB Home,Richmond,VA,12,20,5824531,VA121961,VA,4.9,61,C,realtor_scraper,2026-05-19T07:05:23.273668+00:00
Joseph Ortiz,Joseph,Ortiz,josepho@kw.com,(248) 380-6697,Keller Williams,Los Angeles,CA,1,40,11194255,CA558342,CA,4.5,79,A,realtor_scraper,2026-05-19T07:05:23.174996+00:00
Kimberly Watson,Kimberly,Watson,kimberlyw@redfin.com,(312) 808-9319,ERA,Orlando,FL,1,13,10545979,FL391236,FL,3.6,84,A,realtor_scraper,2026-05-19T07:05:23.174134+00:00
Larry Mitchell,Larry,Mitchell,larry.mitchell@century21.com,(423) 395-3136,Better Homes & Gardens,Sacramento,CA,7,41,3574664,CA238094,CA,4.0,92,B,realtor_scraper,2026-05-19T07:05:23.177691+00:00
Larry Collins,Larry,Collins,larry.collins@kw.com,(520) 965-1018,Realty One Group,Memphis,TN,3,14,3040955,TN836099,TN,3.6,88,C,realtor_scraper,2026-05-19T07:05:23.274496+00:00
Daniel Reed,Daniel,Reed,daniel.reed@compass.com,(361) 251-1545,RE/MAX,Oklahoma City,OK,4,28,7503689,OK322175,OK,4.0,61,C,realtor_scraper,2026-05-19T07:05:23.274479+00:00
Pamela Anderson,Pamela,Anderson,panderson@yahoo.com,(513) 931-1498,Beazer Homes,Raleigh,NC,0,31,3530696,NC234689,NC,4.8,81,B,realtor_scraper,2026-05-19T07:05:23.272556+00:00
Benjamin Wood,Benjamin,Wood,benjaminw@kw.com,(845) 307-6314,D.R. Horton,Raleigh,NC,4,46,6709106,NC486581,NC,4.0,93,B,realtor_scraper,2026-05-19T07:05:23.271484+00:00
Matthew Harris,Matthew,Harris,harris.matthew@coldwellbanker.com,(234) 230-6550,Tri Pointe Homes,Houston,TX,4,10,1901291,TX555527,TX,4.5,91,A,realtor_scraper,2026-05-19T07:05:23.172735+00:00
Joshua Walker,Joshua,Walker,joshuaw@realtyonegroup.com,(580) 742-8083,Century Communities,Salt Lake City,UT,6,27,3031688,UT679586,UT,3.7,89,B,realtor_scraper,2026-05-19T07:05:23.176340+00:00
Pamela Rivera,Pamela,Rivera,pamela48@gmail.com,(870) 309-6470,CalAtlantic Homes,Richmond,VA,21,22,3564898,VA630125,VA,4.3,85,C,realtor_scraper,2026-05-19T07:05:23.273014+00:00
Samuel Rodriguez,Samuel,Rodriguez,rodriguez.samuel@hotmail.com,(720) 724-1780,Meritage Homes,Cincinnati,OH,1,44,10644601,OH683870,OH,5.0,73,B,realtor_scraper,2026-05-19T07:05:23.272250+00:00
Betty Young,Betty,Young,byoung@homesmart.com,(628) 318-3415,CalAtlantic Homes,Richmond,VA,15,49,3698599,VA566349,VA,3.8,75,C,realtor_scraper,2026-05-19T07:05:23.273414+00:00
Eric Morris,Eric,Morris,emorris@coldwellbanker.com,(724) 875-2399,Beazer Homes,New York,NY,25,50,9288842,NY574995,NY,3.5,95,A,realtor_scraper,2026-05-19T07:05:23.075370+00:00
Jennifer James,Jennifer,James,jjames@berkshirehathawayhs.com,(816) 593-2492,Lennar,Austin,TX,14,23,9146700,TX285286,TX,4.2,64,A,realtor_scraper,2026-05-19T07:05:23.076522+00:00
Diane Miller,Diane,Miller,diane.miller@weichert.com,(364) 220-7824,Pulte Homes,Minneapolis,MN,10,17,2444426,MN343172,MN,3.8,63,B,realtor_scraper,2026-05-19T07:05:23.176943+00:00
Elizabeth Alvarez,Elizabeth,Alvarez,elizabeth.alvarez@hotmail.com,(224) 213-8051,Ryan Homes,Tucson,AZ,0,28,8002315,AZ993216,AZ,4.8,73,C,realtor_scraper,2026-05-19T07:05:23.275013+00:00
Debra Hall,Debra,Hall,dhall@berkshirehathawayhs.com,(574) 652-3168,Compass,Tampa,FL,3,37,7761612,FL522065,FL,4.7,80,A,realtor_scraper,2026-05-19T07:05:23.172619+00:00
Katherine Phillips,Katherine,Phillips,katherinep@homesmart.com,(863) 695-8681,Realty One Group,San Antonio,TX,13,27,10317533,TX894536,TX,3.8,93,B,realtor_scraper,2026-05-19T07:05:23.177239+00:00
Michael Mendoza,Michael,Mendoza,mendoza.michael@realtyonegroup.com,(330) 651-1911,United Real Estate,Orlando,FL,10,26,3254800,FL480145,FL,4.3,73,A,realtor_scraper,2026-05-19T07:05:23.077040+00:00
Jerry Long,Jerry,Long,jerry49@realtyonegroup.com,(267) 395-6104,Realty One Group,San Antonio,TX,13,33,2284147,TX847439,TX,4.6,85,B,realtor_scraper,2026-05-19T07:05:23.177422+00:00
Helen Lewis,Helen,Lewis,helen.lewis@sothebysrealty.com,(717) 373-3632,Beazer Homes,Louisville,KY,2,13,9541955,KY822667,KY,3.6,90,C,realtor_scraper,2026-05-19T07:05:23.275144+00:00
Nancy Patel,Nancy,Patel,npatel@gmail.com,(309) 805-1615,eXp Realty,San Diego,CA,3,26,3053202,CA577655,CA,3.7,70,A,realtor_scraper,2026-05-19T07:05:23.173156+00:00
Margaret Hughes,Margaret,Hughes,margareth@outlook.com,(980) 879-3739,Compass,Miami,FL,10,26,14019834,FL648416,FL,4.4,85,A,realtor_scraper,2026-05-19T07:05:23.074672+00:00
Patricia Cook,Patricia,Cook,pcook@elliman.com,(563) 478-5005,ERA,Nashville,TN,5,18,10641169,TN187776,TN,4.7,88,A,realtor_scraper,2026-05-19T07:05:23.173615+00:00
Margaret Cooper,Margaret,Cooper,cooper.margaret@redfin.com,(231) 655-1880,The Agency,Boston,MA,18,9,1665697,MA615189,MA,3.8,63,A,realtor_scraper,2026-05-19T07:05:23.074651+00:00
Jennifer Patel,Jennifer,Patel,jenniferp@coldwellbanker.com,(847) 644-5280,D.R. Horton,Las Vegas,NV,0,32,6986431,NV333365,NV,4.3,87,A,realtor_scraper,2026-05-19T07:05:23.175193+00:00
Patrick Moore,Patrick,Moore,pmoore@realtor.com,(684) 781-2076,United Real Estate,Memphis,TN,4,14,5553115,TN867807,TN,4.4,67,C,realtor_scraper,2026-05-19T07:05:23.274577+00:00
Edward Long,Edward,Long,edwardl@outlook.com,(470) 372-3131,United Real Estate,Tampa,FL,5,19,6551080,FL331143,FL,4.6,81,A,realtor_scraper,2026-05-19T07:05:23.173588+00:00
Alexander Smith,Alexander,Smith,alexander5@berkshirehathawayhs.com,(205) 577-9556,eXp Realty,St. Louis,MO,2,49,4124782,MO220562,MO,4.6,76,B,realtor_scraper,2026-05-19T07:05:23.271858+00:00
Shirley Thompson,Shirley,Thompson,sthompson@century21.com,(859) 592-1422,Coldwell Banker,Kansas City,MO,22,44,6042350,MO218667,MO,4.1,66,B,realtor_scraper,2026-05-19T07:05:23.177086+00:00
Emma Hill,Emma,Hill,emma15@weichert.com,(423) 584-9933,NVR,Seattle,WA,10,10,1522116,WA797273,WA,3.5,90,A,realtor_scraper,2026-05-19T07:05:23.075459+00:00
Frank Taylor,Frank,Taylor,ftaylor@homesmart.com,(605) 934-9417,Vylla Home,Miami,FL,0,34,4558439,FL305084,FL,4.2,93,A,realtor_scraper,2026-05-19T07:05:23.174746+00:00
Thomas Ramirez,Thomas,Ramirez,ramirez.thomas@weichert.com,(572) 638-2749,Coldwell Banker,Boise,ID,7,15,10389331,ID779375,ID,5.0,75,C,realtor_scraper,2026-05-19T07:05:23.273075+00:00
Nancy Torres,Nancy,Torres,nancy.torres@hotmail.com,(442) 904-4635,Pulte Homes,Miami,FL,1,28,11591027,FL800358,FL,4.2,96,A,realtor_scraper,2026-05-19T07:05:23.175281+00:00
