id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260812-00001,Aaron Nguyen,Aaron Nguyen,Aaron,Nguyen,aaron_nguyen@yahoo.com,(469) 245-9053,HomeSmart,HomeSmart,Phoenix,Phoenix,AZ,85286,5,25,25,11598189,3.9,A,65,Brokerage Listings,Boutique (2-10 agents),2026-08-12T21:58:36Z
CREAM-20260812-00002,Kathleen Campbell,Kathleen Campbell,Kathleen,Campbell,kcampbell@kellerwilliamsrealty.com,(805) 550-3811,Keller Williams Realty,Keller Williams Realty,Jacksonville,Jacksonville,FL,33278,23,32,32,15150534,3.7,A,62,Facebook,Mid-size (11-50 agents),2026-08-12T22:12:01Z
CREAM-20260812-00003,Lisa Jenkins,Lisa Jenkins,Lisa,Jenkins,lisa.jenkins@compass.com,(704) 884-1789,Compass,Compass,Colorado Springs,Colorado Springs,CO,81981,10,68,68,31084216,3.3,A,89,Facebook,Independent,2026-08-12T21:45:43Z
CREAM-20260812-00004,Samuel Sullivan,Samuel Sullivan,Samuel,Sullivan,samuels@re/max.com,(646) 928-6308,RE/MAX,RE/MAX,Dallas,Dallas,TX,75656,4,9,9,3527843,3.9,A,81,Trade Show,Large (51-200 agents),2026-08-12T16:10:38Z
CREAM-20260812-00005,Margaret Ruiz,Margaret Ruiz,Margaret,Ruiz,margaret.ruiz@coldwellbanker.com,(916) 210-4031,Coldwell Banker,Coldwell Banker,Jacksonville,Jacksonville,FL,34763,1,4,4,1508196,3.8,A,71,Facebook,Independent,2026-08-12T04:28:43Z
CREAM-20260812-00006,Jonathan Baker,Jonathan Baker,Jonathan,Baker,jbaker@coldwellbanker.com,(512) 771-4742,Coldwell Banker,Coldwell Banker,Miami,Miami,FL,32881,2,11,11,5102929,4.6,A,93,Facebook,Mid-size (11-50 agents),2026-08-12T20:10:09Z
CREAM-20260812-00007,Juan Kim,Juan Kim,Juan,Kim,juan.kim@aol.com,(714) 422-9087,Coldwell Banker,Coldwell Banker,Greensboro,Greensboro,NC,27416,3,14,14,5113594,3.3,A,78,Facebook,Mid-size (11-50 agents),2026-08-12T17:04:18Z
CREAM-20260812-00008,Shirley Ramirez,Shirley Ramirez,Shirley,Ramirez,shirleyr@hotmail.com,(469) 527-7434,Keller Williams,Keller Williams,Austin,Austin,TX,77757,4,23,23,6759993,4.7,A,93,Referral Network,Independent,2026-08-12T04:35:21Z
CREAM-20260812-00009,Barbara Alvarez,Barbara Alvarez,Barbara,Alvarez,balvarez@gmail.com,(334) 733-7597,Pacific Sotheby's,Pacific Sotheby's,San Diego,San Diego,CA,90655,22,62,62,41471675,4.9,A,77,NAR Directory,Independent,2026-08-12T09:16:31Z
CREAM-20260812-00010,Angela Johnson,Angela Johnson,Angela,Johnson,ajohnson@compass.com,(786) 305-4670,Compass,Compass,Staten Island,Staten Island,NY,14953,0,0,0,0,3.5,A,61,Cold Outreach,Large (51-200 agents),2026-08-12T18:49:49Z
