id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260902-00001,David Thomas,David Thomas,David,Thomas,david_thomas@gmail.com,(704) 587-9486,HER Realtors,HER Realtors,Columbus,Columbus,OH,44259,4,17,17,5133470,4.0,A,98,Cold Outreach,Boutique (2-10 agents),2026-09-02T20:45:04Z
CREAM-20260902-00002,Ronald Howard,Ronald Howard,Ronald,Howard,ronaldh@outlook.com,(214) 213-3157,eXp Realty,eXp Realty,El Paso,El Paso,TX,79856,19,47,47,17143309,4.7,A,70,Realtor.com,Boutique (2-10 agents),2026-09-02T03:13:18Z
CREAM-20260902-00003,Jeffrey White,Jeffrey White,Jeffrey,White,jwhite@outlook.com,(305) 641-2659,eXp Realty,eXp Realty,Sacramento,Sacramento,CA,94499,2,10,10,7567624,3.7,A,65,Cold Outreach,Mid-size (11-50 agents),2026-09-02T08:52:54Z
CREAM-20260902-00004,Natalie Jimenez,Natalie Jimenez,Natalie,Jimenez,njimenez@gmail.com,(704) 929-9382,Keller Williams,Keller Williams,Houston,Houston,TX,79587,9,16,16,4210414,4.2,A,68,Website Lead,Large (51-200 agents),2026-09-02T14:28:43Z
CREAM-20260902-00005,Benjamin Phillips,Benjamin Phillips,Benjamin,Phillips,benjaminp@coldwellbanker.com,(334) 230-4496,Coldwell Banker,Coldwell Banker,Cleveland,Cleveland,OH,44245,2,7,7,1469195,3.6,A,67,Referral Network,Boutique (2-10 agents),2026-09-02T02:55:59Z
CREAM-20260902-00006,Ashley Clark,Ashley Clark,Ashley,Clark,ashleyc@kellerwilliams.com,(212) 759-4370,Keller Williams,Keller Williams,Colorado Springs,Colorado Springs,CO,81221,5,12,12,6498493,4.2,A,62,Facebook,Enterprise (200+ agents),2026-09-02T10:45:42Z
CREAM-20260902-00007,Laura Parker,Laura Parker,Laura,Parker,lauraparker@me.com,(704) 756-7678,Howard Hanna,Howard Hanna,Charlotte,Charlotte,NC,28657,3,11,11,4960867,3.0,A,68,Realtor.com,Boutique (2-10 agents),2026-09-02T16:50:57Z
CREAM-20260902-00008,Michael Torres,Michael Torres,Michael,Torres,michael_torres@icloud.com,(256) 404-4651,Huntington Real Estate,Huntington Real Estate,Columbus,Columbus,OH,43827,7,18,18,5569103,4.6,A,79,Facebook,Independent,2026-09-02T06:57:54Z
CREAM-20260902-00009,Martha Gutierrez,Martha Gutierrez,Martha,Gutierrez,marthag@yahoo.com,(916) 734-7987,eXp Realty,eXp Realty,San Francisco,San Francisco,CA,95402,1,5,5,3706256,4.6,A,72,Referral Network,Mid-size (11-50 agents),2026-09-02T02:32:03Z
CREAM-20260902-00010,Amy Moore,Amy Moore,Amy,Moore,amoore@gmail.com,(404) 565-8695,Compass,Compass,Brooklyn,Brooklyn,NY,13449,1,8,8,3882629,4.0,A,88,Trade Show,Enterprise (200+ agents),2026-09-02T11:50:00Z
CREAM-20260902-00011,Gregory Wright,Gregory Wright,Gregory,Wright,gregorywright@yahoo.com,(713) 953-9313,RE/MAX,RE/MAX,Cleveland,Cleveland,OH,45646,5,10,10,2943670,4.1,A,70,Cold Outreach,Boutique (2-10 agents),2026-09-02T14:54:00Z
CREAM-20260902-00012,Kimberly Perry,Kimberly Perry,Kimberly,Perry,kimberly_perry@aol.com,(805) 945-7545,Keller Williams,Keller Williams,Brooklyn,Brooklyn,NY,10194,10,45,45,21895114,4.5,A,73,Trade Show,Independent,2026-09-02T08:38:39Z
CREAM-20260902-00013,Paul Green,Paul Green,Paul,Green,pgreen@kellerwilliams.com,(212) 907-3757,Keller Williams,Keller Williams,Cincinnati,Cincinnati,OH,45334,17,29,29,5469979,3.1,A,89,NAR Directory,Boutique (2-10 agents),2026-09-02T15:49:08Z
CREAM-20260902-00014,Robert Alexander,Robert Alexander,Robert,Alexander,robert.alexander@longrealty.com,(720) 575-3940,Long Realty,Long Realty,Tucson,Tucson,AZ,86214,16,31,31,11181164,3.6,A,92,LinkedIn,Large (51-200 agents),2026-09-02T00:53:32Z
CREAM-20260902-00015,Paul Cook,Paul Cook,Paul,Cook,pcook@outlook.com,(720) 570-4675,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,Sacramento,Sacramento,CA,93729,23,64,64,68607309,3.3,A,94,MLS Database,Large (51-200 agents),2026-09-02T10:34:53Z
CREAM-20260902-00016,Judith Walker,Judith Walker,Judith,Walker,jwalker@alliebethallman.com,(602) 492-2919,Allie Beth Allman,Allie Beth Allman,El Paso,El Paso,TX,79365,12,50,50,21040649,4.6,A,62,Facebook,Boutique (2-10 agents),2026-09-02T02:27:44Z
CREAM-20260902-00017,Betty Brooks,Betty Brooks,Betty,Brooks,betty.brooks@aol.com,(214) 824-1082,Berkshire Hathaway,Berkshire Hathaway,Dallas,Dallas,TX,79258,19,31,31,7991244,3.9,A,84,LinkedIn,Boutique (2-10 agents),2026-09-02T23:05:59Z
CREAM-20260902-00018,Michelle Roberts,Michelle Roberts,Michelle,Roberts,micheller@berkshirehathaway.com,(916) 842-9352,Berkshire Hathaway,Berkshire Hathaway,Phoenix,Phoenix,AZ,85133,25,50,50,19442280,4.1,A,82,MLS Database,Mid-size (11-50 agents),2026-09-02T19:59:23Z
CREAM-20260902-00019,Joshua Bailey,Joshua Bailey,Joshua,Bailey,jbailey@gmail.com,(305) 431-5030,Keller Williams,Keller Williams,Staten Island,Staten Island,NY,12501,5,10,10,8360234,3.7,A,90,Realtor.com,Independent,2026-09-02T09:13:26Z
CREAM-20260902-00020,Peter Davis,Peter Davis,Peter,Davis,peter_davis@me.com,(415) 810-1130,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Tucson,Tucson,AZ,86142,23,76,76,28327937,4.7,A,84,Referral Network,Large (51-200 agents),2026-09-02T22:44:37Z
CREAM-20260902-00021,Jack Moore,Jack Moore,Jack,Moore,jack.moore@kellerwilliamsrealty.com,(602) 297-6329,Keller Williams Realty,Keller Williams Realty,Fort Lauderdale,Fort Lauderdale,FL,33844,8,36,36,16976882,4.1,A,87,MLS Database,Mid-size (11-50 agents),2026-09-02T06:04:33Z
CREAM-20260902-00022,Sarah Cox,Sarah Cox,Sarah,Cox,sarahc@yahoo.com,(980) 275-1123,Berkshire Hathaway,Berkshire Hathaway,Cleveland,Cleveland,OH,45565,15,60,60,14221479,4.7,A,97,Trade Show,Independent,2026-09-02T04:34:55Z
CREAM-20260902-00023,Robert Hernandez,Robert Hernandez,Robert,Hernandez,roberth@exprealty.com,(718) 401-5537,eXp Realty,eXp Realty,Mesa,Mesa,AZ,85831,5,11,11,5792994,4.8,A,73,Referral Network,Mid-size (11-50 agents),2026-09-02T02:04:25Z
CREAM-20260902-00024,Jessica Collins,Jessica Collins,Jessica,Collins,jessicac@douglaselliman.com,(786) 352-3264,Douglas Elliman,Douglas Elliman,Queens,Queens,NY,12841,2,7,7,5148035,4.6,A,71,MLS Database,Independent,2026-09-02T11:55:59Z
CREAM-20260902-00025,Barbara Miller,Barbara Miller,Barbara,Miller,barbaram@me.com,(980) 555-5738,8z Real Estate,8z Real Estate,Denver,Denver,CO,81362,13,52,52,36381133,4.2,A,100,LinkedIn,Independent,2026-09-02T07:40:39Z
CREAM-20260902-00026,Jonathan Young,Jonathan Young,Jonathan,Young,jonathany@compass.com,(469) 313-8871,Compass,Compass,Aurora,Aurora,CO,80358,3,21,21,8261176,4.9,A,96,Website Lead,Independent,2026-09-02T16:30:59Z
CREAM-20260902-00027,Arthur Ramos,Arthur Ramos,Arthur,Ramos,arthur_ramos@aol.com,(303) 900-9128,Coldwell Banker,Coldwell Banker,Los Angeles,Los Angeles,CA,93756,3,13,13,10746970,3.6,A,71,Brokerage Listings,Independent,2026-09-02T20:31:10Z
CREAM-20260902-00028,Megan Edwards,Megan Edwards,Megan,Edwards,megan_edwards@icloud.com,(234) 636-6378,LIV Sotheby's,LIV Sotheby's,Colorado Springs,Colorado Springs,CO,80759,1,8,8,4718737,4.6,A,74,Realtor.com,Mid-size (11-50 agents),2026-09-02T06:08:56Z
CREAM-20260902-00029,Scott Alexander,Scott Alexander,Scott,Alexander,scott.alexander@kellerwilliams.com,(334) 585-7197,Keller Williams,Keller Williams,Tucson,Tucson,AZ,85275,1,9,9,3832045,3.1,A,86,LinkedIn,Large (51-200 agents),2026-09-02T13:11:23Z
CREAM-20260902-00030,Amber Lopez,Amber Lopez,Amber,Lopez,amberlopez@outlook.com,(310) 913-2535,Nest Seekers,Nest Seekers,Bronx,Bronx,NY,11585,2,5,5,2773311,3.7,A,98,Trade Show,Large (51-200 agents),2026-09-02T20:44:46Z
CREAM-20260902-00031,Debra Cook,Debra Cook,Debra,Cook,debrac@me.com,(720) 895-5424,Brown Harris Stevens,Brown Harris Stevens,New York City,New York City,NY,14814,7,30,30,23801411,3.4,A,99,Realtor.com,Enterprise (200+ agents),2026-09-02T12:45:25Z
CREAM-20260902-00032,Olivia Mitchell,Olivia Mitchell,Olivia,Mitchell,oliviam@compass.com,(512) 345-1972,Compass,Compass,Raleigh,Raleigh,NC,27175,18,59,59,20879270,3.5,A,63,Trade Show,Independent,2026-09-02T00:55:44Z
CREAM-20260902-00033,Catherine Nguyen,Catherine Nguyen,Catherine,Nguyen,catherinen@yahoo.com,(512) 383-9978,Coldwell Banker,Coldwell Banker,Colorado Springs,Colorado Springs,CO,81402,13,53,53,36518345,4.3,A,63,Referral Network,Large (51-200 agents),2026-09-02T02:52:55Z
CREAM-20260902-00034,Dennis Ramos,Dennis Ramos,Dennis,Ramos,dennisr@gmail.com,(512) 673-8698,HomeSmart,HomeSmart,Mesa,Mesa,AZ,85471,4,22,22,9951948,3.2,A,71,Cold Outreach,Independent,2026-09-02T02:53:56Z
CREAM-20260902-00035,Stephen Anderson,Stephen Anderson,Stephen,Anderson,stephen_anderson@me.com,(972) 748-5358,Keller Williams,Keller Williams,El Paso,El Paso,TX,76214,1,3,3,1162983,3.4,A,62,LinkedIn,Boutique (2-10 agents),2026-09-02T02:01:39Z
CREAM-20260902-00036,Natalie Evans,Natalie Evans,Natalie,Evans,nevans@aol.com,(334) 954-5082,Compass,Compass,Colorado Springs,Colorado Springs,CO,81736,2,7,7,2707522,3.9,A,92,Brokerage Listings,Large (51-200 agents),2026-09-02T13:10:34Z
CREAM-20260902-00037,Anna Scott,Anna Scott,Anna,Scott,anna_scott@me.com,(212) 432-8033,Coldwell Banker,Coldwell Banker,Dallas,Dallas,TX,79958,8,37,37,16338728,4.1,A,78,Realtor.com,Large (51-200 agents),2026-09-02T20:00:44Z
CREAM-20260902-00038,Frank Hill,Frank Hill,Frank,Hill,frankh@berkshirehathaway.com,(602) 830-3633,Berkshire Hathaway,Berkshire Hathaway,Columbus,Columbus,OH,43727,5,20,20,4979026,3.5,A,81,LinkedIn,Large (51-200 agents),2026-09-02T18:09:44Z
CREAM-20260902-00039,Martha Cook,Martha Cook,Martha,Cook,marthacook@aol.com,(646) 220-9770,eXp Realty,eXp Realty,Charlotte,Charlotte,NC,28779,5,20,20,6495439,4.7,A,67,MLS Database,Large (51-200 agents),2026-09-02T11:33:10Z
CREAM-20260902-00040,Ruth Sanders,Ruth Sanders,Ruth,Sanders,rsanders@icloud.com,(310) 839-3861,Compass,Compass,San Jose,San Jose,CA,93943,4,19,19,14222540,3.7,A,85,Website Lead,Boutique (2-10 agents),2026-09-02T09:24:12Z
CREAM-20260902-00041,Megan Mendoza,Megan Mendoza,Megan,Mendoza,mmendoza@kellerwilliamsrealty.com,(980) 945-3506,Keller Williams Realty,Keller Williams Realty,Tampa,Tampa,FL,34766,2,9,9,3200407,4.1,A,91,Brokerage Listings,Mid-size (11-50 agents),2026-09-02T14:37:34Z
CREAM-20260902-00042,Ronald Wood,Ronald Wood,Ronald,Wood,rwood@berkshirehathaway.com,(303) 333-4018,Berkshire Hathaway,Berkshire Hathaway,Colorado Springs,Colorado Springs,CO,80336,17,47,47,26058817,4.0,A,86,Brokerage Listings,Enterprise (200+ agents),2026-09-02T14:56:43Z
CREAM-20260902-00043,Jonathan Ortiz,Jonathan Ortiz,Jonathan,Ortiz,jonathan.ortiz@exprealty.com,(334) 869-6759,eXp Realty,eXp Realty,Cleveland,Cleveland,OH,43496,9,16,16,2899568,3.4,A,68,NAR Directory,Large (51-200 agents),2026-09-02T05:14:47Z
CREAM-20260902-00044,Michelle Miller,Michelle Miller,Michelle,Miller,michelle_miller@gmail.com,(513) 829-4815,Berkshire Hathaway,Berkshire Hathaway,Charlotte,Charlotte,NC,27488,25,79,79,35546599,4.6,A,66,MLS Database,Large (51-200 agents),2026-09-02T08:15:25Z
CREAM-20260902-00045,Patricia Sullivan,Patricia Sullivan,Patricia,Sullivan,psullivan@icloud.com,(718) 671-4581,Long Realty,Long Realty,Tucson,Tucson,AZ,85925,5,20,20,6135458,4.0,A,62,Website Lead,Large (51-200 agents),2026-09-02T01:26:02Z
CREAM-20260902-00046,Diane Hall,Diane Hall,Diane,Hall,dianehall@aol.com,(980) 396-8608,Berkshire Hathaway,Berkshire Hathaway,Denver,Denver,CO,80809,5,9,9,5324031,3.2,A,83,LinkedIn,Independent,2026-09-02T06:58:36Z
