full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Andrea Gonzales,Andrea,Gonzales,gonzalesandrea@exp.com,(423) 964-4641,Berkshire Hathaway HomeServices,Jackson,MS,1,10,3534210,MS763296,MS,3.8,75,B,realtor_scraper,2026-05-01T07:04:40.525232+00:00
Sam Ortiz,Sam,Ortiz,samo@zillow.com,(903) 223-5533,CBRE,Fairfield,CA,5,5,2149840,CA780540,CA,4.3,75,C,realtor_scraper,2026-05-01T07:04:40.526630+00:00
Anthony Garza,Anthony,Garza,anthonyg@realtyonegroup.com,(908) 600-7837,Zillow Premier Agent,Buffalo,NY,16,9,3993039,NY262180,NY,3.1,94,A,realtor_scraper,2026-05-01T07:04:40.517187+00:00
Debra Chavez,Debra,Chavez,chavezdebra@sothebysrealty.com,(304) 125-1316,NextHome,Jacksonville,FL,3,9,2979999,FL286489,FL,4.8,80,A,realtor_scraper,2026-05-01T07:04:40.518937+00:00
Dennis Gonzales,Dennis,Gonzales,gonzalesdennis@sothebysrealty.com,(978) 825-1649,Village Real Estate,Amarillo,TX,5,20,7416200,TX575484,TX,4.2,88,B,realtor_scraper,2026-05-01T07:04:40.523071+00:00
Mary Gibson,Mary,Gibson,gibsonmary@broker.com,(845) 983-5524,ZipRealty,Winston-Salem,NC,6,16,6890128,NC191796,NC,3.9,90,B,realtor_scraper,2026-05-01T07:04:40.525200+00:00
Rebecca Thomas,Rebecca,Thomas,rebeccathomas@kw.com,(724) 135-9041,HomeSmart,Paterson,NJ,3,20,10677560,NJ70868,NJ,4.5,84,B,realtor_scraper,2026-05-01T07:04:40.523924+00:00
Roger Barnes,Roger,Barnes,rogerbarnes@realtor.com,(539) 189-9530,Equity Residential,Raleigh,NC,14,14,10073070,NC56980,NC,4.6,99,A,realtor_scraper,2026-05-01T07:04:40.520016+00:00
Alice Patel,Alice,Patel,alicep@nextdoor.com,(323) 690-3083,Real Living,Dayton,OH,6,18,13462254,OH254618,OH,4.5,90,B,realtor_scraper,2026-05-01T07:04:40.522643+00:00
Barbara James,Barbara,James,barbara.james@realtyonegroup.com,(502) 415-7447,Colliers International,El Paso,TX,4,11,4739592,TX589088,TX,3.8,84,A,realtor_scraper,2026-05-01T07:04:40.518311+00:00
Bobby Porter,Bobby,Porter,bporter@trulia.com,(646) 818-7013,Engel & Volkers,Los Angeles,CA,11,11,6277997,CA271730,CA,4.3,96,A,realtor_scraper,2026-05-01T07:04:40.518972+00:00
Richard Murphy,Richard,Murphy,rmurphy@hotmail.com,(573) 467-3393,Realty Executives,Fayetteville,NC,7,19,10094054,NC485410,NC,3.8,92,B,realtor_scraper,2026-05-01T07:04:40.525495+00:00
Randy Collins,Randy,Collins,randycollins@coldwellbanker.com,(618) 819-8432,Beazer Homes,Modesto,CA,3,12,5786040,CA545081,CA,4.4,81,B,realtor_scraper,2026-05-01T07:04:40.522349+00:00
Samantha Carter,Samantha,Carter,scarter@zillow.com,(334) 353-9401,Compass,Arvada,CO,6,12,3808884,CO106056,CO,3.5,84,C,realtor_scraper,2026-05-01T07:04:40.528654+00:00
Catherine Wallace,Catherine,Wallace,catherinew@century21.com,(760) 256-3940,Zillow Premier Agent,Toledo,OH,4,8,3770032,OH631418,OH,4.7,81,A,realtor_scraper,2026-05-01T07:04:40.516061+00:00
Ruth Jones,Ruth,Jones,jonesruth@yahoo.com,(769) 523-2589,Meritage Homes,Killeen,TX,4,7,3553018,TX896788,TX,3.7,78,B,realtor_scraper,2026-05-01T07:04:40.524167+00:00
Benjamin Nguyen,Benjamin,Nguyen,nguyenbenjamin@hotmail.com,(623) 807-8059,Sotheby's International Realty,Corpus Christi,TX,5,11,5488769,TX367612,TX,4.5,86,A,realtor_scraper,2026-05-01T07:04:40.519640+00:00
Vincent Garcia,Vincent,Garcia,vincent.garcia@yahoo.com,(216) 205-6705,Realty Executives,Lewisville,TX,4,11,6061825,TX35425,TX,3.8,79,C,realtor_scraper,2026-05-01T07:04:40.528558+00:00
Keith Allen,Keith,Allen,kallen@redfin.com,(732) 385-4534,eXp Realty,Corpus Christi,TX,8,18,11699604,TX700097,TX,4.0,96,A,realtor_scraper,2026-05-01T07:04:40.520418+00:00
Teresa Smith,Teresa,Smith,teresas@bhhs.com,(308) 441-7521,Intero Real Estate,San Bernardino,CA,2,7,2641779,CA457981,CA,3.8,74,B,realtor_scraper,2026-05-01T07:04:40.524791+00:00
Paul Jimenez,Paul,Jimenez,pauljimenez@hotmail.com,(678) 990-5218,David Weekley Homes,Odessa,TX,2,8,1705632,TX323091,TX,3.7,72,C,realtor_scraper,2026-05-01T07:04:40.526513+00:00
Dale Fernandez,Dale,Fernandez,dalef@realtyonegroup.com,(774) 806-5901,Cushman & Wakefield,Lakewood,CO,4,14,7868770,CO74059,CO,3.4,85,B,realtor_scraper,2026-05-01T07:04:40.525313+00:00
Jason Foster,Jason,Foster,jasonf@outlook.com,(929) 856-6256,Realty World,Lewisville,TX,0,3,1492296,TX545551,TX,4.6,63,C,realtor_scraper,2026-05-01T07:04:40.526997+00:00
Cheryl Smith,Cheryl,Smith,cheryls@sothebysrealty.com,(762) 544-7407,Meritage Homes,El Cajon,CA,2,6,1892610,CA387620,CA,3.0,70,C,realtor_scraper,2026-05-01T07:04:40.526915+00:00
Ethan Long,Ethan,Long,ethan.long@bhhs.com,(305) 937-1316,Pulte Homes,Jersey City,NJ,9,25,18038350,NJ559564,NJ,4.5,98,A,realtor_scraper,2026-05-01T07:04:40.520904+00:00
Olivia Alexander,Olivia,Alexander,olivia.alexander@icloud.com,(270) 527-8571,Weichert Realtors,Kansas City,KS,6,13,3903380,KS448887,KS,4.3,88,B,realtor_scraper,2026-05-01T07:04:40.525261+00:00
Christine Rivera,Christine,Rivera,crivera@trulia.com,(580) 283-8836,Real Living,Toledo,OH,10,18,13803102,OH272046,OH,4.4,100,A,realtor_scraper,2026-05-01T07:04:40.516687+00:00
Harold McDonald,Harold,McDonald,haroldmcdonald@realtor.com,(323) 777-7353,HomeSmart,Durham,NC,9,27,15951573,NC906711,NC,3.4,98,A,realtor_scraper,2026-05-01T07:04:40.517138+00:00
Michelle Foster,Michelle,Foster,michellefoster@century21.com,(608) 430-7133,Realty Executives,Fairfield,CA,2,7,2558941,CA419898,CA,4.2,71,C,realtor_scraper,2026-05-01T07:04:40.527065+00:00
Thomas Ortiz,Thomas,Ortiz,thomasortiz@yahoo.com,(949) 441-3370,Howard Hanna Real Estate,Sacramento,CA,1,3,1336233,CA255029,CA,4.5,70,A,realtor_scraper,2026-05-01T07:04:40.517951+00:00
Andrea Johnson,Andrea,Johnson,andreajohnson@homes.com,(971) 223-7270,Keller Williams,Clearwater,FL,5,7,3084900,FL660066,FL,3.6,77,C,realtor_scraper,2026-05-01T07:04:40.528291+00:00
Amanda Marshall,Amanda,Marshall,amandamarshall@trulia.com,(317) 654-5495,Howard Hanna Real Estate,Bridgeport,CT,0,6,2309598,CT394462,CT,4.6,69,B,realtor_scraper,2026-05-01T07:04:40.524707+00:00
Gary Ortiz,Gary,Ortiz,garyortiz@realtor.com,(445) 616-5834,Berkshire Hathaway HomeServices,Tempe,AZ,9,31,24644721,AZ337118,AZ,4.5,96,B,realtor_scraper,2026-05-01T07:04:40.525281+00:00
Billy Stewart,Billy,Stewart,bstewart@bhhs.com,(272) 941-7511,Weichert Realtors,Huntsville,AL,1,5,1115075,AL678816,AL,3.8,70,B,realtor_scraper,2026-05-01T07:04:40.524340+00:00
Betty Gibson,Betty,Gibson,bettyg@century21.com,(915) 571-5371,Movoto,Sunnyvale,CA,5,7,2168026,CA939985,CA,4.7,80,B,realtor_scraper,2026-05-01T07:04:40.526328+00:00
Amber Moore,Amber,Moore,mooreamber@remax.net,(971) 978-8038,ZipRealty,Flint,MI,14,32,25120032,MI248188,MI,3.4,98,B,realtor_scraper,2026-05-01T07:04:40.525514+00:00
Joan Holmes,Joan,Holmes,holmesjoan@agent.com,(878) 641-6815,Colliers International,Salt Lake City,UT,0,1,315120,UT597444,UT,4.1,64,B,realtor_scraper,2026-05-01T07:04:40.522610+00:00
Sandra Stone,Sandra,Stone,sandrastone@redfin.com,(409) 753-8648,Ryan Homes,Pittsburgh,PA,7,23,10912281,PA771681,PA,3.2,94,A,realtor_scraper,2026-05-01T07:04:40.520620+00:00
Sean Murphy,Sean,Murphy,seanmurphy@remax.net,(769) 731-3769,Ryan Homes,Dallas,TX,14,21,16210908,TX863933,TX,3.8,100,A,realtor_scraper,2026-05-01T07:04:40.515802+00:00
Keith Kennedy,Keith,Kennedy,kennedykeith@kw.com,(724) 328-9551,Baird & Warner,Nampa,ID,0,3,1009842,ID77983,ID,3.0,63,C,realtor_scraper,2026-05-01T07:04:40.527458+00:00
Nicole Dixon,Nicole,Dixon,nicoledixon@realty.com,(224) 954-4024,Help-U-Sell,Montgomery,AL,4,15,7607955,AL455446,AL,4.5,86,B,realtor_scraper,2026-05-01T07:04:40.521913+00:00
