id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260824-00001,Shirley Martin,Shirley Martin,Shirley,Martin,shirley_martin@outlook.com,(212) 996-6310,Keller Williams Realty,Keller Williams Realty,Los Angeles,Los Angeles,CA,96989,2,4,4,3274729,4.9,A,61,MLS Database,Boutique (2-10 agents),2026-08-24T13:00:27Z
CREAM-20260824-00002,Danielle Smith,Danielle Smith,Danielle,Smith,danielle.smith@sothebysinternational.com,(310) 929-5656,Sotheby's International,Sotheby's International,Bronx,Bronx,NY,11356,2,10,10,5163580,3.1,A,60,Realtor.com,Large (51-200 agents),2026-08-24T09:31:16Z
CREAM-20260824-00003,Nicole Powell,Nicole Powell,Nicole,Powell,npowell@outlook.com,(214) 427-2183,Berkshire Hathaway,Berkshire Hathaway,Aurora,Aurora,CO,80751,2,11,11,5521897,4.9,A,77,Brokerage Listings,Independent,2026-08-24T21:55:22Z
CREAM-20260824-00004,Jeffrey Adams,Jeffrey Adams,Jeffrey,Adams,jeffrey.adams@me.com,(980) 757-6589,RE/MAX,RE/MAX,San Antonio,San Antonio,TX,78129,1,12,12,4109827,4.8,A,97,Referral Network,Mid-size (11-50 agents),2026-08-24T18:23:25Z
CREAM-20260824-00005,Donna Cook,Donna Cook,Donna,Cook,donnacook@yahoo.com,(469) 834-5369,Berkshire Hathaway,Berkshire Hathaway,St. Petersburg,St. Petersburg,FL,32405,3,11,11,5039131,4.5,A,89,Facebook,Enterprise (200+ agents),2026-08-24T10:45:00Z
CREAM-20260824-00006,Eugene Sanchez,Eugene Sanchez,Eugene,Sanchez,esanchez@icloud.com,(602) 582-1122,8z Real Estate,8z Real Estate,Aurora,Aurora,CO,81196,3,23,23,14116215,4.7,A,66,LinkedIn,Boutique (2-10 agents),2026-08-24T21:55:17Z
CREAM-20260824-00007,Brandon Scott,Brandon Scott,Brandon,Scott,brandons@hotmail.com,(646) 727-9945,Keller Williams Realty,Keller Williams Realty,Orlando,Orlando,FL,34554,2,12,12,5739282,3.0,A,78,LinkedIn,Boutique (2-10 agents),2026-08-24T17:36:04Z
CREAM-20260824-00008,Jacob Green,Jacob Green,Jacob,Green,jacob.green@yahoo.com,(512) 899-8924,Coldwell Banker,Coldwell Banker,Dallas,Dallas,TX,77180,3,24,24,10448614,3.5,A,96,NAR Directory,Mid-size (11-50 agents),2026-08-24T02:30:46Z
CREAM-20260824-00009,Diane Nguyen,Diane Nguyen,Diane,Nguyen,diane.nguyen@icloud.com,(602) 404-5327,Keller Williams,Keller Williams,Colorado Springs,Colorado Springs,CO,81644,1,6,6,3498164,4.1,A,70,Brokerage Listings,Enterprise (200+ agents),2026-08-24T11:56:19Z
CREAM-20260824-00010,Nancy Rivera,Nancy Rivera,Nancy,Rivera,nancyr@yahoo.com,(929) 913-8684,Berkshire Hathaway,Berkshire Hathaway,Tucson,Tucson,AZ,85448,3,16,16,4781620,3.6,A,91,MLS Database,Enterprise (200+ agents),2026-08-24T10:09:44Z
