id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260924-00001,Theresa Perry,Theresa Perry,Theresa,Perry,theresaperry@icloud.com,(256) 903-4076,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Tucson,Tucson,AZ,85503,6,24,24,9347067,5.0,A,72,MLS Database,Large (51-200 agents),2026-09-24T17:16:01Z
CREAM-20260924-00002,Olivia Stewart,Olivia Stewart,Olivia,Stewart,olivias@hotmail.com,(602) 634-7182,eXp Realty,eXp Realty,Raleigh,Raleigh,NC,28698,0,1,1,268541,3.7,A,73,MLS Database,Large (51-200 agents),2026-09-24T21:45:44Z
CREAM-20260924-00003,Amber Anderson,Amber Anderson,Amber,Anderson,amber_anderson@hotmail.com,(602) 417-7663,Keller Williams Realty,Keller Williams Realty,Fort Lauderdale,Fort Lauderdale,FL,33304,13,41,41,15734871,3.6,A,78,NAR Directory,Large (51-200 agents),2026-09-24T20:12:59Z
CREAM-20260924-00004,Melissa Cooper,Melissa Cooper,Melissa,Cooper,melissa.cooper@yahoo.com,(214) 715-7060,Compass,Compass,Bronx,Bronx,NY,13425,4,25,25,13825259,4.9,A,91,Facebook,Mid-size (11-50 agents),2026-09-24T02:15:23Z
CREAM-20260924-00005,Victoria White,Victoria White,Victoria,White,vwhite@gmail.com,(310) 375-6936,eXp Realty,eXp Realty,Cincinnati,Cincinnati,OH,45455,18,58,58,16940675,4.2,A,69,LinkedIn,Large (51-200 agents),2026-09-24T09:05:56Z
CREAM-20260924-00006,Philip Russell,Philip Russell,Philip,Russell,philipr@aol.com,(972) 805-7343,Douglas Elliman,Douglas Elliman,San Antonio,San Antonio,TX,77893,4,24,24,9973523,4.1,A,93,Referral Network,Enterprise (200+ agents),2026-09-24T17:38:05Z
CREAM-20260924-00007,Nicole Lewis,Nicole Lewis,Nicole,Lewis,nicole.lewis@gmail.com,(980) 540-2095,eXp Realty,eXp Realty,Long Beach,Long Beach,CA,91520,8,40,40,43671687,4.2,A,99,Website Lead,Large (51-200 agents),2026-09-24T08:28:13Z
CREAM-20260924-00008,Albert Gray,Albert Gray,Albert,Gray,agray@icloud.com,(614) 343-2383,Compass,Compass,Sacramento,Sacramento,CA,92247,1,7,7,6960164,4.8,A,93,Realtor.com,Boutique (2-10 agents),2026-09-24T00:46:24Z
CREAM-20260924-00009,Sharon Wood,Sharon Wood,Sharon,Wood,sharon.wood@aol.com,(310) 253-1515,eXp Realty,eXp Realty,Dallas,Dallas,TX,76657,15,51,51,13719202,4.1,A,90,Referral Network,Enterprise (200+ agents),2026-09-24T23:51:52Z
CREAM-20260924-00010,Gary Murphy,Gary Murphy,Gary,Murphy,gmurphy@outlook.com,(713) 458-3755,Coldwell Banker,Coldwell Banker,Denver,Denver,CO,80938,5,12,12,5374472,3.7,A,90,NAR Directory,Enterprise (200+ agents),2026-09-24T15:04:26Z
