id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260821-00001,Scott Lewis,Scott Lewis,Scott,Lewis,slewis@me.com,(614) 579-2578,Sotheby's International,Sotheby's International,Staten Island,Staten Island,NY,13762,2,11,11,9191129,3.2,A,68,MLS Database,Boutique (2-10 agents),2026-08-21T03:29:08Z
CREAM-20260821-00002,Stephanie Brown,Stephanie Brown,Stephanie,Brown,sbrown@outlook.com,(929) 933-1743,Coldwell Banker,Coldwell Banker,Mesa,Mesa,AZ,85250,0,3,3,1487379,3.4,A,91,Trade Show,Boutique (2-10 agents),2026-08-21T20:45:42Z
CREAM-20260821-00003,Donald Bailey,Donald Bailey,Donald,Bailey,donaldb@douglaselliman.com,(404) 531-4780,Douglas Elliman,Douglas Elliman,St. Petersburg,St. Petersburg,FL,32247,4,8,8,3267677,3.4,A,86,Trade Show,Enterprise (200+ agents),2026-08-21T13:34:52Z
CREAM-20260821-00004,Elizabeth Alexander,Elizabeth Alexander,Elizabeth,Alexander,ealexander@pacificsothebys.com,(646) 276-9479,Pacific Sotheby's,Pacific Sotheby's,San Diego,San Diego,CA,96312,20,78,78,80372700,3.8,A,76,Realtor.com,Independent,2026-08-21T20:49:01Z
CREAM-20260821-00005,Thomas Lewis,Thomas Lewis,Thomas,Lewis,thomasl@pacificsothebys.com,(919) 744-8205,Pacific Sotheby's,Pacific Sotheby's,Long Beach,Long Beach,CA,93446,5,11,11,11112894,4.5,A,75,Facebook,Mid-size (11-50 agents),2026-08-21T23:28:31Z
CREAM-20260821-00006,Michelle Miller,Michelle Miller,Michelle,Miller,mmiller@icloud.com,(916) 835-8859,Long Realty,Long Realty,Tucson,Tucson,AZ,85299,1,11,11,5053056,3.4,A,94,Facebook,Enterprise (200+ agents),2026-08-21T14:41:31Z
CREAM-20260821-00007,Helen Moore,Helen Moore,Helen,Moore,helenm@yahoo.com,(720) 481-6378,Sotheby's International,Sotheby's International,Manhattan,Manhattan,NY,10795,4,13,13,7137078,4.4,A,66,Brokerage Listings,Mid-size (11-50 agents),2026-08-21T05:50:59Z
CREAM-20260821-00008,Kathleen Perez,Kathleen Perez,Kathleen,Perez,kathleenp@me.com,(916) 920-6775,Douglas Elliman,Douglas Elliman,Fort Lauderdale,Fort Lauderdale,FL,32267,4,17,17,7566435,3.8,A,91,Facebook,Enterprise (200+ agents),2026-08-21T23:00:29Z
CREAM-20260821-00009,Alan Wilson,Alan Wilson,Alan,Wilson,alanw@coldwellbanker.com,(214) 854-5898,Coldwell Banker,Coldwell Banker,San Diego,San Diego,CA,91275,16,68,68,63113021,4.3,A,81,Website Lead,Boutique (2-10 agents),2026-08-21T06:54:03Z
CREAM-20260821-00010,Gloria Perez,Gloria Perez,Gloria,Perez,gloriap@compass.com,(305) 389-2277,Compass,Compass,St. Petersburg,St. Petersburg,FL,32552,20,78,78,28009814,3.7,A,73,MLS Database,Enterprise (200+ agents),2026-08-21T23:30:02Z
CREAM-20260821-00011,Albert Lopez,Albert Lopez,Albert,Lopez,albert.lopez@gmail.com,(512) 246-9373,eXp Realty,eXp Realty,Columbus,Columbus,OH,44645,18,60,60,15521248,4.9,A,63,Trade Show,Mid-size (11-50 agents),2026-08-21T22:07:27Z
CREAM-20260821-00012,Jonathan Rodriguez,Jonathan Rodriguez,Jonathan,Rodriguez,jonathanr@aol.com,(303) 853-9011,Keller Williams,Keller Williams,Aurora,Aurora,CO,81808,0,0,0,0,4.6,A,67,Facebook,Boutique (2-10 agents),2026-08-21T19:31:37Z
CREAM-20260821-00013,Patrick Gray,Patrick Gray,Patrick,Gray,patrick_gray@yahoo.com,(614) 834-8719,Compass,Compass,Denver,Denver,CO,80598,5,25,25,17833696,4.0,A,76,Facebook,Independent,2026-08-21T21:27:34Z
CREAM-20260821-00014,Barbara Gonzalez,Barbara Gonzalez,Barbara,Gonzalez,barbarag@re/max.com,(704) 671-6403,RE/MAX,RE/MAX,Mesa,Mesa,AZ,86512,1,10,10,4654660,4.5,A,85,Website Lead,Enterprise (200+ agents),2026-08-21T14:32:20Z
CREAM-20260821-00015,Carolyn Cox,Carolyn Cox,Carolyn,Cox,ccox@me.com,(916) 570-2140,Keller Williams,Keller Williams,Brooklyn,Brooklyn,NY,13586,10,49,49,35964091,4.5,A,64,Trade Show,Independent,2026-08-21T06:13:33Z
