id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260917-00001,Louis Bennett,Louis Bennett,Louis,Bennett,louis.bennett@compass.com,(303) 684-9343,Compass,Compass,Greensboro,Greensboro,NC,28363,8,24,24,7904898,3.1,A,71,Brokerage Listings,Boutique (2-10 agents),2026-09-17T07:02:29Z
CREAM-20260917-00002,Charles Moore,Charles Moore,Charles,Moore,charlesm@icloud.com,(919) 631-8630,Keller Williams Realty,Keller Williams Realty,San Francisco,San Francisco,CA,92478,10,72,72,61460685,3.4,A,71,Facebook,Mid-size (11-50 agents),2026-09-17T18:22:27Z
CREAM-20260917-00003,Sandra Mendoza,Sandra Mendoza,Sandra,Mendoza,sandramendoza@hotmail.com,(646) 538-9977,Howard Hanna,Howard Hanna,Charlotte,Charlotte,NC,27539,4,8,8,3437177,3.1,A,79,LinkedIn,Boutique (2-10 agents),2026-09-17T21:53:59Z
CREAM-20260917-00004,Cynthia Lewis,Cynthia Lewis,Cynthia,Lewis,cynthia_lewis@gmail.com,(720) 987-3383,Pacific Sotheby's,Pacific Sotheby's,San Francisco,San Francisco,CA,93516,25,73,73,55967734,3.0,A,76,Facebook,Independent,2026-09-17T17:30:37Z
CREAM-20260917-00005,Theresa Cox,Theresa Cox,Theresa,Cox,theresac@gmail.com,(714) 291-1999,Long Realty,Long Realty,Phoenix,Phoenix,AZ,85773,2,4,4,1934147,3.7,A,70,Cold Outreach,Independent,2026-09-17T02:07:10Z
CREAM-20260917-00006,Gloria Sanchez,Gloria Sanchez,Gloria,Sanchez,gsanchez@exprealty.com,(407) 371-4298,eXp Realty,eXp Realty,Austin,Austin,TX,75303,20,64,64,19864339,3.5,A,96,NAR Directory,Enterprise (200+ agents),2026-09-17T14:14:15Z
CREAM-20260917-00007,Amber Robinson,Amber Robinson,Amber,Robinson,arobinson@outlook.com,(407) 705-7861,Keller Williams,Keller Williams,Houston,Houston,TX,79396,11,50,50,22274855,4.0,A,74,Facebook,Independent,2026-09-17T06:33:12Z
CREAM-20260917-00008,Martha Murphy,Martha Murphy,Martha,Murphy,martham@yahoo.com,(704) 566-8371,RE/MAX,RE/MAX,Mesa,Mesa,AZ,86323,3,18,18,5290395,3.5,A,97,Facebook,Mid-size (11-50 agents),2026-09-17T06:22:19Z
CREAM-20260917-00009,David Peterson,David Peterson,David,Peterson,davidpeterson@aol.com,(714) 316-3833,RE/MAX,RE/MAX,Fort Worth,Fort Worth,TX,77191,3,14,14,3947873,4.3,A,94,LinkedIn,Enterprise (200+ agents),2026-09-17T15:21:01Z
CREAM-20260917-00010,Paul Reed,Paul Reed,Paul,Reed,paulr@yahoo.com,(212) 416-1739,Keller Williams,Keller Williams,Bronx,Bronx,NY,10444,12,60,60,42652038,3.6,A,71,Realtor.com,Enterprise (200+ agents),2026-09-17T09:21:02Z
CREAM-20260917-00011,Michelle Morales,Michelle Morales,Michelle,Morales,michellem@compass.com,(602) 858-4145,Compass,Compass,Brooklyn,Brooklyn,NY,13851,5,24,24,17220582,4.6,A,86,Realtor.com,Mid-size (11-50 agents),2026-09-17T05:13:49Z
CREAM-20260917-00012,Deborah Long,Deborah Long,Deborah,Long,deborahlong@me.com,(334) 871-7687,Huntington Real Estate,Huntington Real Estate,Cincinnati,Cincinnati,OH,43669,25,61,61,19801387,3.5,A,92,MLS Database,Boutique (2-10 agents),2026-09-17T19:51:35Z
CREAM-20260917-00013,Gloria Sanders,Gloria Sanders,Gloria,Sanders,glorias@exprealty.com,(614) 365-4790,eXp Realty,eXp Realty,Sacramento,Sacramento,CA,91757,5,11,11,9065895,4.9,A,95,LinkedIn,Enterprise (200+ agents),2026-09-17T19:22:56Z
CREAM-20260917-00014,Jacqueline Miller,Jacqueline Miller,Jacqueline,Miller,jacqueline_miller@aol.com,(512) 688-1756,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Austin,Austin,TX,78198,9,17,17,5313591,4.5,A,80,Cold Outreach,Enterprise (200+ agents),2026-09-17T06:47:39Z
