full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Linda Ruiz,Linda,Ruiz,linda26@sothebysrealty.com,(501) 765-5296,D.R. Horton,Denver,CO,5,42,3027007,CO201523,CO,4.6,90,A,realtor_scraper,2026-05-16T07:04:28.619135+00:00
Thomas Hughes,Thomas,Hughes,thomas.hughes@berkshirehathawayhs.com,(712) 269-2998,Realty One Group,Boston,MA,23,39,6248385,MA251741,MA,5.0,67,A,realtor_scraper,2026-05-16T07:04:28.616902+00:00
James Chavez,James,Chavez,james22@remax.net,(319) 239-9677,RE/MAX,Houston,TX,3,35,14462569,TX870943,TX,4.4,95,A,realtor_scraper,2026-05-16T07:04:28.618556+00:00
Paul King,Paul,King,pking@hotmail.com,(662) 255-4917,Century 21,Boston,MA,23,28,6738277,MA838483,MA,4.5,74,A,realtor_scraper,2026-05-16T07:04:28.616493+00:00
Maria Gutierrez,Maria,Gutierrez,maria.gutierrez@gmail.com,(608) 848-1760,Century 21,Indianapolis,IN,5,6,1479174,IN270964,IN,4.5,70,B,realtor_scraper,2026-05-16T07:04:28.624059+00:00
Kenneth Ross,Kenneth,Ross,kenneth.ross@remax.net,(480) 256-7088,RE/MAX,Boise,ID,7,7,1745827,ID531227,ID,4.0,82,C,realtor_scraper,2026-05-16T07:04:28.627149+00:00
Janet Garcia,Janet,Garcia,garcia.janet@weichert.com,(860) 506-5508,Berkshire Hathaway,Indianapolis,IN,2,41,6991000,IN783342,IN,4.2,90,B,realtor_scraper,2026-05-16T07:04:28.625726+00:00
Jack Baker,Jack,Baker,jack50@century21.com,(815) 255-2775,Taylor Morrison,Orlando,FL,5,5,268204,FL788803,FL,4.9,74,A,realtor_scraper,2026-05-16T07:04:28.619253+00:00
Michelle Rodriguez,Michelle,Rodriguez,mrodriguez@coldwellbanker.com,(310) 551-3480,Realty One Group,Reno,NV,18,48,5153828,NV722049,NV,4.2,67,C,realtor_scraper,2026-05-16T07:04:28.626412+00:00
Gregory Collins,Gregory,Collins,gcollins@remax.net,(757) 686-3037,CalAtlantic Homes,Miami,FL,19,0,125377,FL112756,FL,0.0,62,A,realtor_scraper,2026-05-16T07:04:28.616569+00:00
Kevin Williams,Kevin,Williams,kevin.williams@homesmart.com,(843) 415-6522,HomeSmart,San Diego,CA,22,11,1485849,CA188602,CA,4.0,76,A,realtor_scraper,2026-05-16T07:04:28.616889+00:00
Gary Davis,Gary,Davis,garyd@sothebysrealty.com,(684) 354-6585,CalAtlantic Homes,Houston,TX,0,35,11438074,TX512426,TX,4.9,100,A,realtor_scraper,2026-05-16T07:04:28.620039+00:00
