full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Susan Sanders,Susan,Sanders,ssanders@realtor.com,(762) 552-9126,ERA,Las Vegas,NV,5,9,762860,NV988922,NV,4.6,83,A,realtor_scraper,2026-06-17T07:22:09.573674+00:00
Justin Gutierrez,Justin,Gutierrez,gutierrez.justin@yahoo.com,(225) 677-7209,CalAtlantic Homes,Boise,ID,5,2,3046,ID865559,ID,4.4,57,C,realtor_scraper,2026-06-17T07:22:09.775432+00:00
Nicholas Bennett,Nicholas,Bennett,nbennett@compass.com,(413) 559-4913,Tri Pointe Homes,San Antonio,TX,4,35,6198460,TX718936,TX,3.9,69,B,realtor_scraper,2026-06-17T07:22:09.672533+00:00
Dennis Johnson,Dennis,Johnson,dennis.johnson@berkshirehathawayhs.com,(228) 769-5332,Lennar,San Diego,CA,5,43,7149989,CA626166,CA,4.0,66,A,realtor_scraper,2026-06-17T07:22:09.667716+00:00
Anna Patel,Anna,Patel,anna.patel@sothebysrealty.com,(937) 794-7254,Weichert,Louisville,KY,4,18,10095619,KY515796,KY,4.8,70,C,realtor_scraper,2026-06-17T07:22:09.775813+00:00
Rachel Chavez,Rachel,Chavez,rachelc@weichert.com,(908) 961-7245,Weichert,Richmond,VA,18,34,3568579,VA756818,VA,4.9,60,C,realtor_scraper,2026-06-17T07:22:09.774556+00:00
Jerry Ortiz,Jerry,Ortiz,jerry7@realtor.com,(951) 903-3853,Compass,San Jose,CA,9,4,586970,CA591401,CA,5.0,88,B,realtor_scraper,2026-06-17T07:22:09.669559+00:00
Jeffrey Rogers,Jeffrey,Rogers,jrogers@coldwellbanker.com,(435) 730-1257,D.R. Horton,Boise,ID,1,12,668478,ID265223,ID,4.9,94,C,realtor_scraper,2026-06-17T07:22:09.866654+00:00
John Taylor,John,Taylor,john67@berkshirehathawayhs.com,(331) 218-8962,RE/MAX,Reno,NV,15,23,4973514,NV943468,NV,4.6,78,C,realtor_scraper,2026-06-17T07:22:09.774791+00:00
John Brown,John,Brown,john.brown@elliman.com,(323) 616-1726,Nest Seekers,Tampa,FL,2,44,12956851,FL226413,FL,3.6,71,A,realtor_scraper,2026-06-17T07:22:09.668273+00:00
Benjamin Parker,Benjamin,Parker,benjamin.parker@elliman.com,(786) 432-9088,Berkshire Hathaway,Phoenix,AZ,19,38,11885046,AZ513759,AZ,3.7,79,A,realtor_scraper,2026-06-17T07:22:09.570078+00:00
Gregory Ramos,Gregory,Ramos,ramos.gregory@weichert.com,(567) 620-7646,RE/MAX,Albuquerque,NM,1,36,5758346,NM738951,NM,4.2,84,C,realtor_scraper,2026-06-17T07:22:09.866725+00:00
Kenneth Green,Kenneth,Green,kennethg@coldwellbanker.com,(985) 997-8656,The Agency,Oklahoma City,OK,5,45,8951958,OK756437,OK,4.2,89,C,realtor_scraper,2026-06-17T07:22:09.775699+00:00
Steven Cox,Steven,Cox,stevenc@berkshirehathawayhs.com,(628) 926-7636,Keller Williams,Miami,FL,4,16,8869067,FL246344,FL,4.8,92,A,realtor_scraper,2026-06-17T07:22:09.667691+00:00
Benjamin Hall,Benjamin,Hall,hall.benjamin@hotmail.com,(956) 418-2329,Meritage Homes,Sacramento,CA,17,26,3088589,CA174370,CA,4.8,81,B,realtor_scraper,2026-06-17T07:22:09.671249+00:00
Daniel Hughes,Daniel,Hughes,daniel75@outlook.com,(364) 837-8954,United Real Estate,Los Angeles,CA,8,38,10800219,CA291471,CA,3.9,72,A,realtor_scraper,2026-06-17T07:22:09.573049+00:00
Amanda King,Amanda,King,aking@homesmart.com,(910) 833-5170,Coldwell Banker,Austin,TX,0,47,8938889,TX458856,TX,4.1,83,A,realtor_scraper,2026-06-17T07:22:09.668920+00:00
Maria Kelly,Maria,Kelly,maria82@homesmart.com,(701) 666-5792,HomeSmart,San Antonio,TX,4,19,3074498,TX822788,TX,4.0,61,B,realtor_scraper,2026-06-17T07:22:09.766897+00:00
Betty Morales,Betty,Morales,morales.betty@sothebysrealty.com,(303) 788-4791,Vylla Home,Jacksonville,FL,15,19,5378485,FL429169,FL,4.3,88,B,realtor_scraper,2026-06-17T07:22:09.671121+00:00
Stephen Kim,Stephen,Kim,stephenk@homesmart.com,(570) 224-9779,RE/MAX,Columbus,OH,21,34,7122122,OH374571,OH,4.6,90,B,realtor_scraper,2026-06-17T07:22:09.670493+00:00
