full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Patricia Castillo,Patricia,Castillo,patricia52@realtyonegroup.com,(603) 732-5810,Compass,Dallas-Fort Worth,TX,14,40,11608301,TX229523,TX,4.5,92,A,realtor_scraper,2026-05-18T07:04:41.560481+00:00
Lisa Thompson,Lisa,Thompson,lisa.thompson@kw.com,(727) 972-1265,Ryan Homes,Reno,NV,8,14,4423039,NV971099,NV,4.2,62,C,realtor_scraper,2026-05-18T07:04:41.567472+00:00
Barbara Gonzalez,Barbara,Gonzalez,barbara37@coldwellbanker.com,(734) 741-8910,CalAtlantic Homes,Chicago,IL,3,18,3236637,IL199081,IL,4.2,64,A,realtor_scraper,2026-05-18T07:04:41.561656+00:00
Deborah Miller,Deborah,Miller,deborahm@weichert.com,(716) 489-3559,The Agency,Colorado Springs,CO,17,17,8713578,CO919658,CO,4.3,71,C,realtor_scraper,2026-05-18T07:04:41.567309+00:00
Janet Wright,Janet,Wright,janet.wright@berkshirehathawayhs.com,(669) 230-6658,NVR,San Francisco,CA,3,32,9124829,CA653278,CA,4.8,85,A,realtor_scraper,2026-05-18T07:04:41.561959+00:00
Samantha Mendoza,Samantha,Mendoza,mendoza.samantha@berkshirehathawayhs.com,(619) 851-9235,RE/MAX,New Orleans,LA,3,33,3883021,LA474861,LA,4.3,64,C,realtor_scraper,2026-05-18T07:04:41.568909+00:00
Ronald Gonzalez,Ronald,Gonzalez,gonzalez.ronald@berkshirehathawayhs.com,(573) 413-9888,Coldwell Banker,Milwaukee,WI,4,23,9713685,WI523082,WI,4.6,74,C,realtor_scraper,2026-05-18T07:04:41.568534+00:00
Brandon Morgan,Brandon,Morgan,bmorgan@kw.com,(915) 360-8770,Douglas Elliman,Tampa,FL,14,28,3020097,FL745656,FL,4.7,68,A,realtor_scraper,2026-05-18T07:04:41.560127+00:00
Nicole Collins,Nicole,Collins,nicolec@coldwellbanker.com,(703) 867-8218,Tri Pointe Homes,Columbus,OH,5,14,812204,OH759390,OH,4.3,73,B,realtor_scraper,2026-05-18T07:04:41.565463+00:00
Pamela Lee,Pamela,Lee,plee@century21.com,(317) 419-6788,NVR,San Diego,CA,19,13,8110245,CA470813,CA,3.9,85,A,realtor_scraper,2026-05-18T07:04:41.559385+00:00
Nancy Bailey,Nancy,Bailey,nbailey@gmail.com,(320) 795-8193,Zillow Premier,Oklahoma City,OK,9,30,9412694,OK953388,OK,4.9,68,C,realtor_scraper,2026-05-18T07:04:41.568330+00:00
Barbara Reed,Barbara,Reed,barbara.reed@realtor.com,(915) 754-6556,Meritage Homes,Oklahoma City,OK,1,47,8269061,OK919059,OK,4.5,86,C,realtor_scraper,2026-05-18T07:04:41.569552+00:00
Richard Gutierrez,Richard,Gutierrez,richardg@gmail.com,(201) 257-3430,Keller Williams,Columbus,OH,8,29,3912303,OH481369,OH,4.0,66,B,realtor_scraper,2026-05-18T07:04:41.563430+00:00
Donna Hernandez,Donna,Hernandez,dhernandez@gmail.com,(646) 726-2480,Toll Brothers,Nashville,TN,6,42,6042042,TN694532,TN,5.0,88,A,realtor_scraper,2026-05-18T07:04:41.560329+00:00
Susan Bailey,Susan,Bailey,susanb@yahoo.com,(234) 888-6856,Douglas Elliman,San Diego,CA,3,30,14749346,CA150848,CA,4.7,100,A,realtor_scraper,2026-05-18T07:04:41.562001+00:00
Ronald Gutierrez,Ronald,Gutierrez,gutierrez.ronald@remax.net,(269) 359-4886,eXp Realty,Boston,MA,16,42,9967818,MA307713,MA,4.9,86,A,realtor_scraper,2026-05-18T07:04:41.560870+00:00
Thomas Stewart,Thomas,Stewart,stewart.thomas@gmail.com,(772) 328-7240,Redfin,Baltimore,MD,2,49,14288350,MD259363,MD,4.3,91,B,realtor_scraper,2026-05-18T07:04:41.566764+00:00
Joseph Long,Joseph,Long,long.joseph@kw.com,(337) 470-2014,Compass,Riverside,CA,5,38,4680853,CA768286,CA,3.8,60,B,realtor_scraper,2026-05-18T07:04:41.565249+00:00
Andrew Torres,Andrew,Torres,andrewt@remax.net,(715) 305-5077,Compass,Reno,NV,24,45,2290235,NV649911,NV,4.4,88,C,realtor_scraper,2026-05-18T07:04:41.567179+00:00
Diane Howard,Diane,Howard,diane.howard@exprealty.com,(959) 918-3720,Redfin,Baton Rouge,LA,14,17,1639565,LA846095,LA,4.1,66,C,realtor_scraper,2026-05-18T07:04:41.568051+00:00
Anna Adams,Anna,Adams,adams.anna@yahoo.com,(213) 358-2738,Nest Seekers,Milwaukee,WI,0,48,10959121,WI902775,WI,4.5,72,C,realtor_scraper,2026-05-18T07:04:41.569466+00:00
Catherine Jones,Catherine,Jones,catherine2@elliman.com,(274) 327-6567,Redfin,Orlando,FL,2,35,10701408,FL785450,FL,4.7,83,A,realtor_scraper,2026-05-18T07:04:41.562811+00:00
Kimberly Mitchell,Kimberly,Mitchell,kmitchell@berkshirehathawayhs.com,(608) 389-8755,LGI Homes,Virginia Beach,VA,2,4,916564,VA789810,VA,4.4,86,C,realtor_scraper,2026-05-18T07:04:41.569293+00:00
Matthew Anderson,Matthew,Anderson,matthewa@exprealty.com,(682) 856-4194,eXp Realty,Indianapolis,IN,6,34,9595926,IN322081,IN,5.0,75,B,realtor_scraper,2026-05-18T07:04:41.563842+00:00
Ryan Collins,Ryan,Collins,collins.ryan@outlook.com,(731) 858-9723,Douglas Elliman,Tampa,FL,20,11,1226054,FL603330,FL,4.3,88,A,realtor_scraper,2026-05-18T07:04:41.560814+00:00
Richard Richardson,Richard,Richardson,richard.richardson@berkshirehathawayhs.com,(802) 831-4022,D.R. Horton,Chicago,IL,5,36,4519923,IL777217,IL,3.8,88,A,realtor_scraper,2026-05-18T07:04:41.561867+00:00
Sarah Wood,Sarah,Wood,sarahw@compass.com,(706) 834-2277,RE/MAX,Kansas City,MO,2,27,4976472,MO493716,MO,4.0,80,B,realtor_scraper,2026-05-18T07:04:41.566372+00:00
Gary Anderson,Gary,Anderson,garya@berkshirehathawayhs.com,(754) 296-5031,Taylor Morrison,Jacksonville,FL,0,16,8962859,FL220218,FL,4.2,62,B,realtor_scraper,2026-05-18T07:04:41.566233+00:00
Rebecca Richardson,Rebecca,Richardson,rebecca.richardson@berkshirehathawayhs.com,(737) 635-7364,Century 21,Charlotte,NC,2,40,9589672,NC235472,NC,3.6,84,A,realtor_scraper,2026-05-18T07:04:41.562195+00:00
Margaret Cruz,Margaret,Cruz,margaret.cruz@century21.com,(779) 817-8885,KB Home,Boston,MA,2,19,5642313,MA388423,MA,4.1,73,A,realtor_scraper,2026-05-18T07:04:41.562775+00:00
Kevin Phillips,Kevin,Phillips,kevin54@yahoo.com,(209) 597-3029,KB Home,Columbus,OH,10,24,13433650,OH485721,OH,3.8,90,B,realtor_scraper,2026-05-18T07:04:41.564137+00:00
Janet Wood,Janet,Wood,janet.wood@redfin.com,(470) 940-4648,LGI Homes,Tucson,AZ,4,35,11316576,AZ957587,AZ,3.7,100,C,realtor_scraper,2026-05-18T07:04:41.568618+00:00
