full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Madison Carter,Madison,Carter,mcarter@sothebysrealty.com,(970) 880-6628,Real Living,Paterson,NJ,13,26,9773790,NJ984684,NJ,4.7,98,B,realtor_scraper,2026-04-09T06:20:53.241301+00:00
Abigail Jones,Abigail,Jones,abigailjones@zillow.com,(859) 371-5130,Intero Real Estate,Pueblo,CO,2,6,1559910,CO234311,CO,3.5,70,C,realtor_scraper,2026-04-09T06:20:53.243474+00:00
Jessica Patterson,Jessica,Patterson,jessicap@zillow.com,(862) 897-5934,Pulte Homes,Arlington,TX,14,32,12817120,TX448416,TX,4.7,100,A,realtor_scraper,2026-04-09T06:20:53.141420+00:00
Logan Medina,Logan,Medina,lmedina@remax.net,(253) 193-9125,Village Real Estate,Cleveland,OH,18,18,5462586,OH327799,OH,4.0,100,A,realtor_scraper,2026-04-09T06:20:53.142912+00:00
George Stone,George,Stone,georgestone@exp.com,(220) 550-3772,Purplebricks,Des Moines,IA,5,20,6525980,IA83203,IA,3.9,88,B,realtor_scraper,2026-04-09T06:20:53.240508+00:00
Roger Washington,Roger,Washington,roger.washington@realtyonegroup.com,(319) 398-6783,Marcus & Millichap,Hollywood,FL,0,7,3203074,FL929891,FL,4.9,70,B,realtor_scraper,2026-04-09T06:20:53.239458+00:00
Carol Wright,Carol,Wright,wrightcarol@yahoo.com,(302) 300-2326,Realty ONE Group,Clovis,CA,3,12,3887856,CA421313,CA,3.2,78,C,realtor_scraper,2026-04-09T06:20:53.438714+00:00
Pamela Bailey,Pamela,Bailey,pamelab@realtyonegroup.com,(445) 459-7021,Intero Real Estate,Provo,UT,1,4,1842656,UT788166,UT,4.6,66,C,realtor_scraper,2026-04-09T06:20:53.243085+00:00
Sophia Castillo,Sophia,Castillo,sophiacastillo@bhhs.com,(369) 348-7159,eXp Realty,Akron,OH,4,6,2877720,OH325432,OH,4.0,77,B,realtor_scraper,2026-04-09T06:20:53.240874+00:00
Ann Powell,Ann,Powell,ann.powell@kw.com,(657) 269-7811,Purplebricks,Toledo,OH,13,14,7792750,OH642802,OH,3.7,99,A,realtor_scraper,2026-04-09T06:20:53.138827+00:00
Mary Turner,Mary,Turner,mary.turner@nextdoor.com,(616) 367-4293,Zillow Premier Agent,Huntsville,AL,2,2,946990,AL295147,AL,4.9,69,B,realtor_scraper,2026-04-09T06:20:53.239529+00:00
Ashley Fox,Ashley,Fox,ashley.fox@outlook.com,(734) 772-9572,Realty ONE Group,Gilbert,AZ,7,10,5216850,AZ312204,AZ,4.7,89,A,realtor_scraper,2026-04-09T06:20:53.141723+00:00
Ethan Edwards,Ethan,Edwards,ethan.edwards@redfin.com,(571) 990-3719,Keller Williams,Lewisville,TX,0,10,2265530,TX112038,TX,3.1,70,C,realtor_scraper,2026-04-09T06:20:53.340649+00:00
Jacqueline Green,Jacqueline,Green,jacqueline.green@bhhs.com,(513) 299-1515,Taylor Morrison,Jersey City,NJ,9,18,10857834,NJ963275,NJ,4.3,98,A,realtor_scraper,2026-04-09T06:20:53.141520+00:00
Nathan Cooper,Nathan,Cooper,coopernathan@gmail.com,(618) 282-5642,John L. Scott Real Estate,North Las Vegas,NV,13,10,4555030,NV463126,NV,5.0,95,A,realtor_scraper,2026-04-09T06:20:53.142002+00:00
Christine Wagner,Christine,Wagner,cwagner@realtor.com,(786) 993-9793,HomeSmart,Paterson,NJ,2,3,1185273,NJ247999,NJ,3.4,70,B,realtor_scraper,2026-04-09T06:20:53.241371+00:00
Tyler Ross,Tyler,Ross,rosstyler@remax.net,(704) 277-3143,Zillow Premier Agent,Pasadena,TX,1,8,1659544,TX720866,TX,3.4,73,B,realtor_scraper,2026-04-09T06:20:53.242090+00:00
Edward Barnes,Edward,Barnes,edwardbarnes@zillow.com,(406) 882-1603,Redfin Partner,Evansville,IN,6,26,16864874,IN913832,IN,4.2,87,C,realtor_scraper,2026-04-09T06:20:53.340158+00:00
Nathan Soto,Nathan,Soto,nathan.soto@agent.com,(251) 721-9086,Beazer Homes,Colorado Springs,CO,11,20,7440020,CO442563,CO,3.7,100,A,realtor_scraper,2026-04-09T06:20:53.139609+00:00
Emma Coleman,Emma,Coleman,colemanemma@broker.com,(434) 274-2953,ERA Real Estate,Wichita,KS,7,15,9816705,KS493503,KS,4.8,94,A,realtor_scraper,2026-04-09T06:20:53.142024+00:00
Evelyn Fernandez,Evelyn,Fernandez,efernandez@remax.net,(862) 475-4346,KB Home,Evansville,IN,1,9,3370266,IN709683,IN,3.7,71,C,realtor_scraper,2026-04-09T06:20:53.243177+00:00
