full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Nathan Smith,Nathan,Smith,nathan.smith@sothebysrealty.com,(475) 986-2845,Real Living,Spokane,WA,8,11,4136759,WA981691,WA,4.0,90,B,realtor_scraper,2026-08-06T02:00:13.588319+00:00
Martha Hunt,Martha,Hunt,marthahunt@realtyonegroup.com,(919) 633-3613,Trulia,Lancaster,CA,10,13,8262553,CA34218,CA,3.8,96,B,realtor_scraper,2026-08-06T02:00:13.580868+00:00
Jeffrey Long,Jeffrey,Long,jlong@homes.com,(931) 375-2175,NextHome,Vallejo,CA,5,16,8029568,CA838906,CA,4.7,88,B,realtor_scraper,2026-08-06T02:00:13.573491+00:00
Kathryn Gonzalez,Kathryn,Gonzalez,kathryn.gonzalez@exp.com,(646) 375-9894,Pulte Homes,Corpus Christi,TX,6,25,15465050,TX406265,TX,3.3,92,A,realtor_scraper,2026-08-06T02:00:13.571355+00:00
Stephen Baker,Stephen,Baker,stephenb@realtor.com,(916) 134-2261,David Weekley Homes,Pomona,CA,4,20,5595240,CA94273,CA,3.8,86,B,realtor_scraper,2026-08-06T02:00:13.585928+00:00
Lisa Martin,Lisa,Martin,lisa.martin@hotmail.com,(310) 368-1740,Sotheby's International Realty,Flint,MI,3,16,9504336,MI535011,MI,3.2,84,B,realtor_scraper,2026-08-06T02:00:13.587803+00:00
Corey Ferguson,Corey,Ferguson,cferguson@coldwellbanker.com,(517) 317-3803,Beazer Homes,Portland,OR,11,30,15630090,OR425629,OR,4.2,100,A,realtor_scraper,2026-08-06T02:00:13.560190+00:00
Lisa McDonald,Lisa,McDonald,lisamcdonald@broker.com,(915) 677-2328,Lyon Real Estate,Lancaster,CA,0,1,320593,CA996261,CA,4.2,64,B,realtor_scraper,2026-08-06T02:00:13.572744+00:00
Natalie Johnson,Natalie,Johnson,johnsonnatalie@bhhs.com,(316) 905-2104,Redfin,Vallejo,CA,2,4,1060288,CA321635,CA,4.3,71,B,realtor_scraper,2026-08-06T02:00:13.577990+00:00
Anna Moreno,Anna,Moreno,amoreno@outlook.com,(315) 157-8319,Century 21,Rochester,NY,9,20,6741300,NY579219,NY,3.2,96,B,realtor_scraper,2026-08-06T02:00:13.577603+00:00
Judy Cox,Judy,Cox,coxjudy@icloud.com,(631) 746-2018,Better Homes and Gardens Real Estate,Winston-Salem,NC,6,28,15153852,NC864188,NC,4.2,90,B,realtor_scraper,2026-08-06T02:00:13.585906+00:00
Barbara Kelley,Barbara,Kelley,barbara.kelley@realtor.com,(530) 838-2144,Better Homes and Gardens Real Estate,Aurora,CO,8,10,6828500,CO496192,CO,4.5,91,A,realtor_scraper,2026-08-06T02:00:13.570849+00:00
Sandra Perry,Sandra,Perry,sandra.perry@realty.com,(551) 941-6638,Realty ONE Group,Odessa,TX,0,10,3250720,TX285566,TX,3.9,70,C,realtor_scraper,2026-08-06T02:00:13.592404+00:00
Zachary Wallace,Zachary,Wallace,zwallace@realtyonegroup.com,(945) 187-5831,Century 21,Hesperia,CA,7,32,14941280,CA925799,CA,4.6,89,C,realtor_scraper,2026-08-06T02:00:13.590868+00:00
Terry Ryan,Terry,Ryan,terry.ryan@remax.net,(940) 880-8032,Baird & Warner,Colorado Springs,CO,9,18,11750850,CO789713,CO,3.0,98,A,realtor_scraper,2026-08-06T02:00:13.559593+00:00
Diana Perry,Diana,Perry,dianaperry@trulia.com,(304) 516-5815,Pulte Homes,Greensboro,NC,5,19,9605849,NC357483,NC,4.2,90,A,realtor_scraper,2026-08-06T02:00:13.559414+00:00
Betty Medina,Betty,Medina,bettymedina@homes.com,(901) 671-4122,Real Living,Laredo,TX,6,8,4470152,TX911430,TX,3.2,85,A,realtor_scraper,2026-08-06T02:00:13.566983+00:00
Carol Young,Carol,Young,cyoung@sothebysrealty.com,(815) 900-8380,Ryan Homes,Plano,TX,7,12,4777680,TX572207,TX,3.3,91,A,realtor_scraper,2026-08-06T02:00:13.561458+00:00
Douglas Mendoza,Douglas,Mendoza,dmendoza@icloud.com,(812) 496-6217,Howard Hanna Real Estate,Salt Lake City,UT,2,3,930417,UT810214,UT,3.6,70,B,realtor_scraper,2026-08-06T02:00:13.586964+00:00
Emma Hill,Emma,Hill,ehill@outlook.com,(203) 777-1270,Pulte Homes,Round Rock,TX,2,6,2592678,TX248004,TX,4.0,70,C,realtor_scraper,2026-08-06T02:00:13.590842+00:00
Juan Thomas,Juan,Thomas,juanthomas@broker.com,(339) 633-2693,Taylor Morrison,Denton,TX,2,4,1091248,TX474451,TX,3.2,68,C,realtor_scraper,2026-08-06T02:00:13.588985+00:00
Dylan Watson,Dylan,Watson,dwatson@icloud.com,(838) 737-7819,United Real Estate,Columbia,SC,4,11,5213098,SC447193,SC,3.2,82,B,realtor_scraper,2026-08-06T02:00:13.572758+00:00
