full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Carolyn Castillo,Carolyn,Castillo,castillo.carolyn@elliman.com,(850) 630-3144,CalAtlantic Homes,New York,NY,5,46,12533161,NY574753,NY,3.5,93,A,realtor_scraper,2026-06-06T07:09:23.171567+00:00
Jessica Kelly,Jessica,Kelly,jessicak@berkshirehathawayhs.com,(843) 994-1588,Ryan Homes,Salt Lake City,UT,2,42,2483663,UT737293,UT,4.9,60,B,realtor_scraper,2026-06-06T07:09:23.370053+00:00
Paul Davis,Paul,Davis,pdavis@realtor.com,(414) 372-1931,LGI Homes,San Francisco,CA,19,49,11223670,CA438090,CA,4.6,80,A,realtor_scraper,2026-06-06T07:09:23.072502+00:00
James Patel,James,Patel,jpatel@kw.com,(415) 603-1931,Century Communities,Minneapolis,MN,6,13,6855636,MN813389,MN,4.8,83,B,realtor_scraper,2026-06-06T07:09:23.270475+00:00
Richard Moore,Richard,Moore,richard.moore@homesmart.com,(309) 344-4785,Vylla Home,Tampa,FL,5,10,1760842,FL581224,FL,4.2,84,A,realtor_scraper,2026-06-06T07:09:23.171234+00:00
Ronald Mendoza,Ronald,Mendoza,ronald.mendoza@weichert.com,(231) 519-7203,Pulte Homes,Albuquerque,NM,5,17,2460592,NM506847,NM,5.0,91,C,realtor_scraper,2026-06-06T07:09:23.468638+00:00
Michelle Hughes,Michelle,Hughes,michelleh@century21.com,(970) 937-4441,Weichert,Jacksonville,FL,4,48,4119676,FL518392,FL,4.2,80,B,realtor_scraper,2026-06-06T07:09:23.368117+00:00
Scott Green,Scott,Green,sgreen@berkshirehathawayhs.com,(317) 908-5374,Lennar,Seattle,WA,4,22,10975098,WA298570,WA,4.4,89,A,realtor_scraper,2026-06-06T07:09:23.171340+00:00
Jason Taylor,Jason,Taylor,taylor.jason@redfin.com,(870) 507-2786,Zillow Premier,Phoenix,AZ,23,41,14757080,AZ826526,AZ,4.1,94,A,realtor_scraper,2026-06-06T07:09:23.167601+00:00
Rebecca Stewart,Rebecca,Stewart,rebecca45@gmail.com,(928) 689-7758,Century 21,Memphis,TN,3,4,497027,TN201015,TN,3.8,67,C,realtor_scraper,2026-06-06T07:09:23.468683+00:00
Emma Green,Emma,Green,emma58@outlook.com,(734) 545-3263,Meritage Homes,Memphis,TN,11,20,6185618,TN599811,TN,3.8,62,C,realtor_scraper,2026-06-06T07:09:23.371387+00:00
Cynthia White,Cynthia,White,cynthia23@berkshirehathawayhs.com,(434) 446-2514,Weichert,Raleigh,NC,9,22,6079985,NC912579,NC,4.5,85,B,realtor_scraper,2026-06-06T07:09:23.271309+00:00
Samuel Gray,Samuel,Gray,samuelg@gmail.com,(805) 379-5228,Keller Williams,Memphis,TN,24,33,14155612,TN366185,TN,4.1,72,C,realtor_scraper,2026-06-06T07:09:23.371932+00:00
Brenda Peterson,Brenda,Peterson,peterson.brenda@elliman.com,(707) 641-9621,ERA,San Diego,CA,14,34,4257387,CA287782,CA,4.9,61,A,realtor_scraper,2026-06-06T07:09:23.167699+00:00
Joseph Miller,Joseph,Miller,miller.joseph@sothebysrealty.com,(917) 299-9442,Berkshire Hathaway,Louisville,KY,4,4,298386,KY479708,KY,3.6,63,C,realtor_scraper,2026-06-06T07:09:23.468291+00:00
Gregory Phillips,Gregory,Phillips,gregoryp@berkshirehathawayhs.com,(215) 212-8576,United Real Estate,San Francisco,CA,4,20,12807820,CA634363,CA,4.6,89,A,realtor_scraper,2026-06-06T07:09:23.170779+00:00
Sandra Castillo,Sandra,Castillo,sandrac@realtyonegroup.com,(859) 332-6431,ERA,Cincinnati,OH,9,15,12931157,OH297591,OH,4.4,89,B,realtor_scraper,2026-06-06T07:09:23.367498+00:00
Edward Jones,Edward,Jones,edward.jones@century21.com,(951) 388-3655,M/I Homes,Indianapolis,IN,2,40,1709320,IN596956,IN,4.7,67,B,realtor_scraper,2026-06-06T07:09:23.370313+00:00
Donald Price,Donald,Price,price.donald@yahoo.com,(312) 842-1022,Keller Williams,Atlanta,GA,1,12,9999965,GA821465,GA,4.4,88,A,realtor_scraper,2026-06-06T07:09:23.267759+00:00
Emma Wilson,Emma,Wilson,wilson.emma@hotmail.com,(409) 784-4251,D.R. Horton,Raleigh,NC,2,7,1756348,NC356817,NC,4.9,89,B,realtor_scraper,2026-06-06T07:09:23.370096+00:00
Jeffrey Campbell,Jeffrey,Campbell,jeffreyc@redfin.com,(865) 441-2366,D.R. Horton,Raleigh,NC,3,15,1185743,NC674485,NC,4.9,73,B,realtor_scraper,2026-06-06T07:09:23.368087+00:00
Laura Alvarez,Laura,Alvarez,lauraa@exprealty.com,(248) 622-4076,NVR,Tampa,FL,24,37,9023050,FL757575,FL,3.6,66,A,realtor_scraper,2026-06-06T07:09:23.169417+00:00
Jacob Peterson,Jacob,Peterson,jacob.peterson@compass.com,(616) 860-5821,LGI Homes,Philadelphia,PA,0,2,385998,PA418939,PA,4.2,71,A,realtor_scraper,2026-06-06T07:09:23.172166+00:00
Matthew Hernandez,Matthew,Hernandez,matthew.hernandez@weichert.com,(724) 929-8722,Nest Seekers,Reno,NV,25,50,7001553,NV285914,NV,4.5,62,C,realtor_scraper,2026-06-06T07:09:23.468236+00:00
Kenneth Cruz,Kenneth,Cruz,kenneth82@homesmart.com,(847) 812-3504,Ryan Homes,Memphis,TN,1,17,10270559,TN181204,TN,3.7,92,C,realtor_scraper,2026-06-06T07:09:23.469602+00:00
Katherine Ruiz,Katherine,Ruiz,ruiz.katherine@berkshirehathawayhs.com,(920) 636-3830,Beazer Homes,Cincinnati,OH,14,49,6296642,OH626943,OH,4.7,66,B,realtor_scraper,2026-06-06T07:09:23.269528+00:00
Donna Lopez,Donna,Lopez,dlopez@exprealty.com,(947) 623-5597,Keller Williams,Orlando,FL,20,7,1237890,FL681668,FL,4.7,82,A,realtor_scraper,2026-06-06T07:09:23.168893+00:00
Joshua Thomas,Joshua,Thomas,thomas.joshua@yahoo.com,(660) 755-2196,Meritage Homes,Philadelphia,PA,21,36,2616337,PA369262,PA,3.6,66,A,realtor_scraper,2026-06-06T07:09:23.072718+00:00
William Thompson,William,Thompson,william.thompson@homesmart.com,(775) 660-2549,Pulte Homes,Detroit,MI,6,7,518692,MI306025,MI,4.3,70,B,realtor_scraper,2026-06-06T07:09:23.269656+00:00
Thomas Allen,Thomas,Allen,allen.thomas@hotmail.com,(404) 834-8078,NVR,Houston,TX,23,40,11120610,TX332523,TX,4.9,92,A,realtor_scraper,2026-06-06T07:09:23.072980+00:00
Robert Bennett,Robert,Bennett,rbennett@hotmail.com,(661) 677-3990,Berkshire Hathaway,Dallas-Fort Worth,TX,20,11,1819283,TX516181,TX,3.7,92,A,realtor_scraper,2026-06-06T07:09:23.167959+00:00
Jonathan Price,Jonathan,Price,jonathan38@coldwellbanker.com,(975) 299-2112,NVR,Los Angeles,CA,15,44,9572434,CA742347,CA,4.7,79,A,realtor_scraper,2026-06-06T07:09:23.168021+00:00
Katherine Martinez,Katherine,Martinez,martinez.katherine@redfin.com,(442) 730-5983,CalAtlantic Homes,Memphis,TN,19,7,1322965,TN530632,TN,4.4,93,C,realtor_scraper,2026-06-06T07:09:23.372009+00:00
Amanda Young,Amanda,Young,ayoung@yahoo.com,(540) 338-4082,KB Home,Salt Lake City,UT,20,16,14961858,UT239464,UT,4.5,71,B,realtor_scraper,2026-06-06T07:09:23.269983+00:00
Amanda Cruz,Amanda,Cruz,cruz.amanda@sothebysrealty.com,(415) 908-7678,United Real Estate,Miami,FL,23,42,7623362,FL737953,FL,4.4,85,A,realtor_scraper,2026-06-06T07:09:23.072753+00:00
Cynthia Phillips,Cynthia,Phillips,cynthia37@century21.com,(239) 320-8664,Berkshire Hathaway,Colorado Springs,CO,12,42,11868187,CO890552,CO,4.0,99,C,realtor_scraper,2026-06-06T07:09:23.467423+00:00
Samantha James,Samantha,James,samantha92@century21.com,(763) 924-1654,Redfin,Cincinnati,OH,16,18,10588675,OH993404,OH,3.8,78,B,realtor_scraper,2026-06-06T07:09:23.270955+00:00
Dorothy Hall,Dorothy,Hall,dorothy.hall@realtyonegroup.com,(434) 484-1054,Douglas Elliman,Raleigh,NC,4,22,8815233,NC503478,NC,4.1,65,B,realtor_scraper,2026-06-06T07:09:23.368201+00:00
Samuel Perez,Samuel,Perez,samuelp@outlook.com,(617) 304-7416,Toll Brothers,Richmond,VA,6,13,3065567,VA292857,VA,4.5,83,C,realtor_scraper,2026-06-06T07:09:23.371814+00:00
Mark Robinson,Mark,Robinson,mark.robinson@realtyonegroup.com,(626) 203-5661,NVR,San Jose,CA,4,15,2500988,CA786309,CA,4.1,61,B,realtor_scraper,2026-06-06T07:09:23.368276+00:00
Ronald Jackson,Ronald,Jackson,ronald.jackson@realtyonegroup.com,(202) 866-4643,Compass,Charlotte,NC,24,16,11747309,NC248511,NC,4.5,83,A,realtor_scraper,2026-06-06T07:09:23.169514+00:00
Aaron Price,Aaron,Price,aaronp@century21.com,(989) 371-3236,Weichert,Portland,OR,2,45,9966496,OR764263,OR,3.6,60,B,realtor_scraper,2026-06-06T07:09:23.370015+00:00
Donald Sanchez,Donald,Sanchez,donald15@homesmart.com,(317) 792-2796,Nest Seekers,Baltimore,MD,24,42,13692094,MD484621,MD,4.4,85,B,realtor_scraper,2026-06-06T07:09:23.270279+00:00
Donald Walker,Donald,Walker,donald.walker@yahoo.com,(520) 858-7866,Beazer Homes,San Diego,CA,1,32,7514794,CA523054,CA,3.6,95,A,realtor_scraper,2026-06-06T07:09:23.268300+00:00
Nicholas Carter,Nicholas,Carter,nicholasc@kw.com,(615) 413-5951,Beazer Homes,San Jose,CA,21,0,189625,CA863580,CA,0.0,60,B,realtor_scraper,2026-06-06T07:09:23.270433+00:00
Dorothy Wilson,Dorothy,Wilson,dorothy36@coldwellbanker.com,(747) 435-4768,Tri Pointe Homes,Reno,NV,20,48,14569961,NV645745,NV,4.0,100,C,realtor_scraper,2026-06-06T07:09:23.371779+00:00
Angela Lewis,Angela,Lewis,alewis@hotmail.com,(843) 559-8529,Vylla Home,Houston,TX,17,27,7715241,TX378360,TX,3.6,78,A,realtor_scraper,2026-06-06T07:09:23.169991+00:00
Dennis Evans,Dennis,Evans,evans.dennis@remax.net,(412) 236-3260,Beazer Homes,Memphis,TN,6,31,4466952,TN474894,TN,4.1,93,C,realtor_scraper,2026-06-06T07:09:23.372024+00:00
Michelle Williams,Michelle,Williams,michellew@weichert.com,(502) 343-3979,NVR,Orlando,FL,0,33,11890604,FL709899,FL,4.1,76,A,realtor_scraper,2026-06-06T07:09:23.267876+00:00
Laura Cruz,Laura,Cruz,laurac@realtor.com,(256) 389-4705,The Agency,Albuquerque,NM,3,19,13547625,NM386592,NM,4.3,78,C,realtor_scraper,2026-06-06T07:09:23.468365+00:00
Gary Morales,Gary,Morales,gary.morales@gmail.com,(858) 244-4288,ERA,Salt Lake City,UT,3,30,5526807,UT132092,UT,5.0,64,B,realtor_scraper,2026-06-06T07:09:23.369203+00:00
Andrew Hughes,Andrew,Hughes,hughes.andrew@realtyonegroup.com,(234) 438-5814,RE/MAX,Detroit,MI,24,22,7797341,MI945145,MI,4.9,82,B,realtor_scraper,2026-06-06T07:09:23.271224+00:00
Debra Alvarez,Debra,Alvarez,debraa@compass.com,(940) 606-7202,Douglas Elliman,Los Angeles,CA,9,10,958853,CA625396,CA,3.5,90,A,realtor_scraper,2026-06-06T07:09:23.169222+00:00
Catherine Wright,Catherine,Wright,catherine.wright@hotmail.com,(480) 894-9706,Better Homes & Gardens,Minneapolis,MN,3,11,1537901,MN258977,MN,4.6,93,B,realtor_scraper,2026-06-06T07:09:23.368813+00:00
Kimberly Watson,Kimberly,Watson,kwatson@yahoo.com,(501) 826-4919,LGI Homes,Albuquerque,NM,16,17,11974385,NM540582,NM,4.3,78,C,realtor_scraper,2026-06-06T07:09:23.371831+00:00
Melissa Moore,Melissa,Moore,melissa44@remax.net,(505) 259-9895,Meritage Homes,Orlando,FL,1,3,188127,FL937090,FL,3.6,67,A,realtor_scraper,2026-06-06T07:09:23.268383+00:00
Helen Wilson,Helen,Wilson,wilson.helen@elliman.com,(572) 854-5760,KB Home,Reno,NV,15,42,4077813,NV745369,NV,4.6,91,C,realtor_scraper,2026-06-06T07:09:23.468023+00:00
Betty Turner,Betty,Turner,betty77@realtyonegroup.com,(858) 397-3153,Keller Williams,San Francisco,CA,25,32,1933022,CA187567,CA,4.1,84,A,realtor_scraper,2026-06-06T07:09:23.169976+00:00
Nicole Lewis,Nicole,Lewis,nicolel@outlook.com,(502) 429-2179,HomeSmart,Tampa,FL,19,42,3309383,FL768881,FL,4.1,87,A,realtor_scraper,2026-06-06T07:09:23.168435+00:00
Joshua Roberts,Joshua,Roberts,roberts.joshua@kw.com,(910) 681-8699,The Agency,Kansas City,MO,5,14,3084231,MO965759,MO,3.9,61,B,realtor_scraper,2026-06-06T07:09:23.369082+00:00
Kathleen Phillips,Kathleen,Phillips,kathleen62@sothebysrealty.com,(530) 284-8559,Meritage Homes,Memphis,TN,1,15,2496249,TN892900,TN,4.1,88,C,realtor_scraper,2026-06-06T07:09:23.470024+00:00
Mary Peterson,Mary,Peterson,mary.peterson@sothebysrealty.com,(817) 976-6632,NVR,Oklahoma City,OK,23,50,7869581,OK915712,OK,4.9,78,C,realtor_scraper,2026-06-06T07:09:23.468143+00:00
Anthony Johnson,Anthony,Johnson,ajohnson@redfin.com,(334) 451-7158,Keller Williams,St. Louis,MO,16,13,665540,MO913433,MO,4.6,86,B,realtor_scraper,2026-06-06T07:09:23.367842+00:00
Katherine Flores,Katherine,Flores,katherine.flores@realtor.com,(805) 536-7911,HomeSmart,Raleigh,NC,24,7,1632981,NC994458,NC,4.1,67,B,realtor_scraper,2026-06-06T07:09:23.269064+00:00
Tyler Adams,Tyler,Adams,tyler88@elliman.com,(475) 838-8113,LGI Homes,Houston,TX,25,14,917688,TX565400,TX,3.6,94,A,realtor_scraper,2026-06-06T07:09:23.168086+00:00
Stephen Perez,Stephen,Perez,stephen.perez@exprealty.com,(629) 808-1108,United Real Estate,Orlando,FL,19,17,9695637,FL966061,FL,3.9,60,A,realtor_scraper,2026-06-06T07:09:23.169960+00:00
William Watson,William,Watson,watson.william@weichert.com,(570) 201-5224,Pulte Homes,Dallas-Fort Worth,TX,18,42,13917277,TX566576,TX,4.9,82,A,realtor_scraper,2026-06-06T07:09:23.073180+00:00
Jerry Morales,Jerry,Morales,jerrym@yahoo.com,(706) 548-3212,Keller Williams,Minneapolis,MN,2,27,12292111,MN401248,MN,3.8,93,B,realtor_scraper,2026-06-06T07:09:23.370850+00:00
Raymond Perez,Raymond,Perez,raymond98@sothebysrealty.com,(860) 661-8373,Beazer Homes,Baltimore,MD,23,11,3335396,MD790728,MD,4.4,65,B,realtor_scraper,2026-06-06T07:09:23.270985+00:00
Sandra Morales,Sandra,Morales,morales.sandra@gmail.com,(704) 682-5643,Coldwell Banker,Sacramento,CA,18,37,1987932,CA549901,CA,4.1,79,B,realtor_scraper,2026-06-06T07:09:23.269366+00:00
Brian Mitchell,Brian,Mitchell,brian.mitchell@kw.com,(573) 509-4660,RE/MAX,San Antonio,TX,13,14,6085348,TX561833,TX,4.7,60,B,realtor_scraper,2026-06-06T07:09:23.271294+00:00
Alexander Thompson,Alexander,Thompson,thompson.alexander@yahoo.com,(480) 276-9793,Berkshire Hathaway,Orlando,FL,0,42,3428048,FL767944,FL,4.7,92,A,realtor_scraper,2026-06-06T07:09:23.267893+00:00
Emily Roberts,Emily,Roberts,emily64@exprealty.com,(763) 870-6858,ERA,Denver,CO,0,47,13216375,CO796224,CO,4.6,98,A,realtor_scraper,2026-06-06T07:09:23.171843+00:00
Karen Johnson,Karen,Johnson,karen.johnson@weichert.com,(801) 536-6408,eXp Realty,New York,NY,24,16,10554488,NY770846,NY,4.9,100,A,realtor_scraper,2026-06-06T07:09:23.169008+00:00
Kathleen Murphy,Kathleen,Murphy,kmurphy@homesmart.com,(402) 213-2716,Century Communities,Houston,TX,25,6,1226211,TX457502,TX,4.9,86,A,realtor_scraper,2026-06-06T07:09:23.168936+00:00
Patrick Lewis,Patrick,Lewis,patrick42@compass.com,(614) 998-2602,Zillow Premier,San Antonio,TX,2,28,8107131,TX444831,TX,3.6,65,B,realtor_scraper,2026-06-06T07:09:23.369847+00:00
Benjamin Thomas,Benjamin,Thomas,bthomas@exprealty.com,(770) 937-8961,KB Home,Boise,ID,5,27,14294847,ID392097,ID,4.8,91,C,realtor_scraper,2026-06-06T07:09:23.468882+00:00
Kenneth Ortiz,Kenneth,Ortiz,kenneth.ortiz@elliman.com,(386) 542-9274,NVR,Boise,ID,13,49,9366715,ID327803,ID,4.2,90,C,realtor_scraper,2026-06-06T07:09:23.371516+00:00
Janet Peterson,Janet,Peterson,peterson.janet@elliman.com,(503) 757-9263,M/I Homes,Jacksonville,FL,20,20,9954034,FL980527,FL,3.9,83,B,realtor_scraper,2026-06-06T07:09:23.271079+00:00
Ronald Turner,Ronald,Turner,turner.ronald@kw.com,(616) 685-4388,Berkshire Hathaway,St. Louis,MO,1,31,13857359,MO265574,MO,3.9,87,B,realtor_scraper,2026-06-06T07:09:23.369949+00:00
Jeffrey Scott,Jeffrey,Scott,jeffrey.scott@weichert.com,(619) 576-9884,Vylla Home,Baltimore,MD,1,25,10729442,MD405091,MD,4.3,84,B,realtor_scraper,2026-06-06T07:09:23.370478+00:00
Justin Mendoza,Justin,Mendoza,justin40@sothebysrealty.com,(561) 645-5591,CalAtlantic Homes,Atlanta,GA,2,23,7408740,GA352018,GA,4.7,84,A,realtor_scraper,2026-06-06T07:09:23.267807+00:00
Jacob Cook,Jacob,Cook,jcook@hotmail.com,(210) 502-2661,Ryan Homes,Memphis,TN,1,14,1768556,TN929717,TN,4.9,91,C,realtor_scraper,2026-06-06T07:09:23.470404+00:00
Kenneth Jones,Kenneth,Jones,jones.kenneth@sothebysrealty.com,(252) 981-2420,Coldwell Banker,Portland,OR,25,7,1204632,OR154551,OR,4.6,76,B,realtor_scraper,2026-06-06T07:09:23.269762+00:00
Robert Nelson,Robert,Nelson,robert.nelson@exprealty.com,(662) 963-5743,Compass,Indianapolis,IN,19,27,6472728,IN185111,IN,3.9,91,B,realtor_scraper,2026-06-06T07:09:23.367743+00:00
Jason White,Jason,White,jasonw@berkshirehathawayhs.com,(617) 218-2962,Zillow Premier,Colorado Springs,CO,13,6,1902728,CO422757,CO,4.2,91,C,realtor_scraper,2026-06-06T07:09:23.468053+00:00
Ashley Wood,Ashley,Wood,awood@yahoo.com,(339) 786-3222,Meritage Homes,Baltimore,MD,0,20,8284264,MD424900,MD,4.8,67,B,realtor_scraper,2026-06-06T07:09:23.370515+00:00
Eric Long,Eric,Long,ericl@elliman.com,(941) 386-2115,Century Communities,Virginia Beach,VA,12,47,1648450,VA733244,VA,4.4,77,C,realtor_scraper,2026-06-06T07:09:23.371480+00:00
Margaret Perez,Margaret,Perez,mperez@gmail.com,(701) 905-3903,Coldwell Banker,Austin,TX,0,26,3619872,TX609253,TX,5.0,84,A,realtor_scraper,2026-06-06T07:09:23.171788+00:00
Ryan Castillo,Ryan,Castillo,ryan98@sothebysrealty.com,(603) 803-5651,Compass,Virginia Beach,VA,16,29,2295760,VA199101,VA,4.8,62,C,realtor_scraper,2026-06-06T07:09:23.371656+00:00
Samantha Scott,Samantha,Scott,samanthas@century21.com,(725) 346-7739,Century Communities,Phoenix,AZ,5,24,10951479,AZ222139,AZ,5.0,100,A,realtor_scraper,2026-06-06T07:09:23.171488+00:00
Janet Gonzalez,Janet,Gonzalez,janet.gonzalez@homesmart.com,(872) 588-5842,Tri Pointe Homes,Detroit,MI,15,30,8177447,MI903605,MI,3.8,86,B,realtor_scraper,2026-06-06T07:09:23.269969+00:00
Thomas Parker,Thomas,Parker,thomas.parker@realtyonegroup.com,(361) 793-4988,Redfin,Indianapolis,IN,4,37,4798266,IN839214,IN,4.1,93,B,realtor_scraper,2026-06-06T07:09:23.368843+00:00
Gary Campbell,Gary,Campbell,garyc@yahoo.com,(913) 961-7107,Redfin,New Orleans,LA,5,3,1024718,LA460837,LA,3.8,71,C,realtor_scraper,2026-06-06T07:09:23.469234+00:00
