full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Timothy Gutierrez,Timothy,Gutierrez,timothyg@remax.net,(475) 886-3047,Tri Pointe Homes,Louisville,KY,12,41,6095224,KY681538,KY,3.9,63,C,realtor_scraper,2026-05-14T07:04:26.443268+00:00
Melissa Wright,Melissa,Wright,melissaw@realtor.com,(904) 928-9117,Meritage Homes,Kansas City,MO,7,49,1779597,MO346451,MO,5.0,88,B,realtor_scraper,2026-05-14T07:04:26.436701+00:00
Samantha Rivera,Samantha,Rivera,rivera.samantha@remax.net,(501) 692-1204,RE/MAX,Raleigh,NC,0,14,10551695,NC156757,NC,4.6,97,B,realtor_scraper,2026-05-14T07:04:26.442444+00:00
Tyler Davis,Tyler,Davis,davis.tyler@hotmail.com,(740) 282-3406,HomeSmart,Orlando,FL,0,24,13493347,FL432813,FL,3.6,99,A,realtor_scraper,2026-05-14T07:04:26.432025+00:00
Alexander Allen,Alexander,Allen,allen.alexander@sothebysrealty.com,(850) 342-6778,CalAtlantic Homes,Nashville,TN,8,28,12465013,TN359539,TN,4.4,100,A,realtor_scraper,2026-05-14T07:04:26.430165+00:00
Kevin Nelson,Kevin,Nelson,knelson@weichert.com,(402) 335-7476,NVR,Oklahoma City,OK,19,27,11022303,OK566336,OK,4.3,87,C,realtor_scraper,2026-05-14T07:04:26.443642+00:00
Michael Lee,Michael,Lee,michael.lee@yahoo.com,(785) 393-1665,United Real Estate,Boston,MA,1,41,10210173,MA376771,MA,3.6,100,A,realtor_scraper,2026-05-14T07:04:26.435479+00:00
Cynthia Lewis,Cynthia,Lewis,cynthia.lewis@yahoo.com,(971) 560-4210,D.R. Horton,Riverside,CA,9,22,1904098,CA974741,CA,4.5,77,B,realtor_scraper,2026-05-14T07:04:26.437322+00:00
Stephanie Gonzalez,Stephanie,Gonzalez,stephanie42@elliman.com,(657) 690-3758,M/I Homes,Atlanta,GA,11,21,7541384,GA821875,GA,4.8,79,A,realtor_scraper,2026-05-14T07:04:26.430182+00:00
Joshua Wood,Joshua,Wood,jwood@yahoo.com,(351) 981-6591,The Agency,Philadelphia,PA,2,36,3378317,PA589412,PA,4.1,65,A,realtor_scraper,2026-05-14T07:04:26.435650+00:00
Laura Ward,Laura,Ward,lward@berkshirehathawayhs.com,(915) 712-9482,United Real Estate,Tampa,FL,3,15,11409813,FL490368,FL,4.1,93,A,realtor_scraper,2026-05-14T07:04:26.431554+00:00
James Johnson,James,Johnson,james.johnson@elliman.com,(860) 935-5307,LGI Homes,Kansas City,MO,0,15,13359775,MO614021,MO,4.2,88,B,realtor_scraper,2026-05-14T07:04:26.442299+00:00
Donald Ramos,Donald,Ramos,dramos@realtyonegroup.com,(984) 475-4583,ERA,Chicago,IL,25,26,11167886,IL605900,IL,4.0,86,A,realtor_scraper,2026-05-14T07:04:26.430073+00:00
Catherine Martinez,Catherine,Martinez,cmartinez@kw.com,(507) 942-9502,RE/MAX,Tampa,FL,7,48,6929019,FL960344,FL,4.3,63,A,realtor_scraper,2026-05-14T07:04:26.429511+00:00
Stephen Nguyen,Stephen,Nguyen,stephen88@realtor.com,(779) 318-2261,Coldwell Banker,Baltimore,MD,11,45,14644385,MD581304,MD,3.5,92,B,realtor_scraper,2026-05-14T07:04:26.437943+00:00
Susan Gutierrez,Susan,Gutierrez,susan85@yahoo.com,(920) 885-2879,Tri Pointe Homes,Boise,ID,10,31,7827150,ID762320,ID,4.1,82,C,realtor_scraper,2026-05-14T07:04:26.443142+00:00
Kimberly Chavez,Kimberly,Chavez,chavez.kimberly@remax.net,(740) 445-8534,Meritage Homes,New Orleans,LA,4,32,7994458,LA981372,LA,4.6,60,C,realtor_scraper,2026-05-14T07:04:26.444460+00:00
Carol White,Carol,White,cwhite@berkshirehathawayhs.com,(513) 895-2003,Century 21,Indianapolis,IN,13,19,4480237,IN605790,IN,4.8,65,B,realtor_scraper,2026-05-14T07:04:26.437777+00:00
Maria Ruiz,Maria,Ruiz,mruiz@exprealty.com,(304) 639-2698,Lennar,Memphis,TN,17,47,4235267,TN240929,TN,4.4,76,C,realtor_scraper,2026-05-14T07:04:26.443980+00:00
Patrick Collins,Patrick,Collins,patrick.collins@coldwellbanker.com,(239) 902-9168,Coldwell Banker,San Francisco,CA,8,31,3969504,CA456985,CA,3.5,89,A,realtor_scraper,2026-05-14T07:04:26.430221+00:00
Jason Lee,Jason,Lee,lee.jason@gmail.com,(567) 806-4039,Taylor Morrison,Miami,FL,4,40,3945402,FL816584,FL,4.0,82,A,realtor_scraper,2026-05-14T07:04:26.431353+00:00
Nicole Ruiz,Nicole,Ruiz,nruiz@gmail.com,(310) 882-1161,M/I Homes,Raleigh,NC,6,18,2054302,NC791199,NC,3.7,92,B,realtor_scraper,2026-05-14T07:04:26.436763+00:00
Nancy Garcia,Nancy,Garcia,nancy44@weichert.com,(314) 972-6851,Coldwell Banker,Las Vegas,NV,3,10,13258231,NV525778,NV,3.9,100,A,realtor_scraper,2026-05-14T07:04:26.430729+00:00
Alexander Reyes,Alexander,Reyes,alexanderr@realtyonegroup.com,(984) 651-2133,Douglas Elliman,Tucson,AZ,24,15,1830580,AZ636291,AZ,4.3,62,C,realtor_scraper,2026-05-14T07:04:26.443180+00:00
Anthony Flores,Anthony,Flores,anthony63@exprealty.com,(435) 241-4164,Berkshire Hathaway,Philadelphia,PA,9,37,14679616,PA192284,PA,4.3,73,A,realtor_scraper,2026-05-14T07:04:26.429843+00:00
Raymond Thomas,Raymond,Thomas,raymondt@outlook.com,(351) 459-9352,Meritage Homes,Las Vegas,NV,12,43,11440250,NV487578,NV,3.9,96,A,realtor_scraper,2026-05-14T07:04:26.425757+00:00
John Ross,John,Ross,john.ross@hotmail.com,(346) 554-8477,Lennar,Portland,OR,3,10,1561812,OR492163,OR,3.6,94,B,realtor_scraper,2026-05-14T07:04:26.438209+00:00
Susan Sanchez,Susan,Sanchez,ssanchez@kw.com,(209) 205-1742,Century Communities,Sacramento,CA,11,42,1514077,CA637134,CA,4.9,65,B,realtor_scraper,2026-05-14T07:04:26.436842+00:00
Brian Torres,Brian,Torres,torres.brian@compass.com,(860) 309-2585,Better Homes & Gardens,Cincinnati,OH,9,5,1512581,OH851898,OH,3.6,83,B,realtor_scraper,2026-05-14T07:04:26.437220+00:00
George Williams,George,Williams,williams.george@yahoo.com,(984) 747-9117,D.R. Horton,New Orleans,LA,2,5,458725,LA681092,LA,4.9,91,C,realtor_scraper,2026-05-14T07:04:26.445454+00:00
Jessica Phillips,Jessica,Phillips,jessica.phillips@kw.com,(704) 552-8962,M/I Homes,Detroit,MI,0,20,12311382,MI470763,MI,3.7,74,B,realtor_scraper,2026-05-14T07:04:26.442066+00:00
Catherine Evans,Catherine,Evans,evans.catherine@elliman.com,(765) 920-3952,Century 21,Louisville,KY,0,42,7079221,KY724295,KY,4.1,88,C,realtor_scraper,2026-05-14T07:04:26.445310+00:00
Jacob Hall,Jacob,Hall,jacob83@redfin.com,(903) 928-9696,NVR,Jacksonville,FL,15,28,4773369,FL800203,FL,4.3,85,B,realtor_scraper,2026-05-14T07:04:26.436148+00:00
Steven Flores,Steven,Flores,sflores@gmail.com,(985) 398-1375,Keller Williams,Dallas-Fort Worth,TX,5,10,11670963,TX166167,TX,3.9,98,A,realtor_scraper,2026-05-14T07:04:26.431634+00:00
Richard Green,Richard,Green,rgreen@coldwellbanker.com,(937) 880-1533,RE/MAX,Tampa,FL,4,30,10231466,FL765236,FL,4.4,100,A,realtor_scraper,2026-05-14T07:04:26.430805+00:00
Patricia Hughes,Patricia,Hughes,hughes.patricia@hotmail.com,(607) 393-8268,The Agency,Raleigh,NC,21,22,13486491,NC437708,NC,3.9,96,B,realtor_scraper,2026-05-14T07:04:26.436884+00:00
Kenneth Harris,Kenneth,Harris,kennethh@gmail.com,(775) 612-6184,Meritage Homes,Richmond,VA,23,12,3493889,VA503340,VA,4.7,73,C,realtor_scraper,2026-05-14T07:04:26.443621+00:00
Gregory Lewis,Gregory,Lewis,gregoryl@century21.com,(430) 681-4915,Zillow Premier,Philadelphia,PA,5,47,11743843,PA500603,PA,4.1,71,A,realtor_scraper,2026-05-14T07:04:26.430847+00:00
Laura Wilson,Laura,Wilson,wilson.laura@sothebysrealty.com,(779) 464-9737,Beazer Homes,San Jose,CA,10,35,4349882,CA891046,CA,4.4,88,B,realtor_scraper,2026-05-14T07:04:26.437336+00:00
Ashley Nguyen,Ashley,Nguyen,ashleyn@outlook.com,(845) 646-4997,KB Home,Indianapolis,IN,3,20,9594758,IN862847,IN,4.8,66,B,realtor_scraper,2026-05-14T07:04:26.438323+00:00
Barbara Morales,Barbara,Morales,barbara.morales@redfin.com,(404) 789-6026,RE/MAX,Albuquerque,NM,12,18,11152533,NM951891,NM,3.8,74,C,realtor_scraper,2026-05-14T07:04:26.444277+00:00
Matthew Jackson,Matthew,Jackson,matthewj@homesmart.com,(586) 798-3774,HomeSmart,Minneapolis,MN,16,46,8859739,MN614151,MN,4.0,77,B,realtor_scraper,2026-05-14T07:04:26.437815+00:00
Kenneth Reyes,Kenneth,Reyes,kenneth27@realtor.com,(878) 210-9383,M/I Homes,Philadelphia,PA,2,21,11259680,PA970090,PA,4.3,76,A,realtor_scraper,2026-05-14T07:04:26.432060+00:00
Gary Mendoza,Gary,Mendoza,gary.mendoza@realtor.com,(432) 450-4754,Ryan Homes,Seattle,WA,3,38,6233554,WA595126,WA,4.6,84,A,realtor_scraper,2026-05-14T07:04:26.431666+00:00
David Phillips,David,Phillips,david86@gmail.com,(662) 317-1586,Vylla Home,Baltimore,MD,3,23,12739223,MD773862,MD,4.9,88,B,realtor_scraper,2026-05-14T07:04:26.438091+00:00
Diane Hall,Diane,Hall,dianeh@gmail.com,(843) 966-6590,Realty One Group,Tucson,AZ,8,16,11696290,AZ624282,AZ,3.8,82,C,realtor_scraper,2026-05-14T07:04:26.444370+00:00
Dorothy Long,Dorothy,Long,dorothy77@weichert.com,(641) 362-1366,Taylor Morrison,Phoenix,AZ,0,31,2027324,AZ622771,AZ,4.3,78,A,realtor_scraper,2026-05-14T07:04:26.432283+00:00
Larry Mitchell,Larry,Mitchell,lmitchell@elliman.com,(972) 906-7510,NVR,San Francisco,CA,3,15,935807,CA243878,CA,4.9,69,A,realtor_scraper,2026-05-14T07:04:26.431062+00:00
Benjamin Evans,Benjamin,Evans,benjamin.evans@realtor.com,(706) 765-3678,Sotheby's,Phoenix,AZ,1,12,8725274,AZ926472,AZ,3.7,62,A,realtor_scraper,2026-05-14T07:04:26.432099+00:00
Paul Thomas,Paul,Thomas,thomas.paul@weichert.com,(830) 231-7128,Century Communities,Indianapolis,IN,20,26,13929005,IN727321,IN,4.7,100,B,realtor_scraper,2026-05-14T07:04:26.436476+00:00
Aaron Reyes,Aaron,Reyes,aaron.reyes@kw.com,(331) 805-6260,Ryan Homes,Charlotte,NC,11,44,11569275,NC162302,NC,3.6,80,A,realtor_scraper,2026-05-14T07:04:26.429805+00:00
Patricia Ramos,Patricia,Ramos,patricia.ramos@compass.com,(684) 346-4831,The Agency,Reno,NV,0,32,4173984,NV897271,NV,4.0,83,C,realtor_scraper,2026-05-14T07:04:26.445103+00:00
Nicole Smith,Nicole,Smith,nicole68@outlook.com,(952) 422-8642,The Agency,Reno,NV,16,50,12047337,NV797988,NV,4.2,85,C,realtor_scraper,2026-05-14T07:04:26.444096+00:00
Justin Peterson,Justin,Peterson,justinp@weichert.com,(510) 706-6938,KB Home,Las Vegas,NV,5,49,10707581,NV984342,NV,4.0,75,A,realtor_scraper,2026-05-14T07:04:26.430966+00:00
Joshua Gonzalez,Joshua,Gonzalez,joshua27@homesmart.com,(574) 351-9242,The Agency,Los Angeles,CA,4,11,12675022,CA461932,CA,4.5,92,A,realtor_scraper,2026-05-14T07:04:26.430760+00:00
Brandon Hughes,Brandon,Hughes,bhughes@kw.com,(714) 228-3097,eXp Realty,St. Louis,MO,23,43,13903176,MO627307,MO,4.9,72,B,realtor_scraper,2026-05-14T07:04:26.437706+00:00
Tyler Nelson,Tyler,Nelson,tnelson@remax.net,(610) 501-2307,D.R. Horton,Austin,TX,17,11,7048126,TX880504,TX,4.1,78,A,realtor_scraper,2026-05-14T07:04:26.425646+00:00
Eric Bailey,Eric,Bailey,bailey.eric@outlook.com,(417) 656-7915,Sotheby's,Sacramento,CA,2,40,11180819,CA600561,CA,3.8,88,B,realtor_scraper,2026-05-14T07:04:26.442792+00:00
Andrew Ortiz,Andrew,Ortiz,andrew.ortiz@remax.net,(520) 981-1613,United Real Estate,Cincinnati,OH,1,12,4087608,OH428509,OH,4.4,69,B,realtor_scraper,2026-05-14T07:04:26.442830+00:00
Frank Green,Frank,Green,frank21@hotmail.com,(402) 990-7882,Tri Pointe Homes,Oklahoma City,OK,1,4,845009,OK818481,OK,5.0,73,C,realtor_scraper,2026-05-14T07:04:26.445243+00:00
Amanda Evans,Amanda,Evans,amanda.evans@gmail.com,(207) 526-9278,Ryan Homes,Richmond,VA,4,21,9864441,VA736725,VA,4.3,87,C,realtor_scraper,2026-05-14T07:04:26.444864+00:00
