full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Gregory Green,Gregory,Green,gregoryg@realtor.com,(716) 525-9053,Century Communities,Colorado Springs,CO,23,43,1640806,CO566454,CO,4.3,64,C,realtor_scraper,2026-06-12T07:11:14.372779+00:00
Dorothy Roberts,Dorothy,Roberts,dorothy57@sothebysrealty.com,(434) 613-9403,Sotheby's,Oklahoma City,OK,7,35,8741953,OK107743,OK,4.3,65,C,realtor_scraper,2026-06-12T07:11:14.373663+00:00
Maria Martin,Maria,Martin,maria.martin@elliman.com,(337) 959-6935,Taylor Morrison,San Diego,CA,0,11,7301825,CA601341,CA,4.1,92,A,realtor_scraper,2026-06-12T07:11:14.073361+00:00
Pamela Thompson,Pamela,Thompson,pthompson@hotmail.com,(850) 824-3377,D.R. Horton,Baltimore,MD,17,19,12636206,MD120654,MD,4.4,78,B,realtor_scraper,2026-06-12T07:11:14.075472+00:00
Susan Moore,Susan,Moore,smoore@realtor.com,(316) 402-2729,Century 21,Orlando,FL,4,29,6365055,FL597340,FL,4.3,67,A,realtor_scraper,2026-06-12T07:11:14.072430+00:00
Lisa Cooper,Lisa,Cooper,lisac@realtyonegroup.com,(347) 865-6529,The Agency,Oklahoma City,OK,11,43,10297832,OK441089,OK,4.5,81,C,realtor_scraper,2026-06-12T07:11:14.373173+00:00
Edward Reed,Edward,Reed,edward88@gmail.com,(507) 617-3794,Zillow Premier,New York,NY,17,38,7970432,NY139885,NY,4.7,94,A,realtor_scraper,2026-06-12T07:11:13.975206+00:00
Andrew Edwards,Andrew,Edwards,aedwards@berkshirehathawayhs.com,(518) 543-2133,LGI Homes,Baltimore,MD,1,33,10089364,MD420294,MD,4.4,93,B,realtor_scraper,2026-06-12T07:11:14.372212+00:00
Charles Richardson,Charles,Richardson,crichardson@realtyonegroup.com,(979) 324-3559,United Real Estate,Raleigh,NC,17,47,8283418,NC169403,NC,4.3,78,B,realtor_scraper,2026-06-12T07:11:14.075643+00:00
Brenda Edwards,Brenda,Edwards,edwards.brenda@gmail.com,(330) 778-5118,CalAtlantic Homes,San Francisco,CA,14,30,2897526,CA168168,CA,3.7,91,A,realtor_scraper,2026-06-12T07:11:14.071014+00:00
William Phillips,William,Phillips,williamp@century21.com,(857) 980-5623,Vylla Home,Albuquerque,NM,15,47,5281754,NM246438,NM,4.0,61,C,realtor_scraper,2026-06-12T07:11:14.372722+00:00
Brenda Morgan,Brenda,Morgan,brenda.morgan@remax.net,(719) 268-2614,Coldwell Banker,Philadelphia,PA,24,39,12790610,PA276147,PA,4.5,86,A,realtor_scraper,2026-06-12T07:11:13.974904+00:00
Aaron Cox,Aaron,Cox,acox@exprealty.com,(684) 846-8866,Zillow Premier,Columbus,OH,3,29,11671669,OH855370,OH,4.1,81,B,realtor_scraper,2026-06-12T07:11:14.370316+00:00
Shirley Lopez,Shirley,Lopez,slopez@compass.com,(785) 845-5497,ERA,Louisville,KY,2,12,7106672,KY439819,KY,4.3,68,C,realtor_scraper,2026-06-12T07:11:14.470617+00:00
Mark King,Mark,King,mking@kw.com,(252) 978-2598,Nest Seekers,San Diego,CA,4,17,12999809,CA554775,CA,3.9,100,A,realtor_scraper,2026-06-12T07:11:14.073089+00:00
Michelle Morales,Michelle,Morales,michelle12@kw.com,(985) 446-2682,Compass,Louisville,KY,1,28,2524579,KY762309,KY,3.7,79,C,realtor_scraper,2026-06-12T07:11:14.470184+00:00
Sharon Bailey,Sharon,Bailey,sharon.bailey@remax.net,(212) 369-1589,Beazer Homes,Miami,FL,17,30,13504990,FL804113,FL,4.8,89,A,realtor_scraper,2026-06-12T07:11:14.070667+00:00
Larry Lopez,Larry,Lopez,lopez.larry@elliman.com,(531) 963-8357,Berkshire Hathaway,Charlotte,NC,18,47,5594328,NC625696,NC,4.7,90,A,realtor_scraper,2026-06-12T07:11:13.975340+00:00
Michael Mendoza,Michael,Mendoza,michaelm@sothebysrealty.com,(323) 308-3025,Beazer Homes,Cincinnati,OH,11,11,513570,OH969746,OH,4.4,61,B,realtor_scraper,2026-06-12T07:11:14.272804+00:00
Steven James,Steven,James,stevenj@weichert.com,(620) 239-2033,Berkshire Hathaway,Baton Rouge,LA,3,16,2577199,LA634484,LA,4.7,95,C,realtor_scraper,2026-06-12T07:11:14.374149+00:00
Elizabeth Parker,Elizabeth,Parker,elizabeth.parker@outlook.com,(830) 705-7304,ERA,St. Louis,MO,0,28,13578208,MO287447,MO,4.2,94,B,realtor_scraper,2026-06-12T07:11:14.371511+00:00
Michelle Rogers,Michelle,Rogers,michelle.rogers@weichert.com,(707) 658-2858,Zillow Premier,San Diego,CA,8,31,4636090,CA389451,CA,4.5,83,A,realtor_scraper,2026-06-12T07:11:13.975434+00:00
Ryan Sanchez,Ryan,Sanchez,sanchez.ryan@gmail.com,(572) 992-3707,Ryan Homes,Riverside,CA,7,38,9603600,CA738512,CA,4.6,80,B,realtor_scraper,2026-06-12T07:11:14.273235+00:00
John Myers,John,Myers,johnm@elliman.com,(978) 751-6977,Zillow Premier,Atlanta,GA,10,14,3579486,GA381796,GA,3.8,89,A,realtor_scraper,2026-06-12T07:11:14.070652+00:00
Kathleen Cook,Kathleen,Cook,kathleen.cook@homesmart.com,(432) 888-7973,Ryan Homes,Atlanta,GA,5,40,14705595,GA217102,GA,4.7,93,A,realtor_scraper,2026-06-12T07:11:14.072495+00:00
Sharon Gray,Sharon,Gray,gray.sharon@yahoo.com,(754) 827-1034,Toll Brothers,Atlanta,GA,1,9,1280134,GA318147,GA,4.6,82,A,realtor_scraper,2026-06-12T07:11:14.073667+00:00
Samuel Wright,Samuel,Wright,swright@hotmail.com,(606) 877-4869,Pulte Homes,New York,NY,0,33,4004430,NY367079,NY,3.7,92,A,realtor_scraper,2026-06-12T07:11:14.074091+00:00
