full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Ashley Ramirez,Ashley,Ramirez,ashley.ramirez@coldwellbanker.com,(805) 783-2040,Long & Foster,Stockton,CA,3,7,9411867,CABR756000,CA,4.0,65,C,realtor_scraper,2026-05-23T07:06:51.089911+00:00
Madison Richardson,Madison,Richardson,madisonrichardson@elliman.com,(931) 697-7821,Williams Trew,Nashville,TN,24,100,36867385,TNSA445514,TN,4.2,100,A,realtor_scraper,2026-05-23T07:06:51.052302+00:00
Ronald Gonzales,Ronald,Gonzales,ronaldgonzales@homes.com,(815) 597-2932,Reece Nichols,Chicago,IL,23,100,25740727,IL463442,IL,4.4,77,A,realtor_scraper,2026-05-23T07:06:51.052177+00:00
Sara Morgan,Sara,Morgan,smorgan@coldwellbanker.com,(308) 282-5631,Williams Trew,Lincoln,NE,2,5,1957116,NE498218,NE,4.4,70,C,realtor_scraper,2026-05-23T07:06:51.089521+00:00
Donald Roberts,Donald,Roberts,donald.roberts@coldwellbanker.com,(463) 446-6910,Weichert Realtors,Indianapolis,IN,3,33,14452744,IN410822,IN,4.7,81,B,realtor_scraper,2026-05-23T07:06:51.069689+00:00
Christine Evans,Christine,Evans,christine67@realtor.com,(937) 896-6393,eXp Realty,Cincinnati,OH,4,42,20962360,OH93940,OH,3.9,78,B,realtor_scraper,2026-05-23T07:06:51.072533+00:00
Melissa Alvarez,Melissa,Alvarez,melissa49@expworldholdings.com,(216) 978-5581,Weichert Realtors,Columbus,OH,2,7,3629714,OHBR402548,OH,3.7,74,B,realtor_scraper,2026-05-23T07:06:51.072641+00:00
William Ross,William,Ross,wross@realtor.com,(313) 678-9931,Williams Trew,Detroit,MI,2,16,10006258,MI21858,MI,4.9,66,B,realtor_scraper,2026-05-23T07:06:51.079606+00:00
Mary Campbell,Mary,Campbell,marycampbell@expworldholdings.com,(458) 897-5286,United Real Estate,Portland,OR,3,30,5964344,ORBR361915,OR,3.9,100,B,realtor_scraper,2026-05-23T07:06:51.071243+00:00
Jean Scott,Jean,Scott,jeanscott@berkshirehathawayhs.com,(586) 478-8916,Vanguard Properties,Detroit,MI,4,27,9491764,MISA146517,MI,5.0,92,B,realtor_scraper,2026-05-23T07:06:51.080262+00:00
Brian Jones,Brian,Jones,bjones@berkshirehathawayhs.com,(754) 999-2499,Long & Foster,Miami,FL,8,52,25604750,FLRE496470,FL,3.8,67,A,realtor_scraper,2026-05-23T07:06:51.056760+00:00
Jacqueline Hughes,Jacqueline,Hughes,jacquelinehughes@compass.com,(262) 893-6776,Baird & Warner,Milwaukee,WI,13,100,68183007,WISA811120,WI,4.1,94,B,realtor_scraper,2026-05-23T07:06:51.069405+00:00
Gregory Bailey,Gregory,Bailey,gregory.bailey@remax.net,(256) 442-7421,eXp Realty,Huntsville,AL,3,12,7173416,ALBR108131,AL,4.8,75,C,realtor_scraper,2026-05-23T07:06:51.089328+00:00
Henry Kim,Henry,Kim,henryk@hotmail.com,(914) 656-9362,Climb Real Estate,New York,NY,9,77,70319130,NYSA324112,NY,4.0,74,A,realtor_scraper,2026-05-23T07:06:51.056877+00:00
Virginia Brown,Virginia,Brown,virginiabrown@bhhs.com,(725) 977-4600,Better Homes & Gardens,Las Vegas,NV,4,17,13518531,NVSA776278,NV,3.8,80,B,realtor_scraper,2026-05-23T07:06:51.069793+00:00
Laura Powell,Laura,Powell,laura.powell@bhhs.com,(315) 281-3434,Sereno Group,New York,NY,19,100,109168020,NY330889,NY,4.0,100,A,realtor_scraper,2026-05-23T07:06:51.063601+00:00
Douglas Reyes,Douglas,Reyes,douglas.reyes@coldwellbanker.com,(865) 456-1389,Better Homes & Gardens,Nashville,TN,11,100,35871812,TNSA332518,TN,4.5,95,A,realtor_scraper,2026-05-23T07:06:51.055959+00:00
Jerry Walker,Jerry,Walker,jerry.walker@remax.com,(626) 600-7183,Realty World,Stockton,CA,2,12,13128182,CARE551971,CA,3.7,88,C,realtor_scraper,2026-05-23T07:06:51.085383+00:00
Andrew Roberts,Andrew,Roberts,andrew.roberts@agent.com,(986) 568-1578,Alain Pinel Realtors,Boise,ID,4,10,5696051,IDRE833112,ID,4.7,77,C,realtor_scraper,2026-05-23T07:06:51.094497+00:00
Tyler Miller,Tyler,Miller,tmiller@kw.com,(925) 741-2669,Climb Real Estate,San Francisco,CA,5,27,12503976,CASA165673,CA,3.8,77,A,realtor_scraper,2026-05-23T07:06:51.064129+00:00
Diane Morales,Diane,Morales,diane54@coldwellbanker.com,(303) 315-8767,Howard Hanna,Colorado Springs,CO,1,2,2707454,COSA191641,CO,4.5,90,C,realtor_scraper,2026-05-23T07:06:51.090807+00:00
Gerald Vasquez,Gerald,Vasquez,gvasquez@broker.com,(564) 256-7342,Weichert Realtors,Seattle,WA,8,64,72706838,WA18806,WA,4.9,82,A,realtor_scraper,2026-05-23T07:06:51.063068+00:00
Keith Richardson,Keith,Richardson,keith.richardson@realtor.com,(516) 422-2839,Watson Realty,New York,NY,25,100,61313726,NYBR569044,NY,3.6,100,A,realtor_scraper,2026-05-23T07:06:51.057010+00:00
Matthew Nelson,Matthew,Nelson,matthew.nelson@century21.com,(507) 204-8005,Vanguard Properties,Minneapolis,MN,5,29,5982247,MNRE670655,MN,5.0,94,B,realtor_scraper,2026-05-23T07:06:51.078767+00:00
Elizabeth Wilson,Elizabeth,Wilson,elizabeth.wilson@gmail.com,(918) 249-3923,Duffy Real Estate,Oklahoma City,OK,1,7,4844996,OKSA368734,OK,4.5,60,B,realtor_scraper,2026-05-23T07:06:51.069976+00:00
Janet Diaz,Janet,Diaz,janet57@remax.net,(303) 573-8234,Baird & Warner,Denver,CO,9,98,132806124,COBR284229,CO,4.0,68,A,realtor_scraper,2026-05-23T07:06:51.062093+00:00
Joan Jimenez,Joan,Jimenez,joan.jimenez@bhhs.com,(702) 621-8058,Key Realty,Las Vegas,NV,8,85,26288080,NV130214,NV,4.7,91,B,realtor_scraper,2026-05-23T07:06:51.071046+00:00
Charles Williams,Charles,Williams,charles10@kw.com,(435) 942-2510,Fathom Realty,Salt Lake City,UT,7,67,35923788,UTRE328721,UT,3.9,86,B,realtor_scraper,2026-05-23T07:06:51.071031+00:00
George Cox,George,Cox,george.cox@century21.com,(725) 207-2341,Keller Williams,Las Vegas,NV,7,59,43427386,NV189494,NV,4.8,81,B,realtor_scraper,2026-05-23T07:06:51.080192+00:00
Sean Flores,Sean,Flores,sean.flores@kw.com,(919) 330-3468,Milestone Realty,Raleigh,NC,9,36,18947916,NCBR773132,NC,4.6,85,B,realtor_scraper,2026-05-23T07:06:51.078185+00:00
Cynthia Cruz,Cynthia,Cruz,cynthia.cruz@century21.com,(913) 295-1714,Pacific Union,Wichita,KS,6,35,10345725,KS999775,KS,3.5,90,C,realtor_scraper,2026-05-23T07:06:51.089780+00:00
Donna Russell,Donna,Russell,donna.russell@century21.com,(346) 874-9045,eXp Realty,Austin,TX,24,100,83212545,TX480022,TX,3.7,100,A,realtor_scraper,2026-05-23T07:06:51.062339+00:00
Gerald Wilson,Gerald,Wilson,gwilson@compass.com,(440) 439-3620,Douglas Elliman,Cincinnati,OH,4,22,8875753,OH240453,OH,4.5,81,B,realtor_scraper,2026-05-23T07:06:51.078609+00:00
Martha Foster,Martha,Foster,martha.foster@bhhs.com,(567) 299-8491,Century 21,Cleveland,OH,3,25,9695876,OHRE990735,OH,4.3,100,B,realtor_scraper,2026-05-23T07:06:51.072444+00:00
Carl Lopez,Carl,Lopez,carl.lopez@century21.com,(615) 265-1456,HomeSmart,Nashville,TN,10,59,25767106,TNSA124329,TN,3.8,81,A,realtor_scraper,2026-05-23T07:06:51.057528+00:00
Roy Russell,Roy,Russell,russellr@coldwellbanker.com,(938) 895-7221,Platinum Realty,Birmingham,AL,2,4,2241207,ALRE27741,AL,4.7,73,C,realtor_scraper,2026-05-23T07:06:51.085925+00:00
Janet Gray,Janet,Gray,janet.gray@remax.com,(954) 301-7987,eXp Realty,Tampa,FL,5,13,4661314,FLSA360052,FL,4.0,71,B,realtor_scraper,2026-05-23T07:06:51.072837+00:00
Paul Edwards,Paul,Edwards,paul.edwards@coldwellbanker.com,(714) 470-6217,Howard Hanna,Los Angeles,CA,6,50,47292443,CARE601234,CA,4.5,76,A,realtor_scraper,2026-05-23T07:06:51.068667+00:00
Christopher Wilson,Christopher,Wilson,christopher59@expworldholdings.com,(714) 690-1214,Fathom Realty,Bakersfield,CA,7,39,17224215,CABR252567,CA,4.3,89,C,realtor_scraper,2026-05-23T07:06:51.094843+00:00
Teresa Sanchez,Teresa,Sanchez,teresa14@realtor.com,(985) 333-4510,Duffy Real Estate,Baton Rouge,LA,3,14,10167213,LASA380815,LA,4.3,89,C,realtor_scraper,2026-05-23T07:06:51.090920+00:00
Gloria Baker,Gloria,Baker,gloria.baker@compass.com,(928) 426-2962,Berkshire Hathaway,Tucson,AZ,2,7,2434568,AZ201809,AZ,4.1,80,C,realtor_scraper,2026-05-23T07:06:51.086388+00:00
Christine Rogers,Christine,Rogers,christiner@outlook.com,(334) 490-2398,Weichert Realtors,Birmingham,AL,3,13,7465756,AL109673,AL,4.6,91,C,realtor_scraper,2026-05-23T07:06:51.095094+00:00
Frances Stewart,Frances,Stewart,frances.stewart@remax.com,(718) 790-7605,ERA Real Estate,New York,NY,12,100,82813422,NY524647,NY,4.5,100,A,realtor_scraper,2026-05-23T07:06:51.052421+00:00
Ryan Cox,Ryan,Cox,ryan.cox@kw.com,(602) 717-2892,Duffy Real Estate,Tucson,AZ,4,10,10441586,AZRE88949,AZ,4.1,79,C,realtor_scraper,2026-05-23T07:06:51.084132+00:00
Frank Cooper,Frank,Cooper,frank.cooper@kw.com,(719) 456-8163,Reece Nichols,Denver,CO,8,65,79680671,COBR920068,CO,3.7,83,A,realtor_scraper,2026-05-23T07:06:51.063321+00:00
