full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Joshua Ramirez,Joshua,Ramirez,joshuar@compass.com,(904) 445-9464,Toll Brothers,Cleveland,OH,1,42,9481706,OH600401,OH,3.5,95,B,realtor_scraper,2026-08-11T06:25:29.924855+00:00
Andrew Hill,Andrew,Hill,ahill@elliman.com,(575) 907-9303,Taylor Morrison,Indianapolis,IN,4,10,7782917,IN864467,IN,4.3,74,B,realtor_scraper,2026-08-11T06:25:29.913523+00:00
Charles Green,Charles,Green,charles.green@exprealty.com,(270) 357-9230,Coldwell Banker,San Antonio,TX,0,3,1691940,TX499937,TX,3.6,80,B,realtor_scraper,2026-08-11T06:25:29.924610+00:00
Sandra Gray,Sandra,Gray,sandrag@yahoo.com,(217) 607-7242,Better Homes & Gardens,Albuquerque,NM,1,29,14894836,NM164791,NM,3.8,77,C,realtor_scraper,2026-08-11T06:25:29.928350+00:00
Ronald Long,Ronald,Long,rlong@realtor.com,(770) 809-6955,Sotheby's,Riverside,CA,2,12,12269501,CA598852,CA,4.7,79,B,realtor_scraper,2026-08-11T06:25:29.924842+00:00
Cynthia King,Cynthia,King,cynthia.king@sothebysrealty.com,(915) 251-7543,Nest Seekers,Boston,MA,2,42,3962213,MA705758,MA,4.9,70,A,realtor_scraper,2026-08-11T06:25:29.908785+00:00
George Mitchell,George,Mitchell,george.mitchell@homesmart.com,(219) 384-3018,Meritage Homes,San Francisco,CA,1,12,1610203,CA432225,CA,4.7,75,A,realtor_scraper,2026-08-11T06:25:29.909803+00:00
Dennis Allen,Dennis,Allen,dennis58@gmail.com,(215) 591-5706,ERA,Dallas-Fort Worth,TX,16,42,5539001,TX148154,TX,4.0,83,A,realtor_scraper,2026-08-11T06:25:29.876938+00:00
Rachel Cox,Rachel,Cox,rcox@elliman.com,(331) 928-6156,Lennar,Denver,CO,22,44,4659134,CO257204,CO,3.9,64,A,realtor_scraper,2026-08-11T06:25:29.877511+00:00
Lisa Smith,Lisa,Smith,lisa.smith@outlook.com,(501) 524-9966,Keller Williams,Phoenix,AZ,25,4,1781961,AZ275666,AZ,4.4,63,A,realtor_scraper,2026-08-11T06:25:29.878691+00:00
Jerry Moore,Jerry,Moore,jerry.moore@weichert.com,(507) 494-8270,Redfin,Minneapolis,MN,14,18,14346721,MN569179,MN,3.8,100,B,realtor_scraper,2026-08-11T06:25:29.913069+00:00
Catherine Patel,Catherine,Patel,catherine.patel@realtyonegroup.com,(256) 801-2470,Realty One Group,Sacramento,CA,7,17,5641254,CA435122,CA,4.4,71,B,realtor_scraper,2026-08-11T06:25:29.912817+00:00
Raymond Rodriguez,Raymond,Rodriguez,raymond.rodriguez@hotmail.com,(507) 963-8561,Ryan Homes,Boise,ID,3,39,9689408,ID249810,ID,4.0,62,C,realtor_scraper,2026-08-11T06:25:29.927143+00:00
Dorothy Anderson,Dorothy,Anderson,dorothy.anderson@gmail.com,(858) 410-6267,Ryan Homes,Portland,OR,0,28,6908984,OR193042,OR,3.8,81,B,realtor_scraper,2026-08-11T06:25:29.924866+00:00
Lisa Gutierrez,Lisa,Gutierrez,gutierrez.lisa@realtor.com,(856) 951-1223,M/I Homes,Dallas-Fort Worth,TX,4,32,8542192,TX102857,TX,4.9,65,A,realtor_scraper,2026-08-11T06:25:29.906857+00:00
Nancy Clark,Nancy,Clark,nclark@outlook.com,(714) 997-7445,Weichert,Cincinnati,OH,20,21,8477409,OH713246,OH,4.6,90,B,realtor_scraper,2026-08-11T06:25:29.910978+00:00
Scott Turner,Scott,Turner,sturner@berkshirehathawayhs.com,(386) 948-9992,Zillow Premier,Jacksonville,FL,1,4,29854,FL435866,FL,4.6,66,B,realtor_scraper,2026-08-11T06:25:29.924587+00:00
Nicholas Edwards,Nicholas,Edwards,nicholas.edwards@realtyonegroup.com,(718) 510-9492,KB Home,Dallas-Fort Worth,TX,16,12,891748,TX782278,TX,4.4,76,A,realtor_scraper,2026-08-11T06:25:29.879292+00:00
Jeffrey Sanchez,Jeffrey,Sanchez,jeffreys@gmail.com,(351) 472-4457,RE/MAX,Seattle,WA,2,42,2899202,WA519806,WA,3.6,65,A,realtor_scraper,2026-08-11T06:25:29.908713+00:00
Jason Anderson,Jason,Anderson,jason.anderson@elliman.com,(620) 515-9110,Beazer Homes,Austin,TX,9,25,4332782,TX439803,TX,3.6,66,A,realtor_scraper,2026-08-11T06:25:29.879074+00:00
Kimberly Cox,Kimberly,Cox,kimberly.cox@realtor.com,(480) 443-6465,Tri Pointe Homes,Reno,NV,0,19,8202707,NV644503,NV,3.9,74,C,realtor_scraper,2026-08-11T06:25:29.927843+00:00
Tyler Young,Tyler,Young,tylery@homesmart.com,(662) 770-9445,ERA,Louisville,KY,22,40,14756628,KY883651,KY,4.7,83,C,realtor_scraper,2026-08-11T06:25:29.925780+00:00
Tyler Nelson,Tyler,Nelson,tylern@yahoo.com,(720) 341-1451,LGI Homes,Cleveland,OH,12,46,1969792,OH210523,OH,4.1,67,B,realtor_scraper,2026-08-11T06:25:29.912863+00:00
Richard Nelson,Richard,Nelson,nelson.richard@exprealty.com,(475) 879-5869,Vylla Home,Reno,NV,23,27,7800953,NV797058,NV,3.8,62,C,realtor_scraper,2026-08-11T06:25:29.925724+00:00
Robert Taylor,Robert,Taylor,robert.taylor@sothebysrealty.com,(862) 402-9836,Century Communities,Boise,ID,1,11,6961108,ID441347,ID,4.9,75,C,realtor_scraper,2026-08-11T06:25:29.928458+00:00
Janet Anderson,Janet,Anderson,anderson.janet@compass.com,(860) 820-1838,Beazer Homes,Tampa,FL,13,47,10405506,FL596139,FL,4.2,74,A,realtor_scraper,2026-08-11T06:25:29.877289+00:00
Catherine Hall,Catherine,Hall,catherine55@outlook.com,(774) 604-9585,Compass,Colorado Springs,CO,5,44,9926835,CO586448,CO,3.8,83,C,realtor_scraper,2026-08-11T06:25:29.926440+00:00
Ronald Hill,Ronald,Hill,ronald.hill@realtyonegroup.com,(908) 999-2823,Vylla Home,Detroit,MI,11,41,5410159,MI351872,MI,3.8,87,B,realtor_scraper,2026-08-11T06:25:29.911888+00:00
Katherine Bennett,Katherine,Bennett,bennett.katherine@yahoo.com,(534) 372-4609,Ryan Homes,Baton Rouge,LA,11,37,11313290,LA445356,LA,3.6,97,C,realtor_scraper,2026-08-11T06:25:29.925846+00:00
Rebecca Wright,Rebecca,Wright,rebecca2@outlook.com,(714) 476-5931,Meritage Homes,Cincinnati,OH,5,47,2693894,OH278547,OH,3.7,68,B,realtor_scraper,2026-08-11T06:25:29.923892+00:00
Margaret James,Margaret,James,mjames@realtor.com,(814) 824-8439,Berkshire Hathaway,Louisville,KY,15,6,561362,KY610544,KY,4.8,92,C,realtor_scraper,2026-08-11T06:25:29.926055+00:00
Michelle Wright,Michelle,Wright,wright.michelle@realtyonegroup.com,(253) 792-6154,NVR,New Orleans,LA,5,46,10820483,LA701342,LA,4.2,90,C,realtor_scraper,2026-08-11T06:25:29.926479+00:00
Barbara Jackson,Barbara,Jackson,barbara.jackson@remax.net,(301) 785-8175,Weichert,Oklahoma City,OK,5,44,10496783,OK203263,OK,4.3,86,C,realtor_scraper,2026-08-11T06:25:29.927359+00:00
