full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Ashley Gordon,Ashley,Gordon,agordon@sothebysrealty.com,(572) 811-8546,Intero Real Estate,Mesa,AZ,13,27,17062326,AZ116687,AZ,3.0,100,A,realtor_scraper,2026-05-26T07:04:30.498747+00:00
Justin Henderson,Justin,Henderson,justinh@bhhs.com,(563) 534-8766,Keller Williams,New Haven,CT,0,10,2402020,CT407642,CT,4.3,73,B,realtor_scraper,2026-05-26T07:04:30.504037+00:00
Dylan Long,Dylan,Long,dylan.long@gmail.com,(314) 921-6593,Newmark Grubb Knight Frank,Houston,TX,12,30,12885300,TX594683,TX,3.1,100,A,realtor_scraper,2026-05-26T07:04:30.498264+00:00
Samantha Hayes,Samantha,Hayes,samantha.hayes@gmail.com,(432) 231-2201,Ryan Homes,Seattle,WA,6,15,11705550,WA706928,WA,4.9,92,A,realtor_scraper,2026-05-26T07:04:30.498162+00:00
Russell Williams,Russell,Williams,williamsrussell@bhhs.com,(430) 150-2483,Re/Max,Round Rock,TX,4,11,5082814,TX882722,TX,4.8,79,C,realtor_scraper,2026-05-26T07:04:30.507240+00:00
Peter Hall,Peter,Hall,hallpeter@zillow.com,(978) 861-5301,Marcus & Millichap,Corpus Christi,TX,7,20,10763040,TX544717,TX,3.6,94,A,realtor_scraper,2026-05-26T07:04:30.495439+00:00
Scott Stewart,Scott,Stewart,stewartscott@century21.com,(317) 863-3981,eXp Realty,Huntsville,AL,2,2,824556,AL491747,AL,4.7,69,B,realtor_scraper,2026-05-26T07:04:30.501636+00:00
Steven Stewart,Steven,Stewart,stevenstewart@redfin.com,(248) 447-8850,NVR Homes,Torrance,CA,4,8,3287512,CA684704,CA,4.4,79,B,realtor_scraper,2026-05-26T07:04:30.502993+00:00
Patricia Romero,Patricia,Romero,romeropatricia@remax.net,(254) 873-7996,Newmark Grubb Knight Frank,Fresno,CA,10,9,3092769,CA164409,CA,4.8,94,A,realtor_scraper,2026-05-26T07:04:30.495848+00:00
Walter Ford,Walter,Ford,walterford@icloud.com,(941) 154-3666,AvalonBay Communities,Las Cruces,NM,7,19,11697065,NM363722,NM,4.1,89,C,realtor_scraper,2026-05-26T07:04:30.505626+00:00
Jean Cruz,Jean,Cruz,jeancruz@trulia.com,(414) 289-5000,NextHome,Charleston,SC,4,19,8642967,SC214984,SC,3.2,86,B,realtor_scraper,2026-05-26T07:04:30.500734+00:00
Deborah Perez,Deborah,Perez,deborahp@kw.com,(812) 702-5681,Taylor Morrison,Huntsville,AL,2,9,2372895,AL187351,AL,4.7,76,B,realtor_scraper,2026-05-26T07:04:30.503794+00:00
Kenneth Medina,Kenneth,Medina,kmedina@redfin.com,(903) 593-4645,Realty World,Burbank,CA,1,3,644211,CA957325,CA,3.9,65,C,realtor_scraper,2026-05-26T07:04:30.505216+00:00
Eric Wagner,Eric,Wagner,ericw@trulia.com,(831) 636-6881,Compass,Reno,NV,13,9,4524669,NV113808,NV,4.6,94,A,realtor_scraper,2026-05-26T07:04:30.499899+00:00
Deborah Gibson,Deborah,Gibson,deborahg@hotmail.com,(478) 298-4660,Beazer Homes,New Haven,CT,4,17,5855905,CT449577,CT,4.9,86,B,realtor_scraper,2026-05-26T07:04:30.502196+00:00
Doris Dunn,Doris,Dunn,dorisdunn@realtor.com,(608) 792-4372,United Real Estate,Toledo,OH,9,9,3717396,OH639641,OH,3.7,92,A,realtor_scraper,2026-05-26T07:04:30.499216+00:00
Dale Patterson,Dale,Patterson,dalepatterson@icloud.com,(931) 936-6282,Zillow Premier Agent,Fort Worth,TX,7,24,14936280,TX936108,TX,3.0,94,A,realtor_scraper,2026-05-26T07:04:30.499427+00:00
