id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260925-00001,Amber Martinez,Amber Martinez,Amber,Martinez,ambermartinez@me.com,(720) 364-3954,Berkshire Hathaway,Berkshire Hathaway,Columbus,Columbus,OH,44881,17,79,79,24872941,3.2,A,69,Facebook,Large (51-200 agents),2026-09-25T03:27:58Z
CREAM-20260925-00002,Emily Russell,Emily Russell,Emily,Russell,emily_russell@icloud.com,(805) 369-7641,Keller Williams,Keller Williams,Denver,Denver,CO,80498,1,5,5,3255953,3.9,A,96,Brokerage Listings,Boutique (2-10 agents),2026-09-25T17:57:05Z
CREAM-20260925-00003,Danielle Rodriguez,Danielle Rodriguez,Danielle,Rodriguez,drodriguez@douglaselliman.com,(718) 849-2084,Douglas Elliman,Douglas Elliman,Dallas,Dallas,TX,78968,3,12,12,3137924,3.6,A,66,Cold Outreach,Independent,2026-09-25T16:15:33Z
CREAM-20260925-00004,Jacqueline Harris,Jacqueline Harris,Jacqueline,Harris,jacquelineh@douglaselliman.com,(646) 587-3353,Douglas Elliman,Douglas Elliman,Staten Island,Staten Island,NY,10331,17,62,62,44392791,4.3,A,93,Cold Outreach,Independent,2026-09-25T00:23:48Z
CREAM-20260925-00005,Lawrence Myers,Lawrence Myers,Lawrence,Myers,lawrence.myers@icloud.com,(212) 892-3782,Corcoran Group,Corcoran Group,Staten Island,Staten Island,NY,10516,23,53,53,34296385,3.8,A,64,Facebook,Enterprise (200+ agents),2026-09-25T02:42:44Z
CREAM-20260925-00006,Julia Adams,Julia Adams,Julia,Adams,julia.adams@gmail.com,(310) 657-4964,RE/MAX,RE/MAX,Cincinnati,Cincinnati,OH,45264,1,4,4,1170074,4.8,A,100,Realtor.com,Boutique (2-10 agents),2026-09-25T21:13:38Z
CREAM-20260925-00007,Victoria Flores,Victoria Flores,Victoria,Flores,victoriaflores@yahoo.com,(980) 265-3198,RE/MAX,RE/MAX,Scottsdale,Scottsdale,AZ,85336,3,14,14,6078054,4.6,A,82,Trade Show,Independent,2026-09-25T03:29:17Z
CREAM-20260925-00008,Albert Stewart,Albert Stewart,Albert,Stewart,astewart@herrealtors.com,(602) 885-2577,HER Realtors,HER Realtors,Cincinnati,Cincinnati,OH,43349,3,25,25,6061231,3.8,A,91,LinkedIn,Mid-size (11-50 agents),2026-09-25T13:39:25Z
CREAM-20260925-00009,Helen Rivera,Helen Rivera,Helen,Rivera,helenr@aol.com,(512) 837-8945,RE/MAX,RE/MAX,El Paso,El Paso,TX,79676,0,3,3,959909,4.1,A,90,NAR Directory,Mid-size (11-50 agents),2026-09-25T08:05:46Z
CREAM-20260925-00010,Katherine Jones,Katherine Jones,Katherine,Jones,kjones@aol.com,(256) 617-4591,Keller Williams,Keller Williams,Columbus,Columbus,OH,43809,6,23,23,5680851,3.1,A,76,Facebook,Mid-size (11-50 agents),2026-09-25T13:56:17Z
CREAM-20260925-00011,Matthew Fisher,Matthew Fisher,Matthew,Fisher,matthewf@me.com,(972) 960-3931,Douglas Elliman,Douglas Elliman,Fort Lauderdale,Fort Lauderdale,FL,33670,7,35,35,16740917,4.3,A,100,LinkedIn,Independent,2026-09-25T18:22:38Z
CREAM-20260925-00012,Matthew Castillo,Matthew Castillo,Matthew,Castillo,matthew.castillo@yahoo.com,(234) 247-4388,Keller Williams Realty,Keller Williams Realty,San Diego,San Diego,CA,94465,2,3,3,3160384,3.7,A,72,Website Lead,Large (51-200 agents),2026-09-25T17:00:48Z
CREAM-20260925-00013,Ronald Sanchez,Ronald Sanchez,Ronald,Sanchez,rsanchez@outlook.com,(916) 799-2357,Halstead,Halstead,Manhattan,Manhattan,NY,14124,18,30,30,24174727,3.4,A,77,Trade Show,Independent,2026-09-25T15:10:35Z
CREAM-20260925-00014,Sandra Jones,Sandra Jones,Sandra,Jones,sandraj@outlook.com,(614) 905-6750,RE/MAX,RE/MAX,St. Petersburg,St. Petersburg,FL,32240,3,13,13,4891809,4.4,A,98,Cold Outreach,Boutique (2-10 agents),2026-09-25T13:13:33Z
CREAM-20260925-00015,Brenda Morris,Brenda Morris,Brenda,Morris,brenda.morris@gmail.com,(805) 643-8757,Coldwell Banker,Coldwell Banker,Fort Worth,Fort Worth,TX,77792,16,54,54,15980981,3.9,A,100,Facebook,Large (51-200 agents),2026-09-25T05:47:42Z
CREAM-20260925-00016,Kenneth Lewis,Kenneth Lewis,Kenneth,Lewis,kennethlewis@outlook.com,(614) 340-5411,RE/MAX,RE/MAX,Raleigh,Raleigh,NC,27336,25,78,78,28397372,4.7,A,98,Trade Show,Enterprise (200+ agents),2026-09-25T06:56:58Z
CREAM-20260925-00017,Kimberly Cox,Kimberly Cox,Kimberly,Cox,kimberly_cox@outlook.com,(919) 735-4891,Compass,Compass,Queens,Queens,NY,12705,1,11,11,8656993,3.9,A,89,LinkedIn,Mid-size (11-50 agents),2026-09-25T11:44:44Z
CREAM-20260925-00018,Jeffrey Cox,Jeffrey Cox,Jeffrey,Cox,jeffrey.cox@icloud.com,(714) 796-1972,LIV Sotheby's,LIV Sotheby's,Colorado Springs,Colorado Springs,CO,81505,5,18,18,7385393,4.3,A,97,Brokerage Listings,Mid-size (11-50 agents),2026-09-25T13:59:36Z
CREAM-20260925-00019,Barbara Jones,Barbara Jones,Barbara,Jones,barbaraj@homesmart.com,(234) 316-7861,HomeSmart,HomeSmart,Tucson,Tucson,AZ,85214,8,21,21,7985860,3.6,A,70,Website Lead,Independent,2026-09-25T04:50:15Z
CREAM-20260925-00020,Grace Jenkins,Grace Jenkins,Grace,Jenkins,gracejenkins@gmail.com,(256) 536-5401,Keller Williams,Keller Williams,Charlotte,Charlotte,NC,27319,0,4,4,1773172,4.9,A,86,Realtor.com,Mid-size (11-50 agents),2026-09-25T03:37:15Z
CREAM-20260925-00021,Theresa Clark,Theresa Clark,Theresa,Clark,theresac@outlook.com,(310) 428-9076,Huntington Real Estate,Huntington Real Estate,Columbus,Columbus,OH,45741,22,39,39,11758856,4.3,A,94,Facebook,Independent,2026-09-25T00:29:48Z
CREAM-20260925-00022,Juan Kim,Juan Kim,Juan,Kim,jkim@kellerwilliams.com,(602) 541-7968,Keller Williams,Keller Williams,Mesa,Mesa,AZ,86376,3,24,24,9993351,4.9,A,90,Realtor.com,Mid-size (11-50 agents),2026-09-25T07:06:39Z
CREAM-20260925-00023,Walter Cruz,Walter Cruz,Walter,Cruz,wcruz@berkshirehathaway.com,(303) 257-8317,Berkshire Hathaway,Berkshire Hathaway,Aurora,Aurora,CO,80585,15,77,77,30530866,4.4,A,79,Referral Network,Mid-size (11-50 agents),2026-09-25T04:16:58Z
CREAM-20260925-00024,Matthew Rivera,Matthew Rivera,Matthew,Rivera,matthewrivera@icloud.com,(334) 241-6200,Corcoran Group,Corcoran Group,Manhattan,Manhattan,NY,11374,2,12,12,8499307,3.4,A,74,Brokerage Listings,Boutique (2-10 agents),2026-09-25T20:33:47Z
CREAM-20260925-00025,Rose Morgan,Rose Morgan,Rose,Morgan,rose.morgan@me.com,(646) 574-8015,Nest Seekers,Nest Seekers,Brooklyn,Brooklyn,NY,11435,23,41,41,24283155,3.6,A,80,NAR Directory,Mid-size (11-50 agents),2026-09-25T16:21:45Z
CREAM-20260925-00026,Danielle Myers,Danielle Myers,Danielle,Myers,dmyers@sothebysinternational.com,(310) 596-5446,Sotheby's International,Sotheby's International,Staten Island,Staten Island,NY,10492,2,9,9,7549813,4.7,A,69,LinkedIn,Boutique (2-10 agents),2026-09-25T06:14:18Z
