full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Vincent Herrera,Vincent,Herrera,herreravincent@century21.com,(737) 679-9509,Weichert Realtors,Louisville,KY,16,16,4996432,KY131208,KY,3.5,100,A,realtor_scraper,2026-08-05T02:00:13.818754+00:00
Theresa Stevens,Theresa,Stevens,tstevens@yahoo.com,(458) 478-7550,Coldwell Banker,Provo,UT,3,7,1971774,UT827630,UT,4.4,73,C,realtor_scraper,2026-08-05T02:00:13.967449+00:00
Diana Olson,Diana,Olson,dianaolson@gmail.com,(208) 522-6535,Ryan Homes,Tallahassee,FL,1,10,2955780,FL838712,FL,4.3,75,B,realtor_scraper,2026-08-05T02:00:13.914612+00:00
Catherine Sanders,Catherine,Sanders,catherines@zillow.com,(734) 165-2433,Newmark Grubb Knight Frank,Tempe,AZ,4,16,9570656,AZ749939,AZ,4.6,86,B,realtor_scraper,2026-08-05T02:00:13.933209+00:00
Adam Dunn,Adam,Dunn,dunnadam@realtyonegroup.com,(413) 354-6729,Pulte Homes,Flint,MI,7,12,7885656,MI134415,MI,3.4,89,B,realtor_scraper,2026-08-05T02:00:13.933277+00:00
Harold Hunter,Harold,Hunter,haroldh@sothebysrealty.com,(601) 913-8369,Better Homes and Gardens Real Estate,Arlington,TX,12,10,7876810,TX76497,TX,3.1,95,A,realtor_scraper,2026-08-05T02:00:13.749866+00:00
Laura Weaver,Laura,Weaver,lauraw@realty.com,(572) 805-4554,Century 21,Livonia,MI,1,10,2836910,MI618987,MI,4.5,72,C,realtor_scraper,2026-08-05T02:00:13.939730+00:00
Alice West,Alice,West,awest@realtor.com,(720) 515-2956,Coldwell Banker,Anchorage,AK,12,33,22389510,AK637278,AK,4.6,100,A,realtor_scraper,2026-08-05T02:00:13.790120+00:00
Kevin Aguilar,Kevin,Aguilar,kevinaguilar@outlook.com,(814) 464-2477,J.P. Morgan Real Estate,Rochester,NY,7,17,8238234,NY957401,NY,4.5,92,B,realtor_scraper,2026-08-05T02:00:13.932438+00:00
Brandon Clark,Brandon,Clark,bclark@homes.com,(571) 107-5754,Better Homes and Gardens Real Estate,Orlando,FL,11,26,17279496,FL414269,FL,3.1,100,A,realtor_scraper,2026-08-05T02:00:13.779081+00:00
